filename,ps,ds,dms,cycle
008240.csv,50,56,7,3
008241.csv,100,8,9,1
008242.csv,88,52,6,1
008243.csv,88,100,5,3
008244.csv,94,74,9,2
008245.csv,90,58,8,5
008246.csv,62,26,6,5
008247.csv,82,64,7,3
008248.csv,96,86,10,1
008249.csv,88,50,9,2
008250.csv,90,30,6,3
008251.csv,90,6,7,1
008252.csv,80,64,6,2
008253.csv,70,6,6,6
008254.csv,74,18,9,6
008255.csv,50,0,5,4
008256.csv,64,84,5,4
008257.csv,86,16,8,2
008258.csv,66,52,10,2
008259.csv,78,100,8,5
008260.csv,96,74,8,4
008261.csv,60,58,5,6
008262.csv,70,98,8,4
008263.csv,48,8,10,6
008264.csv,58,80,5,3
008265.csv,94,52,8,5
008266.csv,68,40,9,3
008267.csv,44,8,5,4
008268.csv,42,50,7,3
008269.csv,76,68,5,2
008270.csv,68,30,9,4
008271.csv,42,52,10,3
008272.csv,66,76,6,2
008273.csv,54,76,10,2
008274.csv,46,32,7,1
008275.csv,44,76,7,6
008276.csv,68,20,5,6
008277.csv,42,78,6,5
008278.csv,60,18,7,3
008279.csv,72,10,9,6
008280.csv,98,90,8,6
008281.csv,64,60,10,6
008282.csv,66,36,6,5
008283.csv,94,40,8,6
008284.csv,78,22,8,3
008285.csv,74,48,5,4
008286.csv,64,82,5,1
008287.csv,76,0,5,6
008288.csv,100,26,6,6
008289.csv,42,2,9,6
008290.csv,96,94,7,2
008291.csv,78,54,6,5
008292.csv,50,98,8,3
008293.csv,48,80,5,4
008294.csv,92,18,8,3
008295.csv,40,70,8,2
008296.csv,78,88,8,5
008297.csv,84,98,10,5
008298.csv,78,48,10,6
008299.csv,84,12,6,2
008300.csv,86,70,7,6
008301.csv,84,42,6,2
008302.csv,60,18,8,1
008303.csv,76,52,10,4
008304.csv,60,18,6,5
008305.csv,48,100,8,4
008306.csv,82,84,7,6
008307.csv,92,92,8,1
008308.csv,88,60,10,5
008309.csv,88,16,8,6
008310.csv,92,8,5,2
008311.csv,98,78,6,2
008312.csv,44,76,7,5
008313.csv,68,12,9,4
008314.csv,64,38,7,6
008315.csv,94,16,6,5
008316.csv,82,54,8,1
008317.csv,70,8,10,3
008318.csv,80,30,9,6
008319.csv,100,0,8,2
008320.csv,52,72,10,4
008321.csv,66,32,6,2
008322.csv,62,50,9,1
008323.csv,86,26,5,4
008324.csv,82,90,5,6
008325.csv,40,80,8,6
008326.csv,100,4,10,1
008327.csv,82,12,6,2
008328.csv,58,60,7,2
008329.csv,86,48,5,5
008330.csv,94,74,8,2
008331.csv,86,92,10,5
008332.csv,40,22,9,6
008333.csv,52,14,8,4
008334.csv,100,90,6,5
008335.csv,88,42,5,5
008336.csv,58,38,6,2
008337.csv,54,46,8,6
008338.csv,52,14,6,6
008339.csv,94,52,8,3
008340.csv,52,62,10,1
008341.csv,76,22,9,5
008342.csv,56,78,5,1
008343.csv,100,88,5,2
008344.csv,86,48,6,5
008345.csv,44,66,7,5
008346.csv,48,84,10,2
008347.csv,74,18,8,2
008348.csv,54,98,5,2
008349.csv,84,88,8,5
008350.csv,50,96,10,4
008351.csv,54,0,5,1
008352.csv,70,100,10,6
008353.csv,42,44,7,6
008354.csv,94,46,9,4
008355.csv,88,28,6,5
008356.csv,90,82,7,5
008357.csv,74,46,8,6
008358.csv,66,22,6,5
008359.csv,94,34,6,4
008360.csv,90,64,8,1
008361.csv,70,96,10,6
008362.csv,72,0,8,1
008363.csv,48,62,9,3
008364.csv,80,58,5,3
008365.csv,94,38,5,6
008366.csv,88,14,9,4
008367.csv,40,98,10,3
008368.csv,82,6,9,6
008369.csv,78,92,10,5
008370.csv,60,90,7,2
008371.csv,94,44,8,4
008372.csv,46,30,9,4
008373.csv,100,76,6,5
008374.csv,54,2,8,3
008375.csv,58,12,5,2
008376.csv,52,18,7,5
008377.csv,60,26,6,6
008378.csv,78,22,5,6
008379.csv,56,2,10,6
008380.csv,44,64,8,2
008381.csv,48,78,7,4
008382.csv,84,56,10,4
008383.csv,40,56,6,4
008384.csv,52,10,9,1
008385.csv,62,94,9,5
008386.csv,46,6,9,5
008387.csv,42,72,5,6
008388.csv,100,14,7,3
008389.csv,62,78,9,1
008390.csv,86,32,5,3
008391.csv,42,96,6,3
008392.csv,100,14,9,4
008393.csv,98,0,7,4
008394.csv,94,80,5,2
008395.csv,46,66,6,1
008396.csv,56,48,5,5
008397.csv,92,24,8,1
008398.csv,40,4,8,3
008399.csv,86,32,7,6
008400.csv,48,4,10,4
008401.csv,94,78,9,2
008402.csv,50,100,7,1
008403.csv,46,72,5,6
008404.csv,58,16,8,4
008405.csv,42,4,10,1
008406.csv,60,62,7,5
008407.csv,68,64,8,5
008408.csv,40,48,5,3
008409.csv,92,68,9,1
008410.csv,58,86,7,4
008411.csv,82,28,10,1
008412.csv,70,44,8,2
008413.csv,54,76,8,6
008414.csv,90,74,9,1
008415.csv,60,38,7,2
008416.csv,42,66,6,6
008417.csv,58,0,7,6
008418.csv,48,90,9,5
008419.csv,74,2,6,1
008420.csv,58,4,10,4
008421.csv,62,42,5,1
008422.csv,96,66,10,5
008423.csv,48,100,7,4
008424.csv,60,90,9,4
008425.csv,54,92,10,3
008426.csv,84,26,5,1
008427.csv,84,80,5,6
008428.csv,72,18,9,6
008429.csv,88,34,7,4
008430.csv,46,84,8,4
008431.csv,56,44,10,1
008432.csv,42,92,6,4
008433.csv,100,2,10,6
008434.csv,40,4,10,4
008435.csv,80,36,7,2
008436.csv,42,60,9,5
008437.csv,56,30,6,4
008438.csv,44,64,9,6
008439.csv,46,22,8,5
008440.csv,64,98,9,3
008441.csv,98,90,7,2
008442.csv,92,68,7,2
008443.csv,54,2,10,5
008444.csv,98,86,8,4
008445.csv,82,50,10,2
008446.csv,82,90,10,4
008447.csv,60,30,7,2
008448.csv,70,78,8,2
008449.csv,92,54,7,1
008450.csv,56,98,5,2
008451.csv,68,50,10,2
008452.csv,52,74,10,5
008453.csv,100,96,5,3
008454.csv,64,76,7,6
008455.csv,62,68,5,4
008456.csv,46,52,6,4
008457.csv,94,6,7,1
008458.csv,82,6,9,1
008459.csv,46,96,5,3
008460.csv,68,26,8,6
008461.csv,46,76,5,5
008462.csv,78,32,7,2
008463.csv,90,74,8,5
008464.csv,84,86,5,2
008465.csv,52,14,6,2
008466.csv,48,24,10,4
008467.csv,66,76,5,3
008468.csv,96,26,5,3
008469.csv,72,58,5,5
008470.csv,98,74,9,2
008471.csv,56,72,8,4
008472.csv,66,12,7,1
008473.csv,56,24,5,6
008474.csv,72,74,10,1
008475.csv,100,96,10,3
008476.csv,68,96,6,4
008477.csv,64,16,5,3
008478.csv,80,98,6,2
008479.csv,68,52,8,1
008480.csv,78,66,6,6
008481.csv,86,18,10,1
008482.csv,68,4,5,5
008483.csv,88,94,6,1
008484.csv,90,10,9,5
008485.csv,70,38,5,3
008486.csv,78,6,8,5
008487.csv,58,90,8,1
008488.csv,100,62,10,3
008489.csv,72,38,9,6
008490.csv,64,90,6,2
008491.csv,52,34,9,6
008492.csv,76,32,7,2
008493.csv,76,38,10,2
008494.csv,74,52,8,6
008495.csv,68,38,10,1
008496.csv,90,4,5,4
008497.csv,40,16,8,4
008498.csv,60,58,10,6
008499.csv,64,4,9,1
008500.csv,54,4,7,3
008501.csv,94,26,8,3
008502.csv,46,88,10,1
008503.csv,92,94,6,2
008504.csv,58,82,6,2
008505.csv,78,44,9,2
008506.csv,42,18,7,5
008507.csv,48,54,7,3
008508.csv,54,94,5,5
008509.csv,72,50,8,1
008510.csv,96,44,10,6
008511.csv,42,60,10,4
008512.csv,90,72,8,1
008513.csv,100,54,8,6
008514.csv,98,28,8,4
008515.csv,60,22,6,3
008516.csv,60,6,10,5
008517.csv,60,64,8,6
008518.csv,88,98,8,1
008519.csv,88,20,9,3
008520.csv,60,80,9,6
008521.csv,90,58,5,1
008522.csv,74,90,10,1
008523.csv,98,20,7,5
008524.csv,76,82,6,3
008525.csv,92,94,9,2
008526.csv,40,94,5,4
008527.csv,78,4,8,5
008528.csv,84,34,9,5
008529.csv,68,54,10,5
008530.csv,64,74,7,6
008531.csv,74,58,8,2
008532.csv,48,70,10,1
008533.csv,52,30,5,1
008534.csv,48,4,6,2
008535.csv,40,28,5,1
008536.csv,92,6,6,2
008537.csv,78,66,9,3
008538.csv,76,82,8,3
008539.csv,96,100,7,6
008540.csv,80,34,7,5
008541.csv,46,36,10,2
008542.csv,56,92,10,5
008543.csv,68,14,10,3
008544.csv,62,86,8,4
008545.csv,60,4,5,3
008546.csv,54,0,8,3
008547.csv,62,8,10,1
008548.csv,44,92,6,1
008549.csv,90,36,9,3
008550.csv,58,28,7,6
008551.csv,90,70,8,1
008552.csv,82,28,5,4
008553.csv,70,40,6,6
008554.csv,90,48,6,1
008555.csv,92,4,7,6
008556.csv,94,94,9,3
008557.csv,58,0,6,3
008558.csv,94,98,10,4
008559.csv,86,4,9,3
008560.csv,98,54,9,5
008561.csv,86,22,8,4
008562.csv,76,84,9,4
008563.csv,76,60,5,6
008564.csv,50,2,6,5
008565.csv,76,68,9,4
008566.csv,72,38,9,4
008567.csv,92,0,10,1
008568.csv,90,62,8,5
008569.csv,58,52,6,4
008570.csv,100,34,9,3
008571.csv,40,30,5,1
008572.csv,54,58,6,4
008573.csv,82,8,9,4
008574.csv,52,88,7,1
008575.csv,76,48,8,6
008576.csv,70,28,6,1
008577.csv,86,16,8,3
008578.csv,78,38,7,5
008579.csv,40,26,9,2
008580.csv,44,88,5,6
008581.csv,94,56,8,5
008582.csv,76,74,7,2
008583.csv,60,98,9,1
008584.csv,52,94,10,3
008585.csv,62,74,7,4
008586.csv,86,20,10,4
008587.csv,92,14,6,2
008588.csv,94,98,9,1
008589.csv,40,12,7,5
008590.csv,46,66,7,1
008591.csv,92,8,7,3
008592.csv,98,98,5,6
008593.csv,64,38,8,6
008594.csv,100,50,7,3
008595.csv,90,58,8,3
008596.csv,68,86,10,2
008597.csv,52,42,7,3
008598.csv,100,6,7,5
008599.csv,70,52,9,2
008600.csv,58,42,7,2
008601.csv,70,24,5,1
008602.csv,80,50,9,1
008603.csv,60,46,9,4
008604.csv,50,22,5,6
008605.csv,76,82,9,6
008606.csv,100,92,10,5
008607.csv,76,86,9,5
008608.csv,52,90,10,2
008609.csv,88,96,8,6
008610.csv,60,42,7,5
008611.csv,76,40,9,2
008612.csv,88,8,7,4
008613.csv,88,56,6,6
008614.csv,76,94,8,6
008615.csv,52,22,5,3
008616.csv,56,44,5,5
008617.csv,82,66,8,3
008618.csv,62,46,8,6
008619.csv,70,98,5,3
008620.csv,74,88,9,2
008621.csv,78,86,8,2
008622.csv,84,6,8,4
008623.csv,72,14,6,3
008624.csv,90,28,6,2
008625.csv,100,96,7,3
008626.csv,48,64,8,4
008627.csv,44,20,5,2
008628.csv,66,84,5,6
008629.csv,54,82,9,5
008630.csv,80,24,7,2
008631.csv,68,12,5,2
008632.csv,62,22,5,6
008633.csv,86,46,5,6
008634.csv,86,38,8,1
008635.csv,56,2,8,4
008636.csv,82,46,5,2
008637.csv,78,22,5,3
008638.csv,48,40,9,6
008639.csv,40,4,10,3
008640.csv,68,18,6,3
008641.csv,46,44,10,1
008642.csv,96,86,6,1
008643.csv,96,94,7,1
008644.csv,64,58,8,5
008645.csv,82,8,6,5
008646.csv,78,2,6,1
008647.csv,78,42,9,6
008648.csv,54,58,7,2
008649.csv,88,18,7,5
008650.csv,50,44,7,1
008651.csv,82,30,9,6
008652.csv,70,42,6,2
008653.csv,84,100,10,1
008654.csv,52,0,6,6
008655.csv,54,58,6,6
008656.csv,58,20,8,6
008657.csv,94,26,7,3
008658.csv,86,2,9,6
008659.csv,76,92,9,6
008660.csv,96,96,6,1
008661.csv,70,2,5,3
008662.csv,44,50,10,1
008663.csv,60,28,6,4
008664.csv,56,52,9,5
008665.csv,86,66,10,2
008666.csv,88,10,5,2
008667.csv,40,90,9,4
008668.csv,72,78,10,5
008669.csv,78,70,9,4
008670.csv,86,56,6,1
008671.csv,40,46,5,5
008672.csv,44,42,10,6
008673.csv,70,20,9,6
008674.csv,44,56,7,1
008675.csv,64,80,10,3
008676.csv,50,48,10,3
008677.csv,82,56,9,3
008678.csv,60,26,10,1
008679.csv,48,48,6,2
008680.csv,46,94,6,1
008681.csv,96,0,9,4
008682.csv,64,100,8,1
008683.csv,92,36,5,1
008684.csv,76,24,7,1
008685.csv,50,66,10,4
008686.csv,76,12,6,5
008687.csv,54,78,8,2
008688.csv,86,60,9,4
008689.csv,78,74,10,3
008690.csv,98,54,7,4
008691.csv,80,70,5,1
008692.csv,54,36,5,4
008693.csv,86,6,5,5
008694.csv,54,42,9,3
008695.csv,52,18,10,2
008696.csv,58,14,10,3
008697.csv,92,96,8,4
008698.csv,84,22,6,5
008699.csv,80,80,5,3
008700.csv,64,50,7,1
008701.csv,82,96,8,4
008702.csv,52,40,7,5
008703.csv,70,66,8,2
008704.csv,100,16,6,4
008705.csv,94,66,8,3
008706.csv,100,60,6,6
008707.csv,42,26,5,2
008708.csv,70,82,8,5
008709.csv,86,46,6,3
008710.csv,46,40,10,1
008711.csv,70,4,6,5
008712.csv,90,86,5,2
008713.csv,64,60,7,6
008714.csv,58,62,6,6
008715.csv,40,16,5,5
008716.csv,42,12,5,5
008717.csv,98,90,9,2
008718.csv,100,84,9,4
008719.csv,72,24,7,2
008720.csv,66,76,7,4
008721.csv,46,70,10,1
008722.csv,54,74,5,5
008723.csv,86,38,9,6
008724.csv,98,98,10,5
008725.csv,72,42,5,6
008726.csv,82,36,5,3
008727.csv,64,58,10,6
008728.csv,78,64,7,6
008729.csv,74,52,7,3
008730.csv,96,68,10,2
008731.csv,56,44,9,2
008732.csv,48,62,9,2
008733.csv,74,32,7,5
008734.csv,56,70,10,4
008735.csv,52,50,8,1
008736.csv,78,84,5,3
008737.csv,62,58,5,4
008738.csv,42,36,8,2
008739.csv,72,60,9,2
008740.csv,64,64,7,1
008741.csv,92,30,9,5
008742.csv,64,72,6,1
008743.csv,86,24,5,2
008744.csv,46,36,8,2
008745.csv,62,36,7,3
008746.csv,66,26,9,2
008747.csv,40,32,6,4
008748.csv,74,56,7,3
008749.csv,50,60,8,5
008750.csv,72,24,7,1
008751.csv,90,4,10,1
008752.csv,68,48,10,4
008753.csv,84,32,8,3
008754.csv,48,28,8,1
008755.csv,54,80,8,3
008756.csv,60,52,7,4
008757.csv,74,94,6,5
008758.csv,62,36,8,4
008759.csv,84,94,9,6
008760.csv,70,10,9,6
008761.csv,70,64,6,3
008762.csv,54,26,5,6
008763.csv,66,38,7,5
008764.csv,98,68,7,3
008765.csv,98,26,6,3
008766.csv,86,64,5,2
008767.csv,92,0,5,1
008768.csv,40,64,7,5
008769.csv,52,6,6,4
008770.csv,64,62,6,5
008771.csv,60,72,9,1
008772.csv,52,18,5,2
008773.csv,70,42,7,5
008774.csv,92,98,6,3
008775.csv,40,20,6,1
008776.csv,60,88,8,1
008777.csv,40,40,7,5
008778.csv,56,56,9,3
008779.csv,98,2,6,5
008780.csv,66,58,10,5
008781.csv,70,8,10,4
008782.csv,56,40,7,3
008783.csv,58,28,10,6
008784.csv,74,60,9,4
008785.csv,92,76,5,6
008786.csv,66,2,10,2
008787.csv,76,18,7,5
008788.csv,94,74,10,2
008789.csv,64,88,5,5
008790.csv,86,2,10,6
008791.csv,54,50,8,6
008792.csv,62,64,7,1
008793.csv,66,24,6,4
008794.csv,78,62,8,1
008795.csv,90,2,5,1
008796.csv,82,64,7,4
008797.csv,62,30,7,6
008798.csv,58,26,10,3
008799.csv,62,0,7,1
008800.csv,60,98,9,5
008801.csv,70,36,5,2
008802.csv,86,26,6,6
008803.csv,50,34,7,6
008804.csv,94,30,7,1
008805.csv,62,56,5,6
008806.csv,76,80,9,6
008807.csv,94,100,6,3
008808.csv,100,50,9,2
008809.csv,72,58,8,1
008810.csv,56,10,6,3
008811.csv,70,76,7,1
008812.csv,56,68,10,5
008813.csv,72,72,9,6
008814.csv,42,74,9,6
008815.csv,44,68,5,2
008816.csv,84,30,7,5
008817.csv,82,100,9,4
008818.csv,48,70,8,6
008819.csv,58,28,8,6
008820.csv,42,14,6,2
008821.csv,56,94,7,1
008822.csv,58,4,9,2
008823.csv,72,82,10,2
008824.csv,80,50,6,5
008825.csv,100,70,7,3
008826.csv,82,4,7,3
008827.csv,46,72,10,3
008828.csv,46,24,5,5
008829.csv,84,72,5,2
008830.csv,46,50,5,4
008831.csv,88,72,5,5
008832.csv,44,42,9,5
008833.csv,40,86,7,1
008834.csv,74,26,6,5
008835.csv,94,40,8,2
008836.csv,40,70,6,5
008837.csv,48,16,7,5
008838.csv,90,0,9,4
008839.csv,64,78,9,2
008840.csv,94,8,5,6
008841.csv,62,24,6,6
008842.csv,88,82,10,4
008843.csv,78,90,10,5
008844.csv,84,34,9,4
008845.csv,94,36,8,1
008846.csv,80,4,5,5
008847.csv,74,76,8,3
008848.csv,92,6,10,2
008849.csv,94,98,8,3
008850.csv,64,62,6,4
008851.csv,84,98,6,4
008852.csv,72,64,5,5
008853.csv,58,100,9,6
008854.csv,70,68,9,6
008855.csv,74,84,10,4
008856.csv,66,48,7,1
008857.csv,76,50,5,3
008858.csv,80,80,9,5
008859.csv,96,26,6,2
008860.csv,94,96,8,1
008861.csv,66,50,5,1
008862.csv,54,38,9,4
008863.csv,58,100,6,6
008864.csv,80,80,8,1
008865.csv,62,96,10,1
008866.csv,54,80,7,1
008867.csv,42,42,7,2
008868.csv,94,100,8,2
008869.csv,98,24,9,2
008870.csv,98,8,9,4
008871.csv,56,100,8,2
008872.csv,52,66,8,3
008873.csv,68,6,5,6
008874.csv,70,50,10,5
008875.csv,64,82,5,2
008876.csv,90,20,10,3
008877.csv,84,54,10,1
008878.csv,76,20,5,1
008879.csv,70,88,9,6
008880.csv,84,16,7,2
008881.csv,86,30,8,5
008882.csv,84,16,7,3
008883.csv,40,80,5,1
008884.csv,46,12,6,4
008885.csv,40,38,7,4
008886.csv,50,30,6,3
008887.csv,76,10,8,4
008888.csv,98,74,10,3
008889.csv,46,0,10,2
008890.csv,42,82,10,5
008891.csv,58,32,10,5
008892.csv,52,0,6,5
008893.csv,42,60,10,6
008894.csv,60,22,6,2
008895.csv,74,92,6,6
008896.csv,68,88,6,6
008897.csv,90,66,10,4
008898.csv,74,6,10,1
008899.csv,66,82,5,4
008900.csv,70,56,8,5
008901.csv,44,66,6,5
008902.csv,98,64,9,6
008903.csv,90,50,8,4
008904.csv,48,62,10,4
008905.csv,42,44,10,4
008906.csv,58,28,6,5
008907.csv,88,8,6,2
008908.csv,88,96,7,1
008909.csv,70,100,6,3
008910.csv,68,76,7,3
008911.csv,58,34,10,5
008912.csv,76,98,5,3
008913.csv,48,6,10,3
008914.csv,74,2,7,2
008915.csv,62,50,10,3
008916.csv,98,24,10,1
008917.csv,44,22,10,6
008918.csv,86,48,9,4
008919.csv,64,44,5,4
008920.csv,62,18,5,2
008921.csv,56,96,7,5
008922.csv,86,16,5,6
008923.csv,58,72,8,2
008924.csv,66,100,9,5
008925.csv,92,90,8,5
008926.csv,56,42,10,1
008927.csv,80,62,8,2
008928.csv,82,88,9,4
008929.csv,96,44,7,5
008930.csv,72,92,5,5
008931.csv,72,20,8,4
008932.csv,76,28,7,1
008933.csv,72,84,10,6
008934.csv,64,50,8,5
008935.csv,56,90,9,4
008936.csv,66,54,5,2
008937.csv,92,68,10,5
008938.csv,88,72,6,5
008939.csv,90,52,10,6
008940.csv,94,98,8,6
008941.csv,54,48,7,1
008942.csv,56,46,10,6
008943.csv,46,54,7,5
008944.csv,50,40,8,5
008945.csv,98,68,8,1
008946.csv,50,66,7,4
008947.csv,50,44,8,2
008948.csv,74,38,9,2
008949.csv,56,4,9,1
008950.csv,42,42,10,4
008951.csv,76,88,5,3
008952.csv,82,52,7,4
008953.csv,62,68,9,3
008954.csv,94,10,6,5
008955.csv,66,54,5,4
008956.csv,92,78,10,5
008957.csv,82,52,10,5
008958.csv,96,46,8,2
008959.csv,52,14,7,5
008960.csv,82,66,8,4
008961.csv,66,24,10,4
008962.csv,48,76,5,4
008963.csv,64,88,6,6
008964.csv,58,68,9,1
008965.csv,74,94,5,4
008966.csv,82,70,7,1
008967.csv,62,8,6,1
008968.csv,70,36,9,5
008969.csv,60,64,7,1
008970.csv,64,66,6,3
008971.csv,42,22,7,1
008972.csv,94,24,9,1
008973.csv,76,12,9,1
008974.csv,44,28,5,2
008975.csv,62,92,8,4
008976.csv,88,42,8,3
008977.csv,88,84,7,3
008978.csv,78,64,8,2
008979.csv,52,52,7,3
008980.csv,46,52,10,4
008981.csv,44,16,8,1
008982.csv,48,68,5,2
008983.csv,46,86,8,4
008984.csv,86,84,8,4
008985.csv,78,46,9,6
008986.csv,62,34,8,5
008987.csv,82,52,10,3
008988.csv,60,34,9,1
008989.csv,66,66,10,2
008990.csv,90,14,6,6
008991.csv,66,70,7,4
008992.csv,44,98,6,6
008993.csv,88,80,10,6
008994.csv,82,62,6,5
008995.csv,96,8,8,1
008996.csv,60,14,7,5
008997.csv,74,82,10,6
008998.csv,78,26,9,6
008999.csv,74,62,5,2
009000.csv,44,58,5,2
009001.csv,60,0,7,1
009002.csv,40,88,6,6
009003.csv,56,54,6,3
009004.csv,88,0,5,4
009005.csv,54,96,6,6
009006.csv,96,80,5,5
009007.csv,62,2,5,1
009008.csv,48,12,9,5
009009.csv,88,74,8,1
009010.csv,50,60,8,6
009011.csv,82,54,7,5
009012.csv,90,2,10,5
009013.csv,58,42,9,6
009014.csv,40,14,7,6
009015.csv,56,52,10,4
009016.csv,58,32,6,1
009017.csv,44,10,9,3
009018.csv,86,48,10,1
009019.csv,54,84,9,1
009020.csv,98,82,8,6
009021.csv,100,28,9,2
009022.csv,40,68,6,6
009023.csv,100,18,5,2
009024.csv,98,2,10,1
009025.csv,64,30,6,3
009026.csv,40,74,10,6
009027.csv,44,62,6,2
009028.csv,60,94,7,4
009029.csv,78,66,10,6
009030.csv,72,6,8,5
009031.csv,42,6,6,3
009032.csv,88,20,6,4
009033.csv,64,70,8,6
009034.csv,48,4,5,2
009035.csv,70,4,7,4
009036.csv,76,76,10,4
009037.csv,92,4,10,2
009038.csv,46,20,10,1
009039.csv,46,88,7,3
009040.csv,52,58,8,6
009041.csv,66,56,9,1
009042.csv,72,70,7,4
009043.csv,56,74,10,4
009044.csv,72,98,8,5
009045.csv,60,92,8,6
009046.csv,62,18,9,1
009047.csv,78,16,6,2
009048.csv,96,20,9,4
009049.csv,82,10,10,3
009050.csv,66,40,8,2
009051.csv,42,12,6,2
009052.csv,66,12,9,6
009053.csv,60,86,10,6
009054.csv,62,10,9,6
009055.csv,48,18,9,4
009056.csv,66,24,5,5
009057.csv,90,84,9,3
009058.csv,48,34,9,2
009059.csv,82,64,6,1
009060.csv,60,2,7,2
009061.csv,84,76,6,2
009062.csv,62,82,5,1
009063.csv,100,10,9,6
009064.csv,88,46,7,4
009065.csv,68,94,10,6
009066.csv,66,54,9,1
009067.csv,86,56,9,3
009068.csv,94,66,9,2
009069.csv,72,34,7,1
009070.csv,62,76,10,6
009071.csv,74,66,9,6
009072.csv,40,78,7,6
009073.csv,44,56,6,6
009074.csv,66,16,10,3
009075.csv,96,68,6,5
009076.csv,90,4,7,3
009077.csv,54,36,10,6
009078.csv,100,38,5,6
009079.csv,44,40,6,6
009080.csv,76,54,9,6
009081.csv,64,78,6,2
009082.csv,44,98,7,4
009083.csv,58,28,9,3
009084.csv,44,46,7,5
009085.csv,48,88,6,3
009086.csv,46,42,5,6
009087.csv,82,30,9,5
009088.csv,46,46,6,5
009089.csv,90,98,10,6
009090.csv,68,14,7,3
009091.csv,40,64,5,4
009092.csv,56,24,7,2
009093.csv,100,66,8,3
009094.csv,90,64,9,3
009095.csv,60,34,7,5
009096.csv,68,12,7,1
009097.csv,96,50,9,2
009098.csv,82,14,6,4
009099.csv,60,62,10,5
009100.csv,58,14,6,4
009101.csv,46,20,8,5
009102.csv,92,74,6,6
009103.csv,48,4,7,6
009104.csv,66,52,6,1
009105.csv,62,90,8,6
009106.csv,72,72,5,3
009107.csv,44,98,6,5
009108.csv,76,90,10,4
009109.csv,94,40,9,5
009110.csv,94,40,6,2
009111.csv,54,54,7,2
009112.csv,76,78,6,2
009113.csv,52,2,7,2
009114.csv,50,4,6,2
009115.csv,88,74,10,3
009116.csv,50,78,6,2
009117.csv,74,32,9,1
009118.csv,90,18,10,6
009119.csv,64,88,10,5
009120.csv,66,100,5,1
009121.csv,96,76,6,4
009122.csv,96,48,10,4
009123.csv,88,84,7,4
009124.csv,98,40,8,4
009125.csv,58,42,5,4
009126.csv,70,6,7,4
009127.csv,76,22,8,2
009128.csv,96,0,6,3
009129.csv,86,82,5,4
009130.csv,48,28,5,1
009131.csv,72,78,7,3
009132.csv,94,58,7,2
009133.csv,86,72,10,6
009134.csv,92,18,6,4
009135.csv,62,64,10,3
009136.csv,50,24,9,6
009137.csv,64,56,10,1
009138.csv,82,72,5,2
009139.csv,56,12,5,1
009140.csv,88,30,9,4
009141.csv,40,2,7,4
009142.csv,96,78,6,2
009143.csv,48,92,7,6
009144.csv,94,10,8,5
009145.csv,52,36,9,6
009146.csv,56,72,9,6
009147.csv,40,72,5,4
009148.csv,54,70,8,5
009149.csv,44,78,9,4
009150.csv,52,48,9,4
009151.csv,48,4,8,5
009152.csv,88,40,6,6
009153.csv,40,56,9,3
009154.csv,44,96,8,5
009155.csv,86,66,8,6
009156.csv,40,34,9,2
009157.csv,80,100,6,4
009158.csv,64,96,7,1
009159.csv,50,86,9,1
009160.csv,58,16,7,5
009161.csv,56,56,10,6
009162.csv,54,40,8,1
009163.csv,64,26,8,1
009164.csv,64,36,8,3
009165.csv,60,22,10,6
009166.csv,82,24,8,6
009167.csv,72,38,10,2
009168.csv,84,26,10,1
009169.csv,94,42,10,1
009170.csv,74,92,10,6
009171.csv,98,10,8,3
009172.csv,62,72,8,4
009173.csv,56,0,6,6
009174.csv,52,34,10,5
009175.csv,54,12,9,1
009176.csv,96,6,8,6
009177.csv,68,90,10,4
009178.csv,66,34,5,5
009179.csv,80,16,7,2
009180.csv,88,68,7,4
009181.csv,52,42,6,5
009182.csv,86,78,8,5
009183.csv,46,80,6,4
009184.csv,44,28,8,5
009185.csv,82,34,5,5
009186.csv,78,100,7,4
009187.csv,58,4,10,1
009188.csv,72,16,7,5
009189.csv,74,24,6,6
009190.csv,54,90,5,1
009191.csv,90,18,7,2
009192.csv,94,40,6,3
009193.csv,76,72,9,3
009194.csv,78,88,5,3
009195.csv,70,10,8,2
009196.csv,74,84,6,2
009197.csv,64,60,5,4
009198.csv,50,24,7,3
009199.csv,60,18,9,2
009200.csv,78,36,7,1
009201.csv,72,88,7,6
009202.csv,60,18,10,6
009203.csv,90,14,10,6
009204.csv,98,26,7,5
009205.csv,90,14,5,2
009206.csv,58,62,7,2
009207.csv,98,60,8,4
009208.csv,98,62,6,2
009209.csv,48,98,9,6
009210.csv,56,82,5,4
009211.csv,96,8,10,1
009212.csv,92,56,9,3
009213.csv,92,12,6,4
009214.csv,96,22,5,6
009215.csv,62,100,6,2
009216.csv,88,88,6,1
009217.csv,94,76,5,5
009218.csv,82,42,6,2
009219.csv,90,20,8,3
009220.csv,58,4,10,6
009221.csv,80,0,9,5
009222.csv,72,26,8,3
009223.csv,70,4,9,2
009224.csv,58,12,5,5
009225.csv,62,62,8,5
009226.csv,100,4,6,6
009227.csv,98,70,7,4
009228.csv,92,36,10,3
009229.csv,68,44,7,2
009230.csv,64,90,10,2
009231.csv,68,80,9,6
009232.csv,86,88,7,5
009233.csv,62,4,5,1
009234.csv,54,56,6,4
009235.csv,72,74,7,5
009236.csv,74,2,7,4
009237.csv,100,16,6,2
