filename,ps,ds,dms,cycle
048780.csv,59,35,6,3
048781.csv,72,0,9,6
048782.csv,78,67,8,2
048783.csv,75,92,6,1
048784.csv,84,58,10,2
048785.csv,63,8,5,4
048786.csv,95,92,8,1
048787.csv,68,78,5,3
048788.csv,89,81,5,4
048789.csv,68,12,5,5
048790.csv,46,96,10,4
048791.csv,99,73,10,5
048792.csv,81,20,9,1
048793.csv,66,1,9,6
048794.csv,100,18,9,3
048795.csv,78,29,7,3
048796.csv,60,24,6,2
048797.csv,95,33,10,4
048798.csv,62,95,6,4
048799.csv,62,45,6,5
048800.csv,75,80,8,4
048801.csv,72,6,5,3
048802.csv,42,30,10,2
048803.csv,91,72,7,1
048804.csv,67,26,10,2
048805.csv,52,59,8,5
048806.csv,48,5,10,2
048807.csv,74,83,5,2
048808.csv,91,37,6,3
048809.csv,81,77,10,6
048810.csv,42,89,5,5
048811.csv,51,18,5,4
048812.csv,58,20,6,5
048813.csv,82,33,9,4
048814.csv,60,91,6,3
048815.csv,62,4,7,4
048816.csv,48,20,8,6
048817.csv,70,45,7,3
048818.csv,40,3,5,2
048819.csv,67,55,10,3
048820.csv,59,82,6,5
048821.csv,71,37,6,5
048822.csv,95,91,5,6
048823.csv,78,9,7,2
048824.csv,71,70,7,1
048825.csv,88,55,9,4
048826.csv,48,11,9,4
048827.csv,42,40,6,6
048828.csv,68,50,5,5
048829.csv,96,5,7,2
048830.csv,51,8,7,2
048831.csv,68,2,6,5
048832.csv,99,77,8,4
048833.csv,63,60,7,2
048834.csv,82,93,10,2
048835.csv,74,59,5,6
048836.csv,71,90,10,2
048837.csv,57,25,6,2
048838.csv,89,64,5,2
048839.csv,67,70,10,4
048840.csv,95,36,9,5
048841.csv,49,28,6,2
048842.csv,68,98,5,5
048843.csv,72,4,7,6
048844.csv,65,63,8,5
048845.csv,48,11,6,4
048846.csv,45,94,5,2
048847.csv,82,100,9,3
048848.csv,75,14,8,6
048849.csv,62,20,5,3
048850.csv,42,50,6,2
048851.csv,84,93,6,1
048852.csv,50,97,9,2
048853.csv,43,4,6,1
048854.csv,96,63,5,1
048855.csv,61,78,10,5
048856.csv,77,7,7,2
048857.csv,99,36,7,1
048858.csv,93,64,9,1
048859.csv,71,74,9,3
048860.csv,63,27,5,2
048861.csv,53,95,10,4
048862.csv,43,40,10,1
048863.csv,87,30,10,4
048864.csv,99,77,10,1
048865.csv,68,20,7,5
048866.csv,47,33,8,5
048867.csv,70,0,8,3
048868.csv,91,14,10,6
048869.csv,95,23,8,5
048870.csv,44,60,10,4
048871.csv,44,29,7,2
048872.csv,97,76,5,4
048873.csv,71,62,10,1
048874.csv,60,99,6,3
048875.csv,83,67,8,2
048876.csv,72,53,5,5
048877.csv,65,54,7,4
048878.csv,73,35,5,6
048879.csv,96,82,8,2
048880.csv,68,75,8,1
048881.csv,54,5,7,3
048882.csv,99,48,8,6
048883.csv,92,50,7,6
048884.csv,95,36,8,1
048885.csv,75,44,10,3
048886.csv,48,100,9,2
048887.csv,49,0,10,1
048888.csv,44,37,10,6
048889.csv,93,3,7,3
048890.csv,53,88,6,1
048891.csv,52,22,7,1
048892.csv,66,70,6,2
048893.csv,59,74,8,2
048894.csv,70,96,5,2
048895.csv,79,81,6,3
048896.csv,73,87,6,6
048897.csv,92,55,8,6
048898.csv,49,54,7,1
048899.csv,61,39,7,5
048900.csv,53,10,9,4
048901.csv,61,37,9,5
048902.csv,98,32,10,2
048903.csv,51,25,6,1
048904.csv,68,32,7,3
048905.csv,53,61,5,2
048906.csv,100,77,5,5
048907.csv,60,99,7,4
048908.csv,56,74,6,4
048909.csv,71,0,8,1
048910.csv,54,73,10,5
048911.csv,100,58,9,2
048912.csv,89,24,9,4
048913.csv,50,2,8,1
048914.csv,88,90,8,2
048915.csv,57,71,6,1
048916.csv,53,50,9,1
048917.csv,78,16,6,1
048918.csv,83,78,6,4
048919.csv,72,82,6,6
048920.csv,57,62,8,4
048921.csv,78,87,7,2
048922.csv,88,42,10,2
048923.csv,98,81,7,4
048924.csv,70,65,5,3
048925.csv,70,77,5,1
048926.csv,79,63,5,6
048927.csv,41,4,8,5
048928.csv,48,11,8,2
048929.csv,95,98,8,3
048930.csv,64,53,6,5
048931.csv,62,62,5,1
048932.csv,52,84,6,6
048933.csv,91,9,8,2
048934.csv,56,9,10,6
048935.csv,93,83,5,5
048936.csv,84,64,9,4
048937.csv,78,14,8,6
048938.csv,62,43,8,4
048939.csv,87,7,9,6
048940.csv,95,49,10,1
048941.csv,69,3,5,3
048942.csv,56,69,7,5
048943.csv,82,3,5,5
048944.csv,87,74,10,4
048945.csv,89,47,8,5
048946.csv,59,16,5,6
048947.csv,43,36,9,5
048948.csv,80,8,8,4
048949.csv,93,41,10,3
048950.csv,71,55,8,6
048951.csv,47,31,5,2
048952.csv,78,75,9,6
048953.csv,69,81,8,3
048954.csv,94,74,9,6
048955.csv,91,19,7,1
048956.csv,52,43,7,5
048957.csv,71,60,6,4
048958.csv,57,13,5,2
048959.csv,45,97,9,3
048960.csv,87,13,5,4
048961.csv,66,23,9,3
048962.csv,52,32,10,3
048963.csv,59,100,5,1
048964.csv,86,25,5,2
048965.csv,63,54,10,1
048966.csv,75,42,7,5
048967.csv,66,3,6,4
048968.csv,49,41,8,3
048969.csv,54,86,9,2
048970.csv,51,27,7,5
048971.csv,98,64,6,2
048972.csv,74,91,8,2
048973.csv,82,48,8,2
048974.csv,61,80,6,3
048975.csv,40,39,8,5
048976.csv,96,18,9,1
048977.csv,45,71,9,1
048978.csv,62,95,10,3
048979.csv,80,40,10,4
048980.csv,68,23,8,3
048981.csv,64,67,7,3
048982.csv,69,50,7,5
048983.csv,64,12,10,3
048984.csv,58,93,7,1
048985.csv,68,74,10,6
048986.csv,89,45,5,3
048987.csv,71,24,9,2
048988.csv,50,93,9,1
048989.csv,98,89,5,2
048990.csv,67,20,10,4
048991.csv,69,37,5,5
048992.csv,84,39,8,1
048993.csv,91,97,7,1
048994.csv,94,80,10,2
048995.csv,69,5,6,1
048996.csv,94,50,7,5
048997.csv,61,11,7,4
048998.csv,100,99,5,2
048999.csv,43,90,8,1
049000.csv,90,24,6,4
049001.csv,59,21,9,4
049002.csv,94,17,10,4
049003.csv,83,95,10,2
049004.csv,64,97,5,4
049005.csv,76,100,8,4
049006.csv,43,2,8,5
049007.csv,47,20,6,2
049008.csv,56,44,6,5
049009.csv,84,33,6,1
049010.csv,40,43,6,6
049011.csv,97,19,7,2
049012.csv,95,25,9,1
049013.csv,45,58,7,2
049014.csv,65,19,6,6
049015.csv,48,96,7,3
049016.csv,61,82,6,4
049017.csv,88,27,9,6
049018.csv,66,95,7,5
049019.csv,66,4,5,6
049020.csv,86,62,8,1
049021.csv,43,81,9,6
049022.csv,48,82,7,1
049023.csv,48,47,6,5
049024.csv,75,65,10,2
049025.csv,44,88,8,6
049026.csv,80,54,7,3
049027.csv,43,34,10,1
049028.csv,66,37,8,2
049029.csv,68,97,5,5
049030.csv,80,77,8,6
049031.csv,92,3,7,5
049032.csv,45,85,8,4
049033.csv,88,41,7,3
049034.csv,92,48,5,5
049035.csv,58,21,5,3
049036.csv,75,60,8,6
049037.csv,43,72,6,1
049038.csv,79,50,5,4
049039.csv,42,52,6,2
049040.csv,64,87,9,6
049041.csv,68,56,9,6
049042.csv,47,84,10,1
049043.csv,92,59,10,5
049044.csv,79,60,7,6
049045.csv,62,1,5,5
049046.csv,81,22,8,3
049047.csv,59,91,8,3
049048.csv,80,92,9,4
049049.csv,79,100,8,6
049050.csv,96,44,8,6
049051.csv,64,98,6,4
049052.csv,56,70,5,6
049053.csv,43,30,10,5
049054.csv,89,48,9,6
049055.csv,58,25,6,4
049056.csv,93,63,9,6
049057.csv,57,58,7,6
049058.csv,53,62,9,5
049059.csv,99,94,7,3
049060.csv,56,98,10,4
049061.csv,83,55,7,6
049062.csv,81,60,8,4
049063.csv,64,94,7,5
049064.csv,45,89,10,3
049065.csv,49,64,8,2
049066.csv,42,79,7,1
049067.csv,49,21,5,5
049068.csv,56,20,5,6
049069.csv,79,41,6,3
049070.csv,87,12,8,3
049071.csv,61,82,5,1
049072.csv,52,95,8,6
049073.csv,71,13,6,2
049074.csv,59,19,5,5
049075.csv,91,4,8,6
049076.csv,81,41,7,5
049077.csv,78,74,6,6
049078.csv,69,46,7,1
049079.csv,81,79,8,1
049080.csv,73,15,5,1
049081.csv,46,40,9,3
049082.csv,63,14,7,6
049083.csv,77,95,6,2
049084.csv,64,7,7,5
049085.csv,72,38,6,2
049086.csv,40,13,8,2
049087.csv,88,35,5,4
049088.csv,65,91,7,2
049089.csv,79,70,9,1
049090.csv,72,98,10,2
049091.csv,59,66,5,6
049092.csv,52,15,8,1
049093.csv,50,24,10,5
049094.csv,53,36,7,4
049095.csv,40,52,7,5
049096.csv,46,28,8,6
049097.csv,57,81,5,3
049098.csv,57,94,6,6
049099.csv,92,68,9,6
049100.csv,72,83,5,5
049101.csv,68,6,7,4
049102.csv,51,92,10,2
049103.csv,90,58,5,2
049104.csv,42,80,8,2
049105.csv,95,80,8,5
049106.csv,88,85,10,5
049107.csv,72,34,8,3
049108.csv,40,61,8,4
049109.csv,57,38,8,1
049110.csv,44,0,7,3
049111.csv,72,33,10,1
049112.csv,51,88,6,6
049113.csv,49,72,7,1
049114.csv,62,44,8,1
049115.csv,43,86,7,1
049116.csv,43,87,10,5
049117.csv,59,26,10,4
049118.csv,47,22,5,6
049119.csv,96,16,9,6
049120.csv,95,37,5,5
049121.csv,65,61,5,3
049122.csv,68,78,7,2
049123.csv,97,52,5,2
049124.csv,68,61,5,4
049125.csv,100,44,9,5
049126.csv,58,31,6,2
049127.csv,84,85,10,4
049128.csv,65,66,8,2
049129.csv,61,16,5,2
049130.csv,49,72,5,4
049131.csv,73,81,9,2
049132.csv,93,39,9,2
049133.csv,59,77,9,5
049134.csv,87,93,8,2
049135.csv,87,9,8,3
049136.csv,49,57,8,4
049137.csv,89,81,9,2
049138.csv,46,28,5,4
049139.csv,92,84,8,5
049140.csv,68,71,6,4
049141.csv,50,40,10,3
049142.csv,81,87,5,4
049143.csv,57,49,10,2
049144.csv,60,76,6,1
049145.csv,51,8,8,2
049146.csv,55,29,9,2
049147.csv,98,16,9,5
049148.csv,82,87,7,1
049149.csv,57,4,10,3
049150.csv,83,63,10,6
049151.csv,81,61,6,3
049152.csv,56,12,10,4
049153.csv,61,5,6,6
049154.csv,43,84,9,2
049155.csv,92,81,10,3
049156.csv,80,94,8,2
049157.csv,64,40,9,6
049158.csv,93,29,9,6
049159.csv,88,68,6,6
049160.csv,81,9,5,4
049161.csv,92,79,6,4
049162.csv,58,42,6,2
049163.csv,62,63,9,2
049164.csv,47,86,9,6
049165.csv,78,63,6,2
049166.csv,95,6,6,3
049167.csv,81,89,7,3
049168.csv,56,71,8,3
049169.csv,66,25,7,5
049170.csv,52,74,7,4
049171.csv,99,69,6,3
049172.csv,72,87,7,1
049173.csv,89,58,6,5
049174.csv,83,51,6,3
049175.csv,87,76,9,1
049176.csv,65,36,7,6
049177.csv,85,75,10,5
049178.csv,62,16,6,4
049179.csv,72,47,5,2
049180.csv,61,51,7,4
049181.csv,82,1,9,5
049182.csv,87,10,8,2
049183.csv,83,29,9,5
049184.csv,41,74,5,4
049185.csv,77,62,7,6
049186.csv,56,3,8,3
049187.csv,75,79,7,2
049188.csv,100,66,9,6
049189.csv,51,75,7,2
049190.csv,66,96,7,2
049191.csv,41,30,8,2
049192.csv,69,7,5,2
049193.csv,68,14,6,4
049194.csv,85,81,8,2
049195.csv,45,18,10,3
049196.csv,40,81,8,1
049197.csv,49,26,5,3
049198.csv,85,31,8,5
049199.csv,97,60,9,6
049200.csv,67,92,10,2
049201.csv,87,33,9,5
049202.csv,84,64,7,6
049203.csv,88,54,9,1
049204.csv,96,53,9,1
049205.csv,49,56,6,5
049206.csv,51,69,6,6
049207.csv,97,53,8,2
049208.csv,62,9,8,2
049209.csv,68,52,7,4
049210.csv,81,23,10,1
049211.csv,56,69,5,4
049212.csv,55,55,9,2
049213.csv,59,24,7,5
049214.csv,86,8,5,4
049215.csv,53,28,6,6
049216.csv,100,45,10,2
049217.csv,47,58,8,1
049218.csv,95,89,6,4
049219.csv,64,13,7,3
049220.csv,86,9,8,5
049221.csv,100,15,8,4
049222.csv,88,12,10,5
049223.csv,63,20,9,4
049224.csv,40,55,10,5
049225.csv,65,99,8,6
049226.csv,51,11,9,4
049227.csv,44,70,10,4
049228.csv,100,30,5,1
049229.csv,57,32,9,4
049230.csv,50,93,9,5
049231.csv,84,70,7,2
049232.csv,64,23,8,5
049233.csv,50,96,10,6
049234.csv,73,42,6,5
049235.csv,75,37,5,5
049236.csv,59,90,8,3
049237.csv,71,13,6,6
049238.csv,80,48,6,6
049239.csv,91,17,5,3
049240.csv,85,74,9,1
049241.csv,40,47,8,5
049242.csv,85,45,10,5
049243.csv,70,71,6,4
049244.csv,96,87,8,3
049245.csv,96,38,10,4
049246.csv,80,38,5,6
049247.csv,69,86,7,5
049248.csv,90,81,10,2
049249.csv,53,70,8,5
049250.csv,60,89,8,2
049251.csv,49,81,6,6
049252.csv,63,65,10,1
049253.csv,63,6,10,3
049254.csv,65,57,10,5
049255.csv,90,25,10,5
049256.csv,54,82,7,2
049257.csv,43,26,6,4
049258.csv,64,90,6,3
049259.csv,75,77,9,4
049260.csv,92,8,9,1
049261.csv,99,40,5,5
049262.csv,64,100,7,6
049263.csv,95,37,7,3
049264.csv,63,4,7,4
049265.csv,63,38,5,6
049266.csv,47,47,8,1
049267.csv,88,53,9,3
049268.csv,77,31,10,2
049269.csv,69,7,5,4
049270.csv,85,62,10,6
049271.csv,90,52,6,2
049272.csv,54,71,10,3
049273.csv,66,14,7,4
049274.csv,65,93,9,5
049275.csv,78,64,5,3
049276.csv,85,80,6,1
049277.csv,86,22,10,1
049278.csv,40,29,9,1
049279.csv,55,2,5,6
049280.csv,52,20,6,5
049281.csv,83,58,8,3
049282.csv,57,66,7,6
049283.csv,73,11,8,4
049284.csv,100,16,6,5
049285.csv,49,27,7,4
049286.csv,85,13,6,3
049287.csv,93,32,6,2
049288.csv,89,49,10,1
049289.csv,59,6,10,5
049290.csv,45,88,7,1
049291.csv,58,49,10,4
049292.csv,79,50,9,4
049293.csv,96,58,8,3
049294.csv,69,24,8,1
049295.csv,51,49,8,4
049296.csv,100,45,7,1
049297.csv,96,51,5,6
049298.csv,89,47,6,3
049299.csv,68,85,9,4
049300.csv,51,42,9,5
049301.csv,99,83,10,2
049302.csv,93,17,10,5
049303.csv,76,55,5,1
049304.csv,82,22,5,3
049305.csv,92,15,5,2
049306.csv,69,63,10,2
049307.csv,81,0,10,1
049308.csv,79,66,10,1
049309.csv,55,21,5,2
049310.csv,46,71,8,3
049311.csv,96,23,9,3
049312.csv,58,74,9,3
049313.csv,60,45,5,3
049314.csv,51,16,5,1
049315.csv,97,78,6,5
049316.csv,65,41,10,5
049317.csv,100,63,10,2
049318.csv,85,84,6,5
049319.csv,73,1,5,3
049320.csv,90,27,9,6
049321.csv,88,40,7,5
049322.csv,96,45,10,2
049323.csv,55,24,7,3
049324.csv,45,72,6,1
049325.csv,44,9,10,1
049326.csv,61,50,8,4
049327.csv,98,27,6,2
049328.csv,62,13,9,1
049329.csv,73,55,6,2
049330.csv,71,86,10,3
049331.csv,78,42,5,6
049332.csv,73,3,10,5
049333.csv,88,43,7,2
049334.csv,60,23,5,3
049335.csv,59,79,7,5
049336.csv,58,20,5,1
049337.csv,54,85,9,1
049338.csv,89,38,7,4
049339.csv,96,33,5,3
049340.csv,83,23,9,6
049341.csv,57,35,10,2
049342.csv,44,64,7,2
049343.csv,79,63,6,3
049344.csv,63,13,10,3
049345.csv,66,88,10,4
049346.csv,92,10,9,1
049347.csv,71,64,10,6
049348.csv,50,56,9,1
049349.csv,79,54,10,2
049350.csv,44,20,6,3
049351.csv,55,83,5,2
049352.csv,75,21,7,6
049353.csv,52,0,8,5
049354.csv,93,43,5,1
049355.csv,49,86,10,1
049356.csv,87,52,8,4
049357.csv,50,53,8,5
049358.csv,93,49,8,4
049359.csv,93,53,5,1
049360.csv,58,4,6,6
049361.csv,55,37,8,5
049362.csv,97,82,10,3
049363.csv,47,52,8,1
049364.csv,60,73,6,4
049365.csv,65,49,8,4
049366.csv,49,29,10,1
049367.csv,56,42,5,2
049368.csv,50,44,9,2
049369.csv,91,59,6,3
049370.csv,67,12,10,4
049371.csv,80,3,7,1
049372.csv,82,26,8,4
049373.csv,100,5,5,6
049374.csv,44,46,6,5
049375.csv,88,44,7,6
049376.csv,72,32,9,1
049377.csv,77,93,7,5
049378.csv,83,17,9,3
049379.csv,76,47,8,3
049380.csv,79,84,9,5
049381.csv,51,50,8,6
049382.csv,49,43,9,5
049383.csv,78,77,8,6
049384.csv,56,0,10,5
049385.csv,81,89,9,3
049386.csv,43,30,10,1
049387.csv,55,37,10,6
049388.csv,60,85,8,1
049389.csv,56,10,5,3
049390.csv,69,36,5,1
049391.csv,91,63,7,1
049392.csv,65,50,10,6
049393.csv,74,93,10,3
049394.csv,73,91,8,2
049395.csv,49,53,7,3
049396.csv,43,31,5,3
049397.csv,62,97,8,5
049398.csv,93,16,9,2
049399.csv,75,67,6,1
049400.csv,89,79,10,3
049401.csv,71,2,9,3
049402.csv,60,81,10,5
049403.csv,41,83,7,1
049404.csv,79,72,9,3
049405.csv,87,12,5,2
049406.csv,90,47,6,1
049407.csv,86,72,10,5
049408.csv,62,15,10,2
049409.csv,46,18,10,2
049410.csv,54,89,7,1
049411.csv,83,31,5,4
049412.csv,48,64,7,5
049413.csv,77,30,5,3
049414.csv,78,15,10,6
049415.csv,79,66,8,3
049416.csv,70,30,5,3
049417.csv,90,87,9,5
049418.csv,57,3,10,3
049419.csv,75,80,9,3
049420.csv,54,70,8,5
049421.csv,69,66,10,1
049422.csv,45,74,8,3
049423.csv,45,64,5,5
049424.csv,92,93,9,3
049425.csv,70,11,8,4
049426.csv,91,5,8,3
049427.csv,72,50,7,4
049428.csv,80,43,9,2
049429.csv,70,65,9,2
049430.csv,55,20,10,2
049431.csv,85,49,6,2
049432.csv,78,89,9,3
049433.csv,53,89,10,3
049434.csv,57,53,8,6
049435.csv,77,21,8,6
049436.csv,46,7,6,5
049437.csv,91,92,6,5
049438.csv,75,69,8,5
049439.csv,58,45,6,3
049440.csv,79,54,8,3
049441.csv,74,32,8,3
049442.csv,78,60,5,3
049443.csv,74,12,9,4
049444.csv,95,3,6,1
049445.csv,42,17,5,2
049446.csv,92,8,6,4
049447.csv,67,40,5,1
049448.csv,95,97,6,2
049449.csv,50,3,6,3
049450.csv,66,64,10,3
049451.csv,60,2,9,4
049452.csv,100,47,7,5
049453.csv,98,84,9,2
049454.csv,59,84,7,2
049455.csv,50,95,7,2
049456.csv,89,56,5,1
049457.csv,92,5,6,6
049458.csv,46,95,10,4
049459.csv,75,16,7,3
049460.csv,83,23,7,4
049461.csv,63,98,5,2
049462.csv,53,77,5,5
049463.csv,43,3,10,4
049464.csv,81,35,9,1
049465.csv,65,92,5,4
049466.csv,46,44,5,1
049467.csv,86,89,8,1
049468.csv,42,19,10,3
049469.csv,96,3,10,6
049470.csv,100,62,7,5
049471.csv,100,29,9,2
049472.csv,45,91,6,5
049473.csv,67,66,8,6
049474.csv,97,9,7,5
049475.csv,66,79,10,2
049476.csv,85,33,6,4
049477.csv,99,98,10,3
049478.csv,95,12,10,6
049479.csv,55,47,9,2
049480.csv,86,97,6,4
049481.csv,54,97,5,4
049482.csv,68,66,10,3
049483.csv,59,51,9,4
049484.csv,75,1,6,1
049485.csv,81,81,8,6
049486.csv,84,53,5,3
049487.csv,46,24,7,1
049488.csv,80,11,10,5
049489.csv,44,83,9,6
049490.csv,61,46,9,2
049491.csv,56,26,7,1
049492.csv,62,34,6,4
049493.csv,46,55,10,6
049494.csv,98,10,6,6
049495.csv,72,100,5,6
049496.csv,56,36,8,1
049497.csv,82,37,6,5
049498.csv,61,10,7,2
049499.csv,55,94,6,2
049500.csv,73,29,7,2
049501.csv,46,77,9,6
049502.csv,96,29,10,1
049503.csv,80,79,9,5
049504.csv,50,41,10,4
049505.csv,93,36,9,1
049506.csv,80,63,7,6
049507.csv,98,75,5,3
049508.csv,91,72,10,3
049509.csv,72,36,9,6
049510.csv,82,14,9,2
049511.csv,93,56,8,6
049512.csv,50,24,6,2
049513.csv,94,20,9,5
049514.csv,76,62,9,4
049515.csv,42,81,10,3
049516.csv,52,61,8,1
049517.csv,94,4,10,3
049518.csv,60,31,8,6
049519.csv,90,0,9,2
049520.csv,45,25,9,6
049521.csv,54,74,5,6
049522.csv,90,15,6,2
049523.csv,48,6,9,6
049524.csv,78,87,8,5
049525.csv,87,12,7,2
049526.csv,55,88,8,5
049527.csv,66,61,9,5
049528.csv,72,3,5,1
049529.csv,50,24,9,5
049530.csv,94,94,10,3
049531.csv,90,21,9,6
049532.csv,49,85,9,6
049533.csv,100,25,5,5
049534.csv,85,1,5,4
049535.csv,97,10,9,6
049536.csv,56,36,7,6
049537.csv,45,28,5,6
049538.csv,90,62,6,6
049539.csv,46,79,6,4
049540.csv,99,60,5,1
049541.csv,93,35,10,5
049542.csv,95,38,6,5
049543.csv,70,9,8,5
049544.csv,79,54,7,3
049545.csv,72,1,7,4
049546.csv,41,15,6,1
049547.csv,52,65,6,1
049548.csv,49,91,5,2
049549.csv,56,17,6,1
049550.csv,64,27,7,3
049551.csv,58,95,5,3
049552.csv,84,56,7,5
049553.csv,75,99,7,6
049554.csv,72,39,10,2
049555.csv,60,4,7,3
049556.csv,40,82,9,6
049557.csv,80,78,5,5
049558.csv,77,44,9,3
049559.csv,97,60,7,3
049560.csv,88,43,5,5
049561.csv,93,48,9,3
049562.csv,63,59,7,3
049563.csv,73,5,8,1
049564.csv,64,14,8,5
049565.csv,59,21,9,6
049566.csv,68,22,9,5
049567.csv,62,89,7,2
049568.csv,47,90,9,6
049569.csv,58,49,5,5
049570.csv,68,26,9,4
049571.csv,54,94,7,5
049572.csv,64,16,5,5
049573.csv,42,28,7,6
049574.csv,64,80,10,3
049575.csv,94,61,5,6
049576.csv,87,51,8,5
049577.csv,54,24,5,6
049578.csv,86,63,8,5
049579.csv,41,92,6,5
049580.csv,84,10,10,4
049581.csv,57,25,5,1
049582.csv,52,0,7,2
049583.csv,89,31,8,1
049584.csv,76,39,7,3
049585.csv,51,90,7,6
049586.csv,66,48,5,2
049587.csv,84,82,6,4
049588.csv,88,50,10,3
049589.csv,65,15,7,4
049590.csv,53,3,7,4
049591.csv,85,89,9,1
049592.csv,45,89,7,5
049593.csv,43,27,8,6
049594.csv,85,10,8,3
049595.csv,48,83,6,5
049596.csv,56,87,10,6
049597.csv,42,94,6,2
049598.csv,63,98,10,2
049599.csv,40,6,10,5
049600.csv,43,17,8,3
049601.csv,88,2,10,5
049602.csv,100,68,6,2
049603.csv,70,80,9,6
049604.csv,98,16,6,3
049605.csv,67,47,10,6
049606.csv,58,10,5,5
049607.csv,100,65,10,5
049608.csv,57,54,10,6
049609.csv,71,93,8,6
049610.csv,45,59,8,5
049611.csv,59,76,8,2
049612.csv,100,39,7,4
049613.csv,68,57,8,6
049614.csv,82,44,6,2
049615.csv,74,63,8,5
049616.csv,99,99,5,5
049617.csv,90,22,5,3
049618.csv,95,42,7,5
049619.csv,97,85,10,3
049620.csv,93,28,8,3
049621.csv,46,47,8,2
049622.csv,42,96,6,2
049623.csv,74,92,5,1
049624.csv,63,47,8,6
049625.csv,64,78,5,3
049626.csv,63,84,6,5
049627.csv,44,55,7,3
049628.csv,93,71,6,2
049629.csv,77,68,5,4
049630.csv,62,87,6,3
049631.csv,72,90,10,3
049632.csv,72,31,7,2
049633.csv,84,3,5,5
049634.csv,48,47,7,1
049635.csv,55,74,5,3
049636.csv,55,8,10,3
049637.csv,57,41,7,1
049638.csv,83,36,7,4
049639.csv,97,20,9,1
049640.csv,70,20,6,6
049641.csv,58,69,8,6
049642.csv,73,90,8,2
049643.csv,86,22,6,6
049644.csv,57,99,8,6
049645.csv,86,36,8,5
049646.csv,63,36,10,2
049647.csv,66,89,5,2
049648.csv,65,61,7,4
049649.csv,47,24,7,1
049650.csv,49,70,7,5
049651.csv,72,41,7,6
049652.csv,95,2,6,2
049653.csv,80,0,7,1
049654.csv,49,21,10,6
049655.csv,96,85,6,2
049656.csv,71,51,9,4
049657.csv,41,71,6,6
049658.csv,91,6,7,1
049659.csv,43,87,9,2
049660.csv,63,99,6,4
049661.csv,41,63,5,1
049662.csv,83,67,6,1
049663.csv,45,92,8,3
049664.csv,58,11,9,4
049665.csv,78,44,6,6
049666.csv,100,54,5,4
049667.csv,95,83,10,3
049668.csv,50,85,9,4
049669.csv,48,38,7,2
049670.csv,55,94,8,6
049671.csv,44,73,5,1
049672.csv,79,37,5,2
049673.csv,46,68,9,1
049674.csv,46,45,6,4
049675.csv,76,8,6,3
049676.csv,60,13,8,3
049677.csv,41,32,6,6
049678.csv,97,25,9,3
049679.csv,67,29,7,5
049680.csv,46,7,10,4
049681.csv,66,94,6,2
049682.csv,96,31,5,1
049683.csv,79,93,9,2
049684.csv,90,53,7,1
049685.csv,61,12,8,2
049686.csv,60,86,6,1
049687.csv,68,11,9,4
049688.csv,84,63,7,3
049689.csv,45,7,5,5
049690.csv,47,66,10,1
049691.csv,45,91,5,3
049692.csv,41,37,10,6
049693.csv,72,52,10,4
049694.csv,63,54,5,2
049695.csv,74,25,9,1
049696.csv,84,39,7,6
049697.csv,65,100,7,5
049698.csv,60,62,7,5
049699.csv,80,39,5,3
049700.csv,49,86,8,1
049701.csv,84,78,10,5
049702.csv,51,81,9,3
049703.csv,98,23,9,4
049704.csv,95,18,8,5
049705.csv,42,78,7,5
049706.csv,73,74,9,3
049707.csv,76,43,8,5
049708.csv,90,3,6,3
049709.csv,42,5,7,5
049710.csv,97,63,7,3
049711.csv,55,40,10,5
049712.csv,84,99,9,5
049713.csv,56,96,5,3
049714.csv,52,82,9,6
049715.csv,87,0,5,1
049716.csv,49,80,6,1
049717.csv,50,65,9,1
049718.csv,67,82,10,2
049719.csv,90,94,5,2
049720.csv,49,63,10,5
049721.csv,83,43,10,3
049722.csv,89,96,9,3
049723.csv,95,94,9,5
049724.csv,65,44,5,1
049725.csv,96,76,5,4
049726.csv,71,98,5,1
049727.csv,87,39,9,2
049728.csv,54,1,6,4
049729.csv,41,43,9,2
049730.csv,54,23,6,5
049731.csv,94,84,9,4
049732.csv,49,64,9,6
049733.csv,70,63,5,3
049734.csv,67,45,9,4
049735.csv,74,59,7,6
049736.csv,48,60,8,6
049737.csv,49,31,7,6
049738.csv,99,30,8,4
049739.csv,97,2,6,1
049740.csv,44,1,7,1
049741.csv,46,48,8,1
049742.csv,45,41,5,2
049743.csv,73,57,10,3
049744.csv,61,52,9,2
049745.csv,99,81,6,1
049746.csv,45,41,10,6
049747.csv,71,39,10,4
049748.csv,86,10,7,1
049749.csv,89,52,6,1
049750.csv,92,68,9,5
049751.csv,97,5,5,1
049752.csv,93,67,6,2
049753.csv,92,64,9,3
049754.csv,63,17,5,4
049755.csv,65,0,9,3
049756.csv,81,62,5,5
049757.csv,60,91,9,5
049758.csv,66,21,9,6
049759.csv,65,40,10,6
049760.csv,45,39,7,2
049761.csv,96,41,8,4
049762.csv,68,57,6,2
049763.csv,66,47,6,1
049764.csv,44,20,8,2
049765.csv,81,4,10,6
049766.csv,43,80,10,1
049767.csv,45,45,5,4
049768.csv,62,78,6,6
049769.csv,93,65,5,4
049770.csv,58,1,10,1
049771.csv,56,74,5,1
049772.csv,94,57,6,5
049773.csv,42,18,8,2
049774.csv,44,49,9,5
049775.csv,86,9,7,2
049776.csv,99,91,6,3
049777.csv,88,63,7,4
