filename,ps,ds,dms,cycle
014378.csv,79,18,6,6
014379.csv,45,28,7,2
014380.csv,91,78,5,1
014381.csv,67,40,5,2
014382.csv,84,54,7,3
014383.csv,79,76,9,4
014384.csv,77,34,10,3
014385.csv,67,28,10,3
014386.csv,100,44,8,3
014387.csv,46,78,5,5
014388.csv,84,22,8,1
014389.csv,79,38,8,5
014390.csv,91,80,9,2
014391.csv,61,6,10,5
014392.csv,92,62,10,1
014393.csv,98,48,9,6
014394.csv,94,0,6,4
014395.csv,58,52,10,5
014396.csv,94,50,7,1
014397.csv,74,32,9,4
014398.csv,83,10,6,3
014399.csv,88,30,7,5
014400.csv,90,6,7,3
014401.csv,47,4,6,3
014402.csv,95,14,9,5
014403.csv,68,40,7,3
014404.csv,66,80,10,6
014405.csv,68,96,10,4
014406.csv,57,98,7,2
014407.csv,95,82,9,2
014408.csv,82,38,10,5
014409.csv,52,72,5,1
014410.csv,54,36,7,4
014411.csv,96,88,10,2
014412.csv,41,24,8,4
014413.csv,65,78,6,5
014414.csv,66,82,8,3
014415.csv,40,56,6,3
014416.csv,72,2,8,6
014417.csv,47,32,8,1
014418.csv,66,24,8,5
014419.csv,81,70,8,3
014420.csv,99,50,6,3
014421.csv,81,16,7,1
014422.csv,57,34,5,5
014423.csv,76,36,6,1
014424.csv,91,80,5,6
014425.csv,67,96,10,2
014426.csv,77,58,6,6
014427.csv,86,82,8,5
014428.csv,58,92,6,5
014429.csv,40,60,7,5
014430.csv,54,6,9,2
014431.csv,65,90,7,6
014432.csv,96,28,8,3
014433.csv,40,80,5,4
014434.csv,98,54,5,2
014435.csv,88,24,9,3
014436.csv,93,56,6,4
014437.csv,95,16,6,3
014438.csv,67,74,9,3
014439.csv,98,6,7,1
014440.csv,99,16,8,5
014441.csv,81,88,10,4
014442.csv,49,74,8,2
014443.csv,69,58,6,1
014444.csv,79,46,10,6
014445.csv,79,66,6,1
014446.csv,71,58,5,1
014447.csv,60,72,9,2
014448.csv,88,56,5,5
014449.csv,77,42,7,1
014450.csv,96,92,8,1
014451.csv,49,0,7,6
014452.csv,40,80,6,1
014453.csv,54,70,8,3
014454.csv,52,28,8,2
014455.csv,63,82,6,1
014456.csv,99,80,8,2
014457.csv,85,24,10,1
014458.csv,78,4,10,3
014459.csv,54,4,8,4
014460.csv,50,72,5,1
014461.csv,44,30,5,6
014462.csv,49,88,10,1
014463.csv,91,28,7,5
014464.csv,61,70,9,3
014465.csv,43,96,8,5
014466.csv,48,26,8,6
014467.csv,80,8,5,5
014468.csv,95,58,10,2
014469.csv,41,2,7,6
014470.csv,71,84,9,4
014471.csv,75,12,10,4
014472.csv,88,98,7,3
014473.csv,40,72,10,2
014474.csv,77,66,9,3
014475.csv,68,20,5,2
014476.csv,94,30,8,3
014477.csv,85,86,5,5
014478.csv,46,74,9,2
014479.csv,56,86,8,4
014480.csv,52,12,10,5
014481.csv,96,66,7,1
014482.csv,54,98,8,2
014483.csv,79,62,8,5
014484.csv,85,70,7,1
014485.csv,45,88,10,5
014486.csv,47,92,6,5
014487.csv,53,34,10,5
014488.csv,68,58,10,5
014489.csv,69,32,9,1
014490.csv,73,12,10,2
014491.csv,58,64,8,3
014492.csv,73,0,7,4
014493.csv,74,28,9,4
014494.csv,73,20,6,1
014495.csv,78,74,8,2
014496.csv,45,32,7,3
014497.csv,99,62,6,2
014498.csv,50,42,8,2
014499.csv,61,14,7,6
014500.csv,71,68,10,3
014501.csv,48,50,10,3
014502.csv,89,18,6,3
014503.csv,66,72,7,4
014504.csv,41,74,9,5
014505.csv,96,68,6,1
014506.csv,58,66,7,6
014507.csv,74,74,10,3
014508.csv,40,86,8,1
014509.csv,57,44,5,6
014510.csv,73,20,5,5
014511.csv,54,82,10,6
014512.csv,87,10,10,1
014513.csv,54,34,9,3
014514.csv,81,74,8,1
014515.csv,74,70,7,5
014516.csv,49,16,7,5
014517.csv,98,92,7,5
014518.csv,75,10,5,3
014519.csv,69,30,7,5
014520.csv,93,24,10,4
014521.csv,46,6,7,1
014522.csv,82,58,7,3
014523.csv,61,64,6,1
014524.csv,60,62,9,6
014525.csv,77,26,5,1
014526.csv,87,50,7,3
014527.csv,40,4,8,5
014528.csv,40,70,10,1
014529.csv,77,32,7,3
014530.csv,97,14,10,4
014531.csv,45,84,7,5
014532.csv,46,76,10,3
014533.csv,51,84,8,1
014534.csv,74,12,10,3
014535.csv,58,70,9,3
014536.csv,96,52,10,2
014537.csv,63,60,9,2
014538.csv,86,84,10,1
014539.csv,46,92,7,4
014540.csv,80,0,10,5
014541.csv,60,30,10,5
014542.csv,86,6,6,1
014543.csv,81,76,6,4
014544.csv,55,34,10,6
014545.csv,75,6,10,5
014546.csv,75,18,5,5
014547.csv,51,2,5,6
014548.csv,46,30,8,4
014549.csv,53,2,8,6
014550.csv,43,74,6,6
014551.csv,97,84,8,2
014552.csv,70,36,10,6
014553.csv,43,24,5,4
014554.csv,59,20,6,1
014555.csv,57,58,10,4
014556.csv,62,58,5,3
014557.csv,71,20,6,5
014558.csv,51,56,10,4
014559.csv,40,24,6,4
014560.csv,76,72,5,3
014561.csv,70,56,8,4
014562.csv,93,92,9,5
014563.csv,42,54,7,5
014564.csv,58,54,6,6
014565.csv,99,52,10,5
014566.csv,66,42,9,1
014567.csv,75,40,8,6
014568.csv,60,68,10,3
014569.csv,46,84,5,3
014570.csv,100,46,10,3
014571.csv,50,32,10,4
014572.csv,97,28,6,5
014573.csv,65,18,8,2
014574.csv,83,84,10,2
014575.csv,47,84,6,6
014576.csv,40,100,10,2
014577.csv,51,56,5,2
014578.csv,55,94,8,1
014579.csv,72,92,5,1
014580.csv,68,94,6,1
014581.csv,99,58,7,2
014582.csv,75,24,5,6
014583.csv,87,12,5,5
014584.csv,65,52,5,4
014585.csv,92,74,5,5
014586.csv,51,88,8,4
014587.csv,57,80,8,2
014588.csv,70,78,8,2
014589.csv,86,74,8,6
014590.csv,91,54,7,5
014591.csv,99,78,10,4
014592.csv,58,44,7,6
014593.csv,58,68,6,1
014594.csv,43,100,7,6
014595.csv,65,70,10,4
014596.csv,46,18,9,4
014597.csv,75,98,6,2
014598.csv,99,48,8,1
014599.csv,71,84,10,2
014600.csv,78,46,7,5
014601.csv,77,56,10,1
014602.csv,69,6,8,4
014603.csv,90,50,9,1
014604.csv,42,2,6,2
014605.csv,60,60,7,1
014606.csv,76,42,8,3
014607.csv,73,32,9,4
014608.csv,58,96,9,6
014609.csv,96,98,7,6
014610.csv,61,40,7,6
014611.csv,53,98,5,6
014612.csv,93,34,9,2
014613.csv,43,52,10,1
014614.csv,45,62,6,4
014615.csv,51,38,6,3
014616.csv,97,8,5,3
014617.csv,72,50,7,1
014618.csv,47,82,9,3
014619.csv,65,88,8,5
014620.csv,82,12,7,5
014621.csv,65,66,7,1
014622.csv,69,76,9,4
014623.csv,71,46,8,6
014624.csv,90,8,6,4
014625.csv,53,40,5,3
014626.csv,89,88,9,3
014627.csv,89,18,7,5
014628.csv,73,20,9,4
014629.csv,51,74,7,2
014630.csv,84,14,10,1
014631.csv,45,36,10,5
014632.csv,93,44,6,4
014633.csv,91,30,6,6
014634.csv,63,70,9,6
014635.csv,88,86,6,5
014636.csv,56,16,10,1
014637.csv,92,34,7,1
014638.csv,96,32,6,6
014639.csv,82,96,5,3
014640.csv,92,20,10,2
014641.csv,49,72,5,6
014642.csv,72,30,10,5
014643.csv,56,82,8,3
014644.csv,90,24,9,5
014645.csv,62,66,9,2
014646.csv,50,24,6,2
014647.csv,83,60,6,2
014648.csv,84,2,9,6
014649.csv,58,74,5,1
014650.csv,84,70,7,6
014651.csv,91,62,9,2
014652.csv,64,28,8,2
014653.csv,40,28,7,3
014654.csv,52,62,8,6
014655.csv,100,76,7,5
014656.csv,100,14,10,1
014657.csv,85,40,7,3
014658.csv,68,48,5,1
014659.csv,100,24,8,6
014660.csv,80,94,6,6
014661.csv,48,82,9,1
014662.csv,89,76,8,3
014663.csv,84,38,6,5
014664.csv,50,20,8,4
014665.csv,61,10,6,3
014666.csv,46,12,6,1
014667.csv,68,22,10,4
014668.csv,84,68,8,6
014669.csv,87,82,8,5
014670.csv,92,86,10,5
014671.csv,90,78,9,3
014672.csv,54,92,10,5
014673.csv,65,30,5,2
014674.csv,43,56,7,5
014675.csv,42,16,8,6
014676.csv,72,38,8,1
014677.csv,63,12,9,1
014678.csv,80,76,6,2
014679.csv,48,36,7,6
014680.csv,93,98,8,1
014681.csv,55,70,9,5
014682.csv,73,62,10,6
014683.csv,88,90,6,3
014684.csv,94,8,8,3
014685.csv,76,2,5,5
014686.csv,61,66,10,3
014687.csv,80,12,5,6
014688.csv,86,72,8,4
014689.csv,49,44,9,2
014690.csv,90,92,10,2
014691.csv,57,38,8,6
014692.csv,81,12,7,4
014693.csv,48,52,6,1
014694.csv,47,60,8,5
014695.csv,95,64,7,3
014696.csv,44,38,8,6
014697.csv,75,80,8,3
014698.csv,80,100,5,4
014699.csv,93,0,6,6
014700.csv,87,34,8,5
014701.csv,80,88,9,2
014702.csv,62,16,7,6
014703.csv,87,18,10,4
014704.csv,94,98,8,6
014705.csv,73,44,6,4
014706.csv,55,62,6,3
014707.csv,43,54,5,4
014708.csv,82,44,7,3
014709.csv,46,96,7,4
014710.csv,88,84,10,5
014711.csv,79,86,10,5
014712.csv,63,76,6,4
014713.csv,63,16,5,5
014714.csv,48,2,9,4
014715.csv,98,14,10,2
014716.csv,54,90,10,3
014717.csv,86,2,5,5
014718.csv,46,46,6,4
014719.csv,51,40,7,5
014720.csv,72,82,5,1
014721.csv,67,20,10,3
014722.csv,49,78,7,3
014723.csv,46,22,9,3
014724.csv,82,2,10,4
014725.csv,98,14,6,2
014726.csv,61,24,9,1
014727.csv,97,8,6,5
014728.csv,54,100,7,1
014729.csv,77,28,10,1
014730.csv,84,92,10,6
014731.csv,59,98,10,1
014732.csv,40,92,10,6
014733.csv,91,86,5,6
014734.csv,57,28,7,4
014735.csv,50,36,6,1
014736.csv,60,14,9,5
014737.csv,67,72,5,5
014738.csv,81,10,7,3
014739.csv,81,68,7,6
014740.csv,66,90,8,3
014741.csv,46,20,7,3
014742.csv,69,82,5,5
014743.csv,41,56,6,1
014744.csv,67,28,5,6
014745.csv,82,80,6,3
014746.csv,72,46,5,1
014747.csv,95,82,5,3
014748.csv,83,56,7,3
014749.csv,77,76,10,5
014750.csv,100,8,5,1
014751.csv,56,40,8,5
014752.csv,46,54,8,3
014753.csv,64,38,10,2
014754.csv,52,56,7,3
014755.csv,60,28,6,3
014756.csv,45,40,6,6
014757.csv,51,8,6,3
014758.csv,79,46,7,1
014759.csv,50,20,6,2
014760.csv,40,64,9,4
014761.csv,65,92,7,6
014762.csv,74,62,5,5
014763.csv,55,92,9,3
014764.csv,71,76,8,4
014765.csv,62,18,5,2
014766.csv,99,24,9,1
014767.csv,62,34,8,3
014768.csv,79,66,9,3
014769.csv,92,98,10,6
014770.csv,41,24,7,5
014771.csv,98,86,9,6
014772.csv,45,60,6,1
014773.csv,79,6,6,2
014774.csv,81,58,9,1
014775.csv,68,48,9,6
014776.csv,72,78,6,4
014777.csv,48,14,5,6
014778.csv,83,68,9,3
014779.csv,73,86,8,6
014780.csv,50,8,7,1
014781.csv,89,2,6,2
014782.csv,91,42,8,1
014783.csv,54,50,8,3
014784.csv,84,0,9,5
014785.csv,77,0,8,1
014786.csv,62,90,10,5
014787.csv,55,88,5,6
014788.csv,74,26,9,4
014789.csv,98,80,9,2
014790.csv,55,8,5,6
014791.csv,89,66,8,2
014792.csv,98,82,6,1
014793.csv,51,94,5,2
014794.csv,72,94,5,5
014795.csv,96,78,10,1
014796.csv,81,70,5,1
014797.csv,100,48,6,4
014798.csv,62,38,7,4
014799.csv,88,100,10,2
014800.csv,51,66,5,2
014801.csv,72,20,8,2
014802.csv,74,12,7,2
014803.csv,62,38,7,6
014804.csv,41,14,7,2
014805.csv,84,92,7,5
014806.csv,40,84,9,6
014807.csv,61,92,9,3
014808.csv,54,38,10,2
014809.csv,61,94,5,4
014810.csv,49,94,8,6
014811.csv,50,48,10,4
014812.csv,73,16,5,4
014813.csv,91,82,8,2
014814.csv,78,24,6,6
014815.csv,51,46,7,5
014816.csv,57,92,5,3
014817.csv,45,14,9,4
014818.csv,62,78,8,1
014819.csv,82,34,10,6
014820.csv,83,24,7,6
014821.csv,49,14,6,5
014822.csv,65,2,5,1
014823.csv,57,50,7,1
014824.csv,53,74,8,5
014825.csv,42,92,7,3
014826.csv,82,22,9,4
014827.csv,71,88,8,5
014828.csv,64,20,8,4
014829.csv,48,90,6,1
014830.csv,98,76,8,1
014831.csv,47,8,7,2
014832.csv,51,80,7,3
014833.csv,46,8,9,2
014834.csv,96,54,8,3
014835.csv,85,98,5,6
014836.csv,64,70,10,3
014837.csv,44,18,7,2
014838.csv,44,64,10,1
014839.csv,42,12,6,5
014840.csv,99,22,10,2
014841.csv,51,18,5,1
014842.csv,91,40,9,4
014843.csv,49,28,10,4
014844.csv,50,76,6,3
014845.csv,88,6,7,6
014846.csv,65,60,8,2
014847.csv,77,44,8,5
014848.csv,76,24,10,6
014849.csv,44,12,6,4
014850.csv,42,30,6,4
014851.csv,70,20,9,5
014852.csv,50,100,8,1
014853.csv,93,58,6,5
014854.csv,47,12,7,2
014855.csv,48,20,7,2
014856.csv,79,34,8,5
014857.csv,46,0,9,6
014858.csv,70,72,9,2
014859.csv,83,46,9,3
014860.csv,93,100,6,1
014861.csv,54,76,6,2
014862.csv,40,42,5,4
014863.csv,67,74,5,5
014864.csv,64,28,8,1
014865.csv,44,2,6,4
014866.csv,58,28,10,1
014867.csv,82,78,5,1
014868.csv,88,72,6,1
014869.csv,99,56,6,3
014870.csv,47,2,10,3
014871.csv,65,6,9,6
014872.csv,83,16,5,4
014873.csv,99,66,8,2
014874.csv,61,0,6,3
014875.csv,61,96,7,4
014876.csv,48,6,5,6
014877.csv,83,26,6,3
014878.csv,70,66,6,2
014879.csv,59,84,10,6
014880.csv,95,92,5,4
014881.csv,92,52,8,1
014882.csv,84,20,9,3
014883.csv,44,2,7,2
014884.csv,77,26,10,3
014885.csv,81,76,7,3
014886.csv,53,96,8,4
014887.csv,51,6,7,1
014888.csv,55,38,6,6
014889.csv,66,40,5,2
014890.csv,70,2,7,6
014891.csv,72,0,8,1
014892.csv,42,10,9,2
014893.csv,46,22,6,1
014894.csv,92,22,7,1
014895.csv,71,98,10,3
014896.csv,81,0,6,3
014897.csv,99,24,6,5
014898.csv,77,52,7,1
014899.csv,53,92,8,1
014900.csv,79,60,8,1
014901.csv,98,72,10,4
014902.csv,61,84,6,6
014903.csv,98,90,6,2
014904.csv,86,34,9,6
014905.csv,83,32,6,4
014906.csv,72,70,10,3
014907.csv,75,48,6,3
014908.csv,66,58,9,1
014909.csv,60,22,9,3
014910.csv,90,50,5,1
014911.csv,46,42,7,2
014912.csv,68,30,9,6
014913.csv,79,46,6,4
014914.csv,57,80,10,6
014915.csv,56,90,10,5
014916.csv,76,86,7,3
014917.csv,99,84,5,4
014918.csv,65,30,6,6
014919.csv,72,30,5,4
014920.csv,99,28,6,2
014921.csv,44,14,10,4
014922.csv,57,52,8,6
014923.csv,95,88,8,4
014924.csv,87,6,10,2
014925.csv,67,38,9,2
014926.csv,83,56,5,1
014927.csv,44,32,8,4
014928.csv,77,0,10,2
014929.csv,96,44,8,4
014930.csv,93,90,5,4
014931.csv,67,24,6,3
014932.csv,79,42,6,4
014933.csv,63,0,10,4
014934.csv,65,8,8,2
014935.csv,47,100,6,6
014936.csv,82,76,8,4
014937.csv,77,2,5,6
014938.csv,46,50,7,5
014939.csv,79,26,10,5
014940.csv,85,22,5,5
014941.csv,85,18,5,1
014942.csv,96,46,7,1
014943.csv,50,66,10,1
014944.csv,77,60,5,6
014945.csv,98,4,7,3
014946.csv,73,10,5,6
014947.csv,66,48,5,1
014948.csv,51,44,9,1
014949.csv,100,68,5,4
014950.csv,83,42,10,4
014951.csv,95,10,8,5
014952.csv,96,32,9,4
014953.csv,97,30,6,4
014954.csv,45,66,8,3
014955.csv,93,100,10,1
014956.csv,89,76,9,2
014957.csv,52,74,9,2
014958.csv,87,50,5,2
014959.csv,99,84,10,4
014960.csv,47,30,6,3
014961.csv,70,70,6,6
014962.csv,66,6,7,4
014963.csv,68,36,10,1
014964.csv,67,0,7,5
014965.csv,56,46,8,2
014966.csv,98,28,8,5
014967.csv,56,24,6,2
014968.csv,91,0,7,6
014969.csv,64,92,9,4
014970.csv,68,20,8,3
014971.csv,92,22,8,4
014972.csv,71,34,5,3
014973.csv,88,30,6,3
014974.csv,58,0,7,3
014975.csv,89,48,7,5
014976.csv,83,44,9,2
014977.csv,58,68,10,2
014978.csv,98,60,9,5
014979.csv,47,82,9,4
014980.csv,41,98,5,5
014981.csv,52,68,5,5
014982.csv,96,16,5,3
014983.csv,61,88,9,4
014984.csv,45,10,8,4
014985.csv,43,52,10,3
014986.csv,48,78,10,4
014987.csv,48,14,9,1
014988.csv,64,48,8,5
014989.csv,41,98,7,1
014990.csv,53,10,10,2
014991.csv,92,14,9,5
014992.csv,89,54,5,5
014993.csv,66,82,7,4
014994.csv,64,52,9,1
014995.csv,61,98,10,2
014996.csv,92,74,5,6
014997.csv,40,18,9,6
014998.csv,74,8,10,3
014999.csv,68,42,9,1
015000.csv,65,100,5,6
015001.csv,63,24,6,5
015002.csv,46,20,5,4
015003.csv,52,44,7,1
015004.csv,76,22,8,3
015005.csv,58,20,9,1
015006.csv,46,92,6,2
015007.csv,45,76,5,2
015008.csv,84,54,9,1
015009.csv,87,48,7,2
015010.csv,88,38,8,6
015011.csv,69,26,8,3
015012.csv,91,48,7,2
015013.csv,83,16,7,3
015014.csv,71,26,5,4
015015.csv,51,70,6,2
015016.csv,92,2,6,2
015017.csv,53,82,8,3
015018.csv,53,76,8,5
015019.csv,69,90,7,5
015020.csv,78,82,10,6
015021.csv,93,88,9,5
015022.csv,79,18,8,2
015023.csv,83,78,7,4
015024.csv,79,38,5,6
015025.csv,100,62,5,3
015026.csv,72,98,6,4
015027.csv,80,4,9,6
015028.csv,99,96,7,5
015029.csv,67,86,8,2
015030.csv,53,86,9,5
015031.csv,42,80,7,6
015032.csv,75,20,9,4
015033.csv,72,88,8,6
015034.csv,42,18,5,4
015035.csv,65,38,5,5
015036.csv,78,0,10,3
015037.csv,63,80,8,3
015038.csv,40,70,6,2
015039.csv,94,10,6,5
015040.csv,76,92,8,4
015041.csv,44,26,9,1
015042.csv,92,4,7,6
015043.csv,55,54,10,4
015044.csv,96,24,6,5
015045.csv,75,48,7,5
015046.csv,45,100,10,1
015047.csv,72,94,7,6
015048.csv,93,64,7,5
015049.csv,70,46,7,1
015050.csv,46,48,6,1
015051.csv,56,14,10,6
015052.csv,68,86,8,5
015053.csv,58,12,5,1
015054.csv,50,34,7,1
015055.csv,84,34,5,1
015056.csv,65,42,9,4
015057.csv,81,34,8,5
015058.csv,75,88,6,6
015059.csv,63,88,10,2
015060.csv,91,70,5,6
015061.csv,41,44,8,1
015062.csv,71,84,10,4
015063.csv,92,48,10,6
015064.csv,61,18,7,4
015065.csv,40,36,8,5
015066.csv,47,76,6,4
015067.csv,56,42,8,1
015068.csv,54,78,8,3
015069.csv,72,66,6,3
015070.csv,67,56,6,5
015071.csv,53,22,8,3
015072.csv,60,6,9,1
015073.csv,74,66,5,6
015074.csv,46,34,10,2
015075.csv,76,24,9,5
015076.csv,91,12,7,3
015077.csv,51,48,5,5
015078.csv,53,84,7,6
015079.csv,63,46,5,1
015080.csv,100,92,10,4
015081.csv,65,28,7,5
015082.csv,70,66,9,5
015083.csv,98,8,10,4
015084.csv,87,18,9,1
015085.csv,55,82,10,4
015086.csv,95,60,6,1
015087.csv,58,38,5,4
015088.csv,75,72,8,3
015089.csv,81,64,8,3
015090.csv,64,100,5,3
015091.csv,78,30,7,5
015092.csv,52,44,6,1
015093.csv,99,0,9,3
015094.csv,80,6,10,5
015095.csv,57,12,10,1
015096.csv,57,74,6,5
015097.csv,76,28,6,3
015098.csv,87,68,6,6
015099.csv,75,86,8,5
015100.csv,91,48,10,6
015101.csv,69,82,7,6
015102.csv,88,56,10,5
015103.csv,78,60,9,6
015104.csv,67,66,10,3
015105.csv,42,26,8,3
015106.csv,58,38,7,3
015107.csv,93,98,5,2
015108.csv,66,18,8,4
015109.csv,83,52,9,2
015110.csv,45,2,5,1
015111.csv,43,18,10,6
015112.csv,87,48,6,3
015113.csv,56,60,6,4
015114.csv,69,30,8,3
015115.csv,53,82,5,2
015116.csv,95,0,10,1
015117.csv,89,14,5,3
015118.csv,55,20,8,1
015119.csv,51,42,8,4
015120.csv,63,4,8,3
015121.csv,75,44,10,6
015122.csv,95,36,7,4
015123.csv,83,50,10,2
015124.csv,45,24,9,6
015125.csv,91,92,8,4
015126.csv,45,38,8,5
015127.csv,61,16,7,6
015128.csv,52,42,6,6
015129.csv,69,70,10,2
015130.csv,95,74,5,1
015131.csv,54,36,9,5
015132.csv,98,76,6,6
015133.csv,74,100,7,4
015134.csv,59,44,9,1
015135.csv,68,94,5,4
015136.csv,67,52,7,4
015137.csv,94,4,10,1
015138.csv,87,28,9,5
015139.csv,40,30,9,4
015140.csv,54,80,10,2
015141.csv,89,4,9,2
015142.csv,61,88,9,3
015143.csv,45,52,7,5
015144.csv,81,14,9,5
015145.csv,61,70,7,1
015146.csv,46,8,9,1
015147.csv,65,72,7,1
015148.csv,59,10,8,2
015149.csv,60,24,7,4
015150.csv,69,2,8,4
015151.csv,41,64,10,5
015152.csv,63,24,8,1
015153.csv,45,90,10,5
015154.csv,84,32,9,5
015155.csv,58,50,9,5
015156.csv,73,80,5,2
015157.csv,61,28,9,6
015158.csv,53,12,5,1
015159.csv,70,32,5,5
015160.csv,44,82,7,1
015161.csv,62,92,6,4
015162.csv,79,2,10,1
015163.csv,65,88,5,1
015164.csv,89,10,5,6
015165.csv,48,58,10,6
015166.csv,89,92,8,3
015167.csv,44,82,7,5
015168.csv,55,66,8,3
015169.csv,90,52,9,4
015170.csv,82,58,5,6
015171.csv,49,16,5,2
015172.csv,69,36,8,4
015173.csv,94,14,10,5
015174.csv,78,4,8,3
015175.csv,96,84,9,1
015176.csv,62,76,8,3
015177.csv,67,32,5,3
015178.csv,67,94,10,1
015179.csv,49,54,8,5
015180.csv,57,90,8,1
015181.csv,74,18,6,5
015182.csv,50,62,7,2
015183.csv,80,38,10,6
015184.csv,60,14,8,5
015185.csv,47,54,6,4
015186.csv,80,30,10,6
015187.csv,48,28,5,1
015188.csv,52,74,5,2
015189.csv,47,18,5,4
015190.csv,80,8,6,1
015191.csv,55,22,8,6
015192.csv,65,30,7,4
015193.csv,89,82,10,3
015194.csv,89,4,9,4
015195.csv,61,6,10,2
015196.csv,56,70,10,6
015197.csv,96,22,7,3
015198.csv,73,40,5,6
015199.csv,99,94,10,5
015200.csv,65,26,10,2
015201.csv,63,88,8,3
015202.csv,64,68,7,3
015203.csv,87,14,5,1
015204.csv,50,92,5,2
015205.csv,54,76,9,5
015206.csv,44,64,8,1
015207.csv,64,84,6,2
015208.csv,90,62,5,3
015209.csv,61,8,9,2
015210.csv,75,70,5,1
015211.csv,79,74,7,2
015212.csv,88,56,8,1
015213.csv,85,34,8,2
015214.csv,93,38,5,2
015215.csv,62,98,9,3
015216.csv,74,0,5,2
015217.csv,43,24,5,3
015218.csv,95,100,8,3
015219.csv,83,52,8,6
015220.csv,62,22,8,2
015221.csv,52,68,6,5
015222.csv,80,58,9,2
015223.csv,68,6,7,4
015224.csv,86,54,10,3
015225.csv,48,50,10,2
015226.csv,70,68,10,2
015227.csv,82,90,10,1
015228.csv,91,4,8,2
015229.csv,78,96,9,5
015230.csv,97,36,5,6
015231.csv,95,34,7,4
015232.csv,67,62,5,3
015233.csv,62,60,8,6
015234.csv,65,90,9,4
015235.csv,74,52,9,2
015236.csv,51,26,5,5
015237.csv,45,18,9,2
015238.csv,93,62,10,1
015239.csv,57,74,8,4
015240.csv,70,30,7,6
015241.csv,100,48,7,4
015242.csv,81,26,8,6
015243.csv,61,44,8,5
015244.csv,46,74,5,4
015245.csv,48,64,8,6
015246.csv,83,54,8,4
015247.csv,92,98,6,6
015248.csv,55,92,5,3
015249.csv,60,90,5,5
015250.csv,88,34,8,6
015251.csv,57,10,6,5
015252.csv,82,8,10,6
015253.csv,44,14,9,5
015254.csv,65,72,9,2
015255.csv,84,40,5,5
015256.csv,73,90,9,5
015257.csv,100,62,8,5
015258.csv,81,32,6,3
015259.csv,83,78,6,4
015260.csv,79,66,9,6
015261.csv,62,62,7,6
015262.csv,46,42,7,1
015263.csv,86,72,6,5
015264.csv,42,2,5,5
015265.csv,75,40,8,4
015266.csv,76,94,10,5
015267.csv,88,74,9,6
015268.csv,74,38,9,1
015269.csv,88,62,5,2
015270.csv,88,18,6,3
015271.csv,78,40,10,6
015272.csv,88,66,7,1
015273.csv,56,26,10,6
015274.csv,68,6,7,5
015275.csv,72,84,7,6
015276.csv,54,40,5,6
015277.csv,70,40,5,2
015278.csv,98,38,6,5
015279.csv,46,20,9,1
015280.csv,95,78,5,1
015281.csv,53,24,10,6
015282.csv,99,6,9,4
015283.csv,96,90,10,4
015284.csv,54,30,6,1
015285.csv,64,66,6,3
015286.csv,51,30,8,4
015287.csv,81,66,6,2
015288.csv,61,60,9,5
015289.csv,70,14,7,4
015290.csv,41,80,8,5
015291.csv,56,68,6,3
015292.csv,77,10,10,2
015293.csv,99,0,9,4
015294.csv,55,20,10,5
015295.csv,88,46,10,4
015296.csv,74,48,8,1
015297.csv,74,26,10,4
015298.csv,93,96,5,5
015299.csv,67,34,9,2
015300.csv,57,4,7,5
015301.csv,49,100,5,5
015302.csv,45,68,10,3
015303.csv,63,48,7,4
015304.csv,95,52,6,2
015305.csv,98,88,10,5
015306.csv,93,46,10,4
015307.csv,60,18,10,3
015308.csv,57,36,9,3
015309.csv,83,28,8,5
015310.csv,87,96,10,4
015311.csv,100,42,9,5
015312.csv,66,50,5,5
015313.csv,50,60,7,3
015314.csv,90,16,9,2
015315.csv,82,2,7,4
015316.csv,95,12,6,2
015317.csv,82,56,5,4
015318.csv,91,88,10,1
015319.csv,83,44,10,2
015320.csv,44,18,5,2
015321.csv,72,42,7,5
015322.csv,54,80,8,5
015323.csv,65,40,9,3
015324.csv,79,42,7,5
015325.csv,83,24,6,2
015326.csv,74,46,5,4
015327.csv,68,50,10,4
015328.csv,61,14,8,2
015329.csv,40,48,7,6
015330.csv,86,34,8,4
015331.csv,64,30,9,4
015332.csv,98,98,9,2
015333.csv,55,64,6,1
015334.csv,100,26,6,1
015335.csv,94,58,8,4
015336.csv,99,90,7,6
015337.csv,77,64,7,1
015338.csv,86,70,10,6
015339.csv,46,54,6,5
015340.csv,66,22,10,6
015341.csv,81,92,7,2
015342.csv,100,84,8,3
015343.csv,59,36,9,4
015344.csv,57,98,8,1
015345.csv,41,38,6,1
015346.csv,76,36,6,3
015347.csv,70,86,8,1
015348.csv,91,72,8,1
015349.csv,71,14,5,1
015350.csv,45,8,10,4
015351.csv,48,96,9,5
015352.csv,47,96,7,5
015353.csv,70,20,10,6
015354.csv,86,58,8,3
015355.csv,91,64,7,6
015356.csv,65,54,7,5
015357.csv,49,96,6,1
015358.csv,99,40,5,3
015359.csv,93,14,5,6
015360.csv,94,54,10,5
015361.csv,90,64,8,1
015362.csv,56,24,9,4
015363.csv,65,72,7,6
015364.csv,51,10,10,3
015365.csv,92,30,7,6
015366.csv,52,20,9,2
015367.csv,46,48,8,6
015368.csv,40,96,10,1
015369.csv,55,40,6,6
015370.csv,64,6,10,1
015371.csv,54,42,5,1
015372.csv,78,78,6,6
015373.csv,61,38,5,2
015374.csv,87,52,7,5
015375.csv,89,30,5,2
