filename,ps,ds,dms,cycle
003097.csv,46,90,6,2
003098.csv,78,54,7,2
003099.csv,50,93,8,2
003100.csv,72,51,5,6
003101.csv,64,87,10,1
003102.csv,42,9,5,1
003103.csv,70,66,9,1
003104.csv,68,9,10,6
003105.csv,78,93,8,1
003106.csv,88,48,5,2
003107.csv,76,24,7,6
003108.csv,62,93,9,4
003109.csv,90,87,5,2
003110.csv,58,51,10,2
003111.csv,66,81,8,3
003112.csv,90,99,10,1
003113.csv,78,84,5,5
003114.csv,90,39,9,2
003115.csv,60,66,8,6
003116.csv,62,12,7,3
003117.csv,78,0,5,6
003118.csv,74,81,10,2
003119.csv,40,63,5,3
003120.csv,64,72,6,5
003121.csv,82,21,6,1
003122.csv,54,72,7,5
003123.csv,84,57,5,4
003124.csv,96,3,9,3
003125.csv,50,84,9,2
003126.csv,74,84,5,3
003127.csv,56,39,10,2
003128.csv,80,66,8,2
003129.csv,50,3,10,1
003130.csv,92,9,9,3
003131.csv,78,6,8,4
003132.csv,42,30,10,4
003133.csv,74,93,9,3
003134.csv,84,87,5,3
003135.csv,86,45,10,6
003136.csv,74,33,9,5
003137.csv,62,45,8,2
003138.csv,88,39,9,2
003139.csv,82,27,10,4
003140.csv,88,48,9,1
003141.csv,96,48,6,2
003142.csv,100,48,8,5
003143.csv,56,75,8,1
003144.csv,66,57,8,6
003145.csv,44,30,7,4
003146.csv,98,24,10,5
003147.csv,84,30,10,3
003148.csv,78,42,9,3
003149.csv,50,72,8,3
003150.csv,56,6,10,5
003151.csv,94,99,10,3
003152.csv,44,99,10,2
003153.csv,88,93,5,5
003154.csv,96,0,10,4
003155.csv,78,18,9,2
003156.csv,84,99,7,1
003157.csv,54,6,9,5
003158.csv,82,60,9,4
003159.csv,46,63,7,4
003160.csv,68,63,10,2
003161.csv,62,27,6,6
003162.csv,72,99,8,4
003163.csv,72,30,5,1
003164.csv,82,63,5,1
003165.csv,52,3,10,2
003166.csv,90,96,8,3
003167.csv,50,72,8,5
003168.csv,72,21,10,4
003169.csv,48,3,8,6
003170.csv,58,15,8,1
003171.csv,80,15,8,6
003172.csv,76,96,7,4
003173.csv,40,90,10,1
003174.csv,84,78,9,1
003175.csv,46,75,5,1
003176.csv,68,42,10,5
003177.csv,96,57,6,2
003178.csv,98,87,8,1
003179.csv,84,15,10,3
003180.csv,56,63,5,4
003181.csv,96,78,6,3
003182.csv,92,24,5,4
003183.csv,70,84,7,6
003184.csv,56,3,5,5
003185.csv,64,51,8,5
003186.csv,66,45,7,1
003187.csv,90,99,9,4
003188.csv,60,60,8,2
003189.csv,88,54,5,3
003190.csv,90,18,10,4
003191.csv,80,78,9,4
003192.csv,94,45,9,3
003193.csv,96,87,5,6
003194.csv,66,78,8,3
003195.csv,46,63,9,3
003196.csv,96,33,10,5
003197.csv,92,93,7,5
003198.csv,56,15,7,1
003199.csv,74,45,6,5
003200.csv,74,24,10,2
003201.csv,40,93,9,3
003202.csv,44,21,9,2
003203.csv,84,63,5,1
003204.csv,78,21,10,1
003205.csv,78,36,8,2
003206.csv,62,69,8,3
003207.csv,52,12,8,2
003208.csv,66,51,10,6
003209.csv,78,9,7,6
003210.csv,48,45,7,3
003211.csv,64,24,5,4
003212.csv,68,84,8,2
003213.csv,80,3,5,5
003214.csv,88,90,7,4
003215.csv,46,21,7,3
003216.csv,78,90,10,6
003217.csv,92,99,5,4
003218.csv,80,63,6,3
003219.csv,72,78,5,2
003220.csv,78,78,10,5
003221.csv,56,6,8,4
003222.csv,96,36,8,3
003223.csv,100,78,7,4
003224.csv,42,33,9,3
003225.csv,62,33,9,5
003226.csv,50,33,7,5
003227.csv,94,75,8,4
003228.csv,56,90,5,5
003229.csv,50,87,10,2
003230.csv,42,42,10,1
003231.csv,82,18,7,4
003232.csv,100,18,8,4
003233.csv,60,21,6,3
003234.csv,46,99,8,2
003235.csv,96,6,8,6
003236.csv,82,12,8,6
003237.csv,64,6,10,2
003238.csv,84,0,7,6
003239.csv,66,36,7,5
003240.csv,72,75,8,3
003241.csv,90,9,5,2
003242.csv,64,24,7,3
003243.csv,70,39,9,4
003244.csv,68,96,5,4
003245.csv,48,18,9,3
003246.csv,70,63,7,2
003247.csv,44,48,7,4
003248.csv,58,78,10,3
003249.csv,56,12,6,6
003250.csv,72,69,8,6
003251.csv,44,99,5,1
003252.csv,58,60,10,6
003253.csv,74,75,6,6
003254.csv,44,21,7,6
003255.csv,90,0,10,5
003256.csv,90,51,6,1
003257.csv,100,9,8,1
003258.csv,92,57,6,4
003259.csv,50,15,8,4
003260.csv,68,3,8,6
003261.csv,70,87,5,2
003262.csv,100,84,5,2
003263.csv,52,72,10,6
003264.csv,52,3,8,5
003265.csv,46,18,7,3
003266.csv,68,36,7,4
003267.csv,42,48,10,1
003268.csv,68,60,9,4
003269.csv,74,75,6,5
003270.csv,58,96,5,4
003271.csv,50,21,10,3
003272.csv,50,90,7,4
003273.csv,74,99,8,1
003274.csv,42,84,9,2
003275.csv,92,30,8,4
003276.csv,42,0,10,5
003277.csv,96,66,10,6
003278.csv,52,30,6,4
003279.csv,80,42,5,4
003280.csv,80,60,8,4
003281.csv,78,48,9,5
003282.csv,72,48,7,5
003283.csv,78,9,8,1
003284.csv,78,39,7,3
003285.csv,88,51,10,5
003286.csv,78,81,5,6
003287.csv,54,69,5,5
003288.csv,62,9,8,2
003289.csv,52,54,9,1
003290.csv,60,12,8,2
003291.csv,76,0,5,3
003292.csv,96,39,8,1
003293.csv,98,99,7,4
003294.csv,82,63,7,2
003295.csv,86,27,6,1
003296.csv,64,87,6,4
003297.csv,90,66,10,1
003298.csv,74,15,5,5
003299.csv,40,45,5,1
003300.csv,94,90,10,2
003301.csv,100,87,10,5
003302.csv,40,12,9,2
003303.csv,66,18,9,1
003304.csv,90,90,8,6
003305.csv,94,6,5,2
003306.csv,58,6,10,6
003307.csv,86,48,7,1
003308.csv,58,24,10,1
003309.csv,54,9,9,2
003310.csv,76,39,5,4
003311.csv,58,66,9,1
003312.csv,48,66,9,3
003313.csv,100,48,7,5
003314.csv,68,12,8,5
003315.csv,50,72,10,5
003316.csv,100,90,5,5
003317.csv,58,72,7,1
003318.csv,50,84,9,1
003319.csv,88,90,9,2
003320.csv,98,15,8,5
003321.csv,84,39,5,2
003322.csv,88,27,6,3
003323.csv,66,99,6,3
003324.csv,90,15,8,5
003325.csv,66,3,9,4
003326.csv,96,78,9,3
003327.csv,48,66,6,4
003328.csv,60,99,7,5
003329.csv,40,15,10,6
003330.csv,44,60,5,5
003331.csv,76,42,5,3
003332.csv,94,69,9,1
003333.csv,62,6,7,2
003334.csv,76,66,7,6
003335.csv,50,69,10,5
003336.csv,80,63,7,3
003337.csv,76,6,10,4
003338.csv,100,63,6,6
003339.csv,78,75,8,6
003340.csv,84,39,6,3
003341.csv,98,30,7,4
003342.csv,52,51,10,2
003343.csv,88,24,10,3
003344.csv,94,24,7,5
003345.csv,62,66,5,3
003346.csv,98,51,10,4
003347.csv,92,39,10,4
003348.csv,86,45,7,2
003349.csv,58,66,7,3
003350.csv,48,72,8,3
003351.csv,40,27,9,1
003352.csv,52,45,9,6
003353.csv,98,84,7,3
003354.csv,68,87,6,3
003355.csv,40,33,6,6
003356.csv,72,75,10,2
003357.csv,80,48,9,5
003358.csv,52,57,7,6
003359.csv,78,39,10,5
003360.csv,44,30,6,4
003361.csv,48,78,9,6
003362.csv,90,18,6,6
003363.csv,58,81,8,3
003364.csv,100,51,9,4
003365.csv,44,93,5,4
003366.csv,94,54,10,2
003367.csv,42,21,6,1
003368.csv,78,54,5,5
003369.csv,58,3,6,1
003370.csv,60,78,8,2
003371.csv,80,93,9,3
003372.csv,64,51,8,1
003373.csv,40,78,8,2
003374.csv,48,3,8,1
003375.csv,76,12,7,1
003376.csv,92,90,6,5
003377.csv,96,15,5,4
003378.csv,74,30,8,5
003379.csv,44,72,6,6
003380.csv,76,90,5,4
003381.csv,44,39,6,4
003382.csv,96,72,7,3
003383.csv,68,45,7,1
003384.csv,52,0,7,2
003385.csv,78,90,9,4
003386.csv,50,72,5,5
003387.csv,78,63,7,6
003388.csv,54,36,7,4
003389.csv,74,78,7,1
003390.csv,100,6,10,1
003391.csv,50,3,10,2
003392.csv,70,21,8,1
003393.csv,44,54,8,2
003394.csv,52,21,10,1
003395.csv,46,87,10,2
003396.csv,58,33,6,2
003397.csv,100,39,5,3
003398.csv,68,87,6,1
003399.csv,48,72,7,1
003400.csv,66,93,10,1
003401.csv,50,66,9,6
003402.csv,62,75,8,6
003403.csv,66,72,8,4
003404.csv,86,6,7,2
003405.csv,72,99,6,2
003406.csv,56,45,5,4
003407.csv,56,78,10,5
003408.csv,70,63,5,5
003409.csv,74,9,5,6
003410.csv,40,27,6,6
003411.csv,58,99,6,1
003412.csv,80,54,7,4
003413.csv,92,93,9,4
003414.csv,86,27,5,4
003415.csv,82,90,7,3
003416.csv,58,63,5,6
003417.csv,70,54,10,3
003418.csv,82,57,6,2
003419.csv,72,39,7,5
003420.csv,72,18,10,6
003421.csv,88,51,9,6
003422.csv,64,9,5,3
003423.csv,74,27,6,6
003424.csv,60,24,9,4
003425.csv,60,42,8,6
003426.csv,70,39,5,3
003427.csv,48,72,6,1
003428.csv,50,87,8,2
003429.csv,46,0,8,6
003430.csv,58,69,10,2
003431.csv,46,99,9,3
003432.csv,68,48,5,5
003433.csv,94,84,8,5
003434.csv,74,87,5,3
003435.csv,58,84,9,5
003436.csv,64,36,8,5
003437.csv,92,57,7,4
003438.csv,84,96,7,1
003439.csv,100,51,9,6
003440.csv,62,87,5,5
003441.csv,50,48,8,6
003442.csv,62,75,9,2
003443.csv,82,36,5,1
003444.csv,56,48,5,1
003445.csv,42,69,7,1
003446.csv,64,21,8,3
003447.csv,100,78,9,4
003448.csv,46,6,7,2
003449.csv,74,66,10,5
003450.csv,58,78,10,5
003451.csv,50,60,7,3
003452.csv,52,90,6,1
003453.csv,96,60,9,1
003454.csv,82,6,8,3
003455.csv,88,30,8,5
003456.csv,62,99,8,5
003457.csv,56,24,5,1
003458.csv,62,54,6,4
003459.csv,58,90,9,3
003460.csv,76,87,10,4
003461.csv,64,75,7,2
003462.csv,60,57,9,5
003463.csv,58,3,8,2
003464.csv,60,84,7,3
003465.csv,88,30,7,3
003466.csv,66,51,7,5
003467.csv,40,0,8,2
003468.csv,56,42,9,4
003469.csv,96,9,7,1
003470.csv,54,87,9,6
003471.csv,40,15,7,2
003472.csv,76,63,9,6
003473.csv,46,84,5,2
003474.csv,90,63,9,6
003475.csv,84,48,5,3
003476.csv,72,66,10,1
003477.csv,82,63,6,1
003478.csv,96,18,7,6
003479.csv,50,9,5,3
003480.csv,48,33,10,5
003481.csv,40,3,8,2
003482.csv,60,39,5,3
003483.csv,62,81,10,6
003484.csv,100,87,9,2
003485.csv,76,9,9,2
003486.csv,60,30,8,1
003487.csv,66,3,5,6
003488.csv,56,90,9,4
003489.csv,54,27,10,3
003490.csv,92,39,7,2
003491.csv,52,39,9,2
003492.csv,48,45,8,3
003493.csv,46,42,8,1
003494.csv,52,42,7,2
003495.csv,64,30,5,5
003496.csv,64,30,9,4
003497.csv,96,57,5,3
003498.csv,48,90,5,5
003499.csv,64,24,7,2
003500.csv,64,75,5,2
003501.csv,64,51,7,3
003502.csv,92,6,8,4
003503.csv,42,42,7,5
003504.csv,70,96,6,5
003505.csv,50,69,9,1
003506.csv,44,84,10,6
003507.csv,70,54,8,3
003508.csv,90,78,10,4
003509.csv,40,54,10,3
003510.csv,64,3,8,1
003511.csv,64,36,6,4
003512.csv,50,99,9,6
003513.csv,48,6,9,1
003514.csv,60,96,8,4
003515.csv,56,45,5,2
003516.csv,82,99,10,2
003517.csv,66,39,10,6
003518.csv,46,12,7,4
003519.csv,64,21,5,6
003520.csv,52,30,7,3
003521.csv,76,30,5,5
003522.csv,48,81,10,1
003523.csv,96,3,7,5
003524.csv,78,72,8,4
003525.csv,48,48,6,1
003526.csv,72,39,9,1
003527.csv,74,36,5,5
003528.csv,58,96,6,1
003529.csv,70,75,6,2
003530.csv,64,96,5,5
003531.csv,56,15,9,5
003532.csv,46,24,8,1
003533.csv,42,9,6,6
003534.csv,80,54,7,2
003535.csv,46,96,9,5
003536.csv,52,15,7,4
003537.csv,88,84,8,3
003538.csv,82,33,6,5
003539.csv,68,3,5,1
003540.csv,86,72,6,5
003541.csv,80,27,9,6
003542.csv,48,18,6,3
003543.csv,96,0,9,2
003544.csv,48,51,6,5
003545.csv,44,18,9,6
003546.csv,50,75,8,4
003547.csv,80,33,8,6
003548.csv,56,54,5,6
003549.csv,86,39,5,3
003550.csv,58,0,8,4
003551.csv,44,42,10,5
003552.csv,48,90,8,2
003553.csv,52,78,5,5
003554.csv,60,21,7,1
003555.csv,64,45,7,1
003556.csv,92,60,5,6
003557.csv,80,51,9,1
003558.csv,52,12,8,4
003559.csv,96,3,8,2
003560.csv,42,69,6,3
003561.csv,76,90,7,3
003562.csv,66,6,7,5
003563.csv,72,72,10,3
003564.csv,46,9,9,5
003565.csv,92,96,8,1
003566.csv,70,84,8,5
003567.csv,44,51,5,4
003568.csv,48,0,5,2
003569.csv,64,45,7,4
003570.csv,84,45,9,6
003571.csv,84,18,5,2
003572.csv,64,24,10,3
003573.csv,96,3,10,6
003574.csv,76,57,8,6
003575.csv,80,15,8,4
003576.csv,96,12,7,1
003577.csv,94,30,5,5
003578.csv,86,63,10,2
003579.csv,46,30,10,2
003580.csv,48,99,9,6
003581.csv,92,3,5,1
003582.csv,50,6,5,3
003583.csv,54,33,8,4
003584.csv,48,90,6,1
003585.csv,72,54,8,1
003586.csv,60,60,8,6
003587.csv,40,84,8,6
003588.csv,76,72,10,1
003589.csv,82,21,9,5
003590.csv,82,42,9,2
003591.csv,70,93,8,4
003592.csv,54,99,8,3
003593.csv,88,57,10,3
003594.csv,90,42,5,1
003595.csv,62,87,7,4
003596.csv,62,45,5,2
003597.csv,100,45,8,6
003598.csv,100,69,8,5
003599.csv,66,75,7,2
003600.csv,50,36,8,4
003601.csv,92,66,5,2
003602.csv,56,93,8,1
003603.csv,78,36,10,5
003604.csv,60,36,8,4
003605.csv,58,48,9,5
003606.csv,90,30,5,3
003607.csv,72,42,9,3
003608.csv,92,33,5,1
003609.csv,80,93,7,2
003610.csv,48,48,8,2
003611.csv,42,9,10,4
003612.csv,96,30,9,2
003613.csv,72,51,8,3
003614.csv,98,90,5,3
003615.csv,70,51,8,5
003616.csv,82,48,7,3
003617.csv,76,21,9,2
003618.csv,82,9,9,2
003619.csv,94,27,7,3
003620.csv,80,15,9,5
003621.csv,98,3,10,2
003622.csv,68,45,5,6
003623.csv,98,63,5,3
003624.csv,82,87,8,2
003625.csv,98,45,6,6
003626.csv,52,33,5,5
003627.csv,92,81,9,1
003628.csv,42,27,7,1
003629.csv,98,54,8,1
003630.csv,96,60,8,1
003631.csv,68,72,7,6
003632.csv,48,63,6,2
003633.csv,66,57,10,1
003634.csv,64,39,6,6
003635.csv,100,30,5,4
003636.csv,98,33,6,2
003637.csv,90,57,10,3
003638.csv,50,30,7,1
003639.csv,78,90,7,5
003640.csv,42,93,5,4
003641.csv,88,9,6,4
003642.csv,92,78,5,2
003643.csv,62,63,9,5
003644.csv,82,48,6,6
003645.csv,48,51,7,2
003646.csv,56,21,10,5
003647.csv,76,75,5,3
003648.csv,72,84,5,1
003649.csv,72,30,7,2
003650.csv,80,18,6,6
003651.csv,86,27,6,6
003652.csv,66,33,8,1
003653.csv,44,15,9,6
003654.csv,94,78,8,6
003655.csv,66,48,7,1
003656.csv,92,87,7,4
003657.csv,74,9,9,1
003658.csv,64,6,5,2
003659.csv,82,87,10,3
003660.csv,86,36,5,5
003661.csv,100,9,10,3
003662.csv,46,21,6,3
003663.csv,94,90,5,5
003664.csv,80,51,7,4
003665.csv,48,39,6,6
003666.csv,92,90,5,3
003667.csv,84,45,10,2
003668.csv,40,27,5,6
003669.csv,90,39,6,5
003670.csv,46,96,9,3
003671.csv,40,57,9,1
003672.csv,44,27,7,3
003673.csv,90,99,8,1
003674.csv,86,45,6,5
003675.csv,82,45,10,5
003676.csv,90,69,9,5
003677.csv,84,24,10,1
003678.csv,64,96,8,4
003679.csv,54,63,9,1
003680.csv,72,21,5,2
003681.csv,84,84,9,2
003682.csv,48,48,10,2
003683.csv,68,3,10,5
003684.csv,66,27,6,6
003685.csv,78,30,8,5
003686.csv,88,84,5,2
003687.csv,50,18,6,4
003688.csv,70,99,5,1
003689.csv,56,81,10,1
003690.csv,78,99,8,6
003691.csv,46,33,8,4
003692.csv,60,57,6,5
003693.csv,74,39,6,4
003694.csv,52,93,10,5
003695.csv,94,84,5,3
003696.csv,58,93,9,5
003697.csv,56,60,10,1
003698.csv,48,33,9,4
003699.csv,80,24,6,5
003700.csv,92,63,8,1
003701.csv,68,84,7,2
003702.csv,66,42,6,4
003703.csv,40,72,8,5
003704.csv,90,81,9,2
003705.csv,98,42,10,1
003706.csv,64,24,10,6
003707.csv,76,33,9,2
003708.csv,58,12,10,5
003709.csv,42,99,5,3
003710.csv,90,45,5,3
003711.csv,52,12,9,5
003712.csv,98,84,7,4
003713.csv,60,87,10,3
003714.csv,90,81,5,5
003715.csv,98,9,6,6
003716.csv,84,69,7,3
003717.csv,58,9,8,5
003718.csv,98,21,10,3
003719.csv,70,3,6,5
003720.csv,82,93,8,6
003721.csv,44,33,8,4
003722.csv,88,51,8,4
003723.csv,66,60,10,6
003724.csv,88,9,8,3
003725.csv,64,21,8,6
003726.csv,54,63,9,6
003727.csv,50,45,7,4
003728.csv,52,0,10,1
003729.csv,52,54,5,2
003730.csv,68,63,6,1
003731.csv,46,57,6,2
003732.csv,62,99,10,6
003733.csv,74,33,9,6
003734.csv,58,24,7,5
003735.csv,46,48,6,5
003736.csv,50,27,5,2
003737.csv,88,33,8,2
003738.csv,78,90,8,3
003739.csv,98,66,9,6
003740.csv,48,27,5,2
003741.csv,58,21,10,1
003742.csv,44,9,8,2
003743.csv,46,87,10,4
003744.csv,54,78,10,1
003745.csv,54,6,10,5
003746.csv,40,33,9,5
003747.csv,64,57,9,6
003748.csv,92,21,10,2
003749.csv,94,75,7,2
003750.csv,48,75,6,3
003751.csv,82,21,8,1
003752.csv,70,84,6,6
003753.csv,90,60,10,2
003754.csv,66,51,7,3
003755.csv,54,66,6,3
003756.csv,88,21,7,5
003757.csv,78,45,6,6
003758.csv,56,69,8,2
003759.csv,52,66,10,4
003760.csv,70,21,8,6
003761.csv,68,48,5,6
003762.csv,98,12,9,4
003763.csv,60,72,6,1
003764.csv,42,87,8,3
003765.csv,46,18,10,4
003766.csv,54,27,8,2
003767.csv,80,6,5,2
003768.csv,42,18,9,3
003769.csv,100,81,5,3
003770.csv,96,48,10,2
003771.csv,48,33,6,5
003772.csv,48,66,6,6
003773.csv,50,87,5,1
003774.csv,52,72,7,1
003775.csv,80,21,6,5
003776.csv,68,66,8,2
003777.csv,42,96,7,6
003778.csv,92,24,10,4
003779.csv,60,63,6,5
003780.csv,90,48,8,6
003781.csv,82,99,10,1
003782.csv,88,81,9,3
003783.csv,80,27,9,4
003784.csv,66,54,10,3
003785.csv,44,84,8,2
003786.csv,88,54,5,5
003787.csv,84,87,7,5
003788.csv,78,0,10,3
003789.csv,84,99,6,4
003790.csv,86,6,9,6
003791.csv,52,42,5,1
003792.csv,62,81,8,4
003793.csv,92,24,5,3
003794.csv,90,6,7,3
003795.csv,62,39,10,3
003796.csv,74,0,8,3
003797.csv,52,12,5,1
003798.csv,88,18,5,4
003799.csv,42,27,5,1
003800.csv,68,60,10,3
003801.csv,72,78,8,6
003802.csv,52,51,8,4
003803.csv,86,87,9,6
003804.csv,64,87,6,1
003805.csv,44,78,10,4
003806.csv,64,63,7,4
003807.csv,80,30,7,3
003808.csv,46,9,8,1
003809.csv,66,78,5,2
003810.csv,58,18,6,1
003811.csv,60,78,5,1
003812.csv,48,69,9,1
003813.csv,96,36,10,4
003814.csv,46,0,8,5
003815.csv,70,84,9,3
003816.csv,86,45,10,2
003817.csv,58,51,10,6
003818.csv,86,78,7,1
003819.csv,98,54,10,3
003820.csv,94,24,10,1
003821.csv,96,27,6,4
003822.csv,100,15,10,4
003823.csv,44,36,6,4
003824.csv,40,78,8,1
003825.csv,72,87,5,6
003826.csv,40,3,9,2
003827.csv,68,39,9,5
003828.csv,98,54,9,5
003829.csv,78,69,9,2
003830.csv,70,33,6,1
003831.csv,48,72,7,4
003832.csv,82,51,10,3
003833.csv,46,51,9,5
003834.csv,96,54,10,6
003835.csv,44,36,6,1
003836.csv,100,60,5,5
003837.csv,80,75,5,3
003838.csv,86,93,10,5
003839.csv,58,6,10,3
003840.csv,66,48,6,5
003841.csv,78,21,8,5
003842.csv,56,72,7,2
003843.csv,74,12,8,6
003844.csv,76,99,8,5
003845.csv,44,42,8,4
003846.csv,40,57,9,4
003847.csv,74,51,9,5
003848.csv,84,27,8,3
003849.csv,94,90,5,2
003850.csv,92,90,10,6
003851.csv,100,3,7,5
003852.csv,40,24,9,1
003853.csv,48,51,8,5
003854.csv,40,93,6,2
003855.csv,78,51,9,4
003856.csv,100,45,8,5
003857.csv,56,93,6,5
003858.csv,70,93,7,1
003859.csv,66,48,8,4
003860.csv,92,54,8,3
003861.csv,94,30,8,2
003862.csv,48,36,8,1
003863.csv,74,99,5,1
003864.csv,90,45,8,5
003865.csv,42,51,7,2
003866.csv,50,72,9,5
003867.csv,76,45,5,1
003868.csv,62,18,6,3
003869.csv,80,99,10,1
003870.csv,54,3,10,4
003871.csv,40,72,7,4
003872.csv,52,15,7,3
003873.csv,90,72,10,5
003874.csv,64,0,7,3
003875.csv,52,0,8,4
003876.csv,82,15,6,3
003877.csv,48,45,9,5
003878.csv,60,81,10,6
003879.csv,74,6,8,3
003880.csv,94,39,10,5
003881.csv,76,90,10,5
003882.csv,62,57,6,5
003883.csv,70,69,7,2
003884.csv,64,84,9,2
003885.csv,84,78,9,4
003886.csv,76,27,7,5
003887.csv,100,78,10,1
003888.csv,46,45,8,6
003889.csv,48,27,8,6
003890.csv,60,87,10,2
003891.csv,80,39,10,2
003892.csv,88,63,9,6
003893.csv,90,69,5,6
003894.csv,86,42,9,6
003895.csv,58,84,8,4
003896.csv,66,57,8,1
003897.csv,70,90,8,6
003898.csv,98,78,5,1
003899.csv,60,72,5,4
003900.csv,90,81,10,2
003901.csv,54,63,7,1
003902.csv,90,33,8,3
003903.csv,86,72,9,5
003904.csv,82,45,6,3
003905.csv,48,75,8,3
003906.csv,82,18,8,3
003907.csv,94,90,7,3
003908.csv,66,96,6,5
003909.csv,98,36,10,1
003910.csv,72,96,9,4
003911.csv,64,27,10,5
003912.csv,70,24,7,3
003913.csv,68,21,10,1
003914.csv,78,45,9,2
003915.csv,40,99,7,2
003916.csv,94,99,9,6
003917.csv,46,81,10,3
003918.csv,50,3,5,4
003919.csv,66,57,8,2
003920.csv,88,66,5,6
003921.csv,100,6,5,1
003922.csv,76,66,6,5
003923.csv,66,42,6,2
003924.csv,86,81,7,6
003925.csv,66,9,5,2
003926.csv,96,69,5,2
003927.csv,66,3,10,2
003928.csv,100,21,8,3
003929.csv,52,39,8,1
003930.csv,58,66,8,5
003931.csv,92,42,5,5
003932.csv,76,75,10,6
003933.csv,42,96,10,3
003934.csv,96,0,10,5
003935.csv,86,54,8,1
003936.csv,96,93,7,5
003937.csv,54,75,6,1
003938.csv,56,81,7,1
003939.csv,66,18,10,3
003940.csv,62,54,6,6
003941.csv,52,45,8,3
003942.csv,40,6,10,4
003943.csv,88,78,6,3
003944.csv,82,30,6,4
003945.csv,56,54,9,4
003946.csv,76,30,10,6
003947.csv,44,21,8,5
003948.csv,80,12,10,1
003949.csv,60,21,10,2
003950.csv,68,36,7,5
003951.csv,56,90,8,1
003952.csv,66,0,10,2
003953.csv,64,75,9,2
003954.csv,60,30,10,6
003955.csv,74,75,7,1
003956.csv,96,45,6,1
003957.csv,64,54,6,1
003958.csv,60,78,5,5
003959.csv,68,72,10,1
003960.csv,62,69,9,4
003961.csv,46,96,5,5
003962.csv,98,63,9,3
003963.csv,60,24,8,3
003964.csv,80,99,5,5
003965.csv,92,93,7,4
003966.csv,60,36,7,3
003967.csv,78,18,7,4
003968.csv,66,54,10,4
003969.csv,72,63,9,3
003970.csv,90,6,6,4
003971.csv,96,48,8,3
003972.csv,84,51,9,4
003973.csv,82,54,6,6
003974.csv,82,30,9,4
003975.csv,96,69,9,6
003976.csv,78,6,10,6
003977.csv,52,63,10,4
003978.csv,60,72,10,5
003979.csv,68,90,9,5
003980.csv,92,81,7,2
003981.csv,80,60,9,3
003982.csv,88,18,8,5
003983.csv,70,30,6,1
003984.csv,54,99,10,4
003985.csv,68,15,7,5
003986.csv,74,75,5,4
003987.csv,48,96,9,3
003988.csv,76,93,10,3
003989.csv,88,57,7,5
003990.csv,98,0,7,1
003991.csv,100,87,5,4
003992.csv,92,93,5,1
003993.csv,50,36,10,2
003994.csv,42,72,8,4
003995.csv,98,51,5,2
003996.csv,46,87,8,6
003997.csv,60,87,5,5
003998.csv,100,96,10,6
003999.csv,92,90,9,4
004000.csv,54,78,9,2
004001.csv,46,33,6,4
004002.csv,74,63,10,6
004003.csv,84,54,7,1
004004.csv,68,93,8,2
004005.csv,90,24,6,3
004006.csv,78,42,8,2
004007.csv,44,87,8,1
004008.csv,96,93,7,6
004009.csv,46,90,7,4
004010.csv,72,48,7,1
004011.csv,68,12,10,4
004012.csv,58,48,7,6
004013.csv,68,48,8,3
004014.csv,86,24,6,1
004015.csv,90,15,5,5
004016.csv,56,48,8,6
004017.csv,54,75,5,3
004018.csv,40,48,10,1
004019.csv,72,81,9,3
004020.csv,92,45,10,6
004021.csv,58,81,10,6
004022.csv,70,63,8,3
004023.csv,84,27,9,6
004024.csv,50,93,5,3
004025.csv,100,93,5,4
004026.csv,82,39,5,1
004027.csv,88,18,5,5
004028.csv,46,75,6,3
004029.csv,96,36,6,6
004030.csv,98,60,8,3
004031.csv,70,30,5,5
004032.csv,70,9,5,2
004033.csv,44,39,5,1
004034.csv,96,36,7,6
004035.csv,52,39,8,4
004036.csv,56,36,9,5
004037.csv,48,3,6,2
004038.csv,96,87,9,2
004039.csv,50,42,10,5
004040.csv,100,30,5,2
004041.csv,48,3,6,5
004042.csv,80,57,10,1
004043.csv,90,36,9,4
004044.csv,52,60,5,5
004045.csv,66,3,7,2
004046.csv,72,48,9,2
004047.csv,64,15,7,1
004048.csv,44,30,9,4
004049.csv,56,18,9,1
004050.csv,76,24,6,1
004051.csv,58,24,9,5
004052.csv,72,3,7,2
004053.csv,54,75,7,5
004054.csv,64,33,5,4
004055.csv,78,99,6,2
004056.csv,94,90,6,3
004057.csv,92,63,6,6
004058.csv,92,96,9,3
004059.csv,68,18,7,5
004060.csv,56,27,10,1
004061.csv,54,15,7,3
004062.csv,72,18,6,2
004063.csv,50,69,8,5
004064.csv,80,6,9,6
004065.csv,76,30,7,1
004066.csv,86,21,5,5
004067.csv,82,6,6,5
004068.csv,52,66,9,3
004069.csv,88,93,8,2
004070.csv,88,87,10,2
004071.csv,46,63,6,3
004072.csv,56,45,7,3
004073.csv,74,96,6,1
004074.csv,40,84,5,4
004075.csv,74,72,9,2
004076.csv,98,75,5,1
004077.csv,40,96,8,2
004078.csv,82,54,10,3
004079.csv,56,9,8,5
004080.csv,70,42,6,2
004081.csv,74,78,5,3
004082.csv,58,33,5,2
004083.csv,68,6,6,6
004084.csv,74,69,5,4
004085.csv,90,60,9,3
004086.csv,92,6,8,6
004087.csv,42,48,5,2
004088.csv,88,21,10,3
004089.csv,50,90,8,2
004090.csv,66,84,9,5
004091.csv,98,84,6,4
004092.csv,76,24,9,6
004093.csv,78,96,10,6
004094.csv,76,21,5,2
