filename,ps,ds,dms,cycle
002814.csv,94,96,5,3
002815.csv,90,40,9,5
002816.csv,88,4,5,1
002817.csv,44,4,10,6
002818.csv,44,84,6,3
002819.csv,48,56,10,3
002820.csv,58,68,7,2
002821.csv,56,48,5,6
002822.csv,60,44,10,6
002823.csv,76,20,6,5
002824.csv,62,48,9,2
002825.csv,62,20,10,2
002826.csv,96,0,7,3
002827.csv,76,20,9,5
002828.csv,74,24,5,1
002829.csv,90,76,10,3
002830.csv,100,84,7,5
002831.csv,62,96,6,2
002832.csv,58,36,9,6
002833.csv,82,100,10,3
002834.csv,50,44,7,3
002835.csv,54,76,6,5
002836.csv,52,32,8,1
002837.csv,78,28,10,5
002838.csv,76,84,5,2
002839.csv,62,80,6,5
002840.csv,100,24,10,1
002841.csv,50,92,6,6
002842.csv,54,72,10,3
002843.csv,88,100,9,3
002844.csv,94,44,8,3
002845.csv,98,64,8,6
002846.csv,48,20,8,2
002847.csv,54,100,8,1
002848.csv,44,76,6,5
002849.csv,52,100,8,6
002850.csv,48,72,8,6
002851.csv,54,84,9,3
002852.csv,98,68,8,4
002853.csv,42,16,10,5
002854.csv,96,64,10,6
002855.csv,78,8,6,2
002856.csv,48,60,5,5
002857.csv,50,0,8,2
002858.csv,74,24,5,3
002859.csv,52,68,5,4
002860.csv,98,68,7,1
002861.csv,92,56,5,4
002862.csv,62,60,9,6
002863.csv,84,72,9,5
002864.csv,54,32,9,5
002865.csv,90,24,10,6
002866.csv,60,24,6,4
002867.csv,54,56,10,3
002868.csv,60,28,8,5
002869.csv,86,20,9,4
002870.csv,96,4,8,3
002871.csv,56,20,5,6
002872.csv,66,36,8,1
002873.csv,64,68,9,6
002874.csv,46,12,5,1
002875.csv,72,64,7,3
002876.csv,94,60,10,1
002877.csv,96,84,10,4
002878.csv,82,40,6,2
002879.csv,96,64,7,5
002880.csv,50,12,7,6
002881.csv,76,52,9,4
002882.csv,76,92,6,3
002883.csv,76,96,5,5
002884.csv,100,64,7,1
002885.csv,100,68,8,6
002886.csv,84,96,5,3
002887.csv,50,40,8,6
002888.csv,80,24,6,3
002889.csv,62,92,10,3
002890.csv,72,36,7,2
002891.csv,76,24,10,5
002892.csv,74,80,5,6
002893.csv,96,64,8,4
002894.csv,96,68,8,1
002895.csv,64,92,5,1
002896.csv,68,8,5,6
002897.csv,100,16,10,4
002898.csv,70,96,8,3
002899.csv,80,8,7,2
002900.csv,100,44,9,3
002901.csv,64,20,5,2
002902.csv,92,88,10,2
002903.csv,96,52,6,3
002904.csv,66,36,6,6
002905.csv,100,4,9,5
002906.csv,72,48,9,3
002907.csv,74,40,10,6
002908.csv,94,28,8,6
002909.csv,100,40,9,4
002910.csv,90,32,5,4
002911.csv,46,32,5,1
002912.csv,54,16,10,6
002913.csv,58,32,9,5
002914.csv,96,12,8,6
002915.csv,50,96,9,3
002916.csv,46,32,10,3
002917.csv,70,8,9,6
002918.csv,74,48,7,2
002919.csv,78,80,8,4
002920.csv,56,92,10,2
002921.csv,64,64,5,6
002922.csv,76,4,7,4
002923.csv,96,72,6,3
002924.csv,72,88,7,4
002925.csv,94,92,6,4
002926.csv,42,12,7,5
002927.csv,88,4,10,5
002928.csv,68,84,5,4
002929.csv,98,24,5,4
002930.csv,64,0,5,6
002931.csv,92,92,7,3
002932.csv,90,80,6,6
002933.csv,84,28,9,3
002934.csv,78,84,6,3
002935.csv,94,64,10,5
002936.csv,62,60,7,2
002937.csv,94,92,10,5
002938.csv,64,60,8,3
002939.csv,86,0,10,6
002940.csv,48,8,10,6
002941.csv,70,4,5,3
002942.csv,76,48,6,4
002943.csv,68,92,5,6
002944.csv,92,20,6,4
002945.csv,48,40,10,5
002946.csv,52,28,10,5
002947.csv,74,0,7,2
002948.csv,80,32,8,3
002949.csv,42,96,8,3
002950.csv,86,64,9,5
002951.csv,70,32,6,6
002952.csv,74,80,6,6
002953.csv,44,88,10,2
002954.csv,44,88,5,2
002955.csv,40,100,5,2
002956.csv,52,44,6,3
002957.csv,68,88,10,3
002958.csv,84,20,7,2
002959.csv,90,68,6,2
002960.csv,60,36,9,1
002961.csv,74,8,6,1
002962.csv,82,64,8,6
002963.csv,84,20,9,5
002964.csv,72,92,6,1
002965.csv,44,32,5,2
002966.csv,54,0,5,2
002967.csv,60,4,7,4
002968.csv,98,88,10,2
002969.csv,80,36,6,3
002970.csv,68,80,10,2
002971.csv,56,40,8,6
002972.csv,60,28,5,1
002973.csv,66,8,8,6
002974.csv,48,32,6,4
002975.csv,84,12,7,4
002976.csv,98,56,10,6
002977.csv,92,84,7,5
002978.csv,42,72,9,2
002979.csv,44,64,10,2
002980.csv,84,8,7,2
002981.csv,52,8,6,2
002982.csv,42,8,8,6
002983.csv,94,48,5,1
002984.csv,72,80,5,1
002985.csv,40,20,7,2
002986.csv,76,0,9,2
002987.csv,52,40,9,6
002988.csv,68,68,5,5
002989.csv,72,56,10,6
002990.csv,90,32,8,5
002991.csv,98,4,8,3
002992.csv,42,20,8,6
002993.csv,52,12,6,5
002994.csv,50,20,5,6
002995.csv,76,76,6,4
002996.csv,56,52,7,1
002997.csv,74,16,6,5
002998.csv,44,20,5,3
002999.csv,70,36,5,1
003000.csv,76,64,10,1
003001.csv,70,0,7,2
003002.csv,46,40,8,4
003003.csv,84,20,9,4
003004.csv,92,12,9,6
003005.csv,98,92,8,3
003006.csv,40,4,10,2
003007.csv,40,72,10,6
003008.csv,70,100,7,6
003009.csv,48,0,5,3
003010.csv,86,36,7,1
003011.csv,70,100,9,6
003012.csv,46,8,9,1
003013.csv,64,16,7,1
003014.csv,46,48,9,3
003015.csv,70,100,7,1
003016.csv,56,92,6,3
003017.csv,68,52,8,3
003018.csv,48,56,9,1
003019.csv,46,28,10,3
003020.csv,44,52,6,4
003021.csv,94,12,9,1
003022.csv,40,12,6,5
003023.csv,100,12,8,6
003024.csv,94,40,9,1
003025.csv,66,100,8,4
003026.csv,92,60,6,5
003027.csv,58,68,8,4
003028.csv,82,68,8,2
003029.csv,44,16,7,4
003030.csv,68,92,8,6
003031.csv,88,100,10,4
003032.csv,68,92,7,6
003033.csv,80,100,6,4
003034.csv,82,32,8,6
003035.csv,68,76,8,1
003036.csv,80,64,7,6
003037.csv,86,100,8,6
003038.csv,52,68,7,3
003039.csv,82,0,6,2
003040.csv,52,68,7,4
003041.csv,68,68,6,2
003042.csv,98,56,7,6
003043.csv,44,4,9,4
003044.csv,88,80,7,4
003045.csv,46,16,7,3
003046.csv,72,84,5,5
003047.csv,42,56,6,5
003048.csv,42,8,10,3
003049.csv,46,28,10,4
003050.csv,82,12,7,3
003051.csv,62,64,6,5
003052.csv,62,20,6,4
003053.csv,98,76,8,1
003054.csv,92,52,8,3
003055.csv,44,68,10,5
003056.csv,78,0,8,5
003057.csv,64,28,10,6
003058.csv,86,100,5,1
003059.csv,70,88,10,5
003060.csv,42,48,8,3
003061.csv,84,92,10,2
003062.csv,90,0,8,2
003063.csv,70,48,9,6
003064.csv,64,36,7,3
003065.csv,96,84,6,2
003066.csv,86,40,6,6
003067.csv,86,100,7,5
003068.csv,70,24,8,5
003069.csv,74,32,7,1
003070.csv,94,68,9,2
003071.csv,70,60,10,3
003072.csv,46,92,8,1
003073.csv,86,92,8,2
003074.csv,58,48,5,5
003075.csv,56,92,9,2
003076.csv,62,28,10,4
003077.csv,56,0,6,6
003078.csv,72,20,7,6
003079.csv,76,84,6,2
003080.csv,94,16,6,6
003081.csv,44,72,10,1
003082.csv,56,76,8,3
003083.csv,100,24,5,6
003084.csv,42,20,5,6
003085.csv,80,92,7,2
003086.csv,42,96,5,2
003087.csv,92,44,10,2
003088.csv,92,56,9,6
003089.csv,76,12,10,2
003090.csv,40,80,6,3
003091.csv,64,4,6,3
003092.csv,98,100,6,5
003093.csv,46,20,10,3
003094.csv,100,100,8,5
003095.csv,72,68,9,3
003096.csv,46,68,9,5
003097.csv,86,36,9,6
003098.csv,98,4,7,5
003099.csv,72,8,7,4
003100.csv,42,80,10,5
003101.csv,92,8,5,4
003102.csv,58,76,10,3
003103.csv,70,56,6,5
003104.csv,86,92,9,5
003105.csv,44,20,8,5
003106.csv,48,16,8,4
003107.csv,66,32,5,3
003108.csv,54,44,6,4
003109.csv,54,80,10,2
003110.csv,100,28,5,2
003111.csv,76,56,10,4
003112.csv,42,20,10,4
003113.csv,84,56,8,6
003114.csv,88,40,6,2
003115.csv,100,92,7,2
003116.csv,68,80,7,2
003117.csv,44,56,8,2
003118.csv,50,80,8,1
003119.csv,66,80,9,4
003120.csv,74,36,6,3
003121.csv,48,40,9,2
003122.csv,90,32,7,1
003123.csv,66,28,9,2
003124.csv,94,0,9,1
003125.csv,100,24,6,1
003126.csv,62,12,10,5
003127.csv,60,68,8,6
003128.csv,84,8,5,2
003129.csv,92,60,7,5
003130.csv,66,28,9,3
003131.csv,44,0,10,2
003132.csv,46,4,7,5
003133.csv,58,4,5,3
003134.csv,54,48,10,5
003135.csv,66,24,5,1
003136.csv,60,80,5,1
003137.csv,80,96,6,3
003138.csv,56,28,7,3
003139.csv,76,100,6,5
003140.csv,74,76,8,4
003141.csv,54,52,6,5
003142.csv,62,40,9,6
003143.csv,70,96,9,3
003144.csv,46,36,9,5
003145.csv,54,24,7,4
003146.csv,68,56,10,2
003147.csv,84,20,5,4
003148.csv,48,68,9,1
003149.csv,100,60,5,6
003150.csv,48,44,8,3
003151.csv,68,56,10,6
003152.csv,88,48,9,5
003153.csv,56,16,9,4
003154.csv,80,60,9,1
003155.csv,44,32,7,4
003156.csv,88,44,5,5
003157.csv,88,92,9,1
003158.csv,44,84,6,6
003159.csv,78,48,7,1
003160.csv,84,96,9,4
003161.csv,84,64,8,2
003162.csv,44,84,5,4
003163.csv,68,36,8,6
003164.csv,52,32,8,3
003165.csv,82,68,10,5
003166.csv,42,64,10,3
003167.csv,84,100,5,3
003168.csv,80,8,8,3
003169.csv,94,0,5,5
003170.csv,66,76,5,3
003171.csv,68,48,10,1
003172.csv,70,80,5,6
003173.csv,76,20,9,4
003174.csv,60,0,6,3
003175.csv,98,36,10,5
003176.csv,88,48,5,3
003177.csv,80,96,6,6
003178.csv,74,24,10,5
003179.csv,88,100,9,2
003180.csv,100,0,10,3
003181.csv,78,32,6,2
003182.csv,50,100,10,6
003183.csv,92,12,5,2
003184.csv,40,16,10,1
003185.csv,80,84,7,3
003186.csv,64,36,6,4
003187.csv,80,96,8,4
003188.csv,52,28,5,2
003189.csv,90,52,5,2
003190.csv,44,88,7,1
003191.csv,56,64,9,6
003192.csv,66,84,10,4
003193.csv,100,8,9,3
003194.csv,78,24,10,3
003195.csv,60,40,9,5
003196.csv,68,36,10,6
003197.csv,50,28,9,6
003198.csv,52,32,5,6
003199.csv,62,56,9,2
003200.csv,58,40,5,5
003201.csv,58,76,8,4
003202.csv,96,88,6,1
003203.csv,42,4,7,3
003204.csv,80,44,6,1
003205.csv,62,8,10,4
003206.csv,78,36,8,4
003207.csv,90,60,7,1
003208.csv,50,16,7,1
003209.csv,46,24,7,2
003210.csv,50,24,5,4
003211.csv,50,40,7,4
003212.csv,94,32,7,1
003213.csv,64,92,6,5
003214.csv,96,80,5,5
003215.csv,44,0,7,5
003216.csv,66,92,6,5
003217.csv,80,88,6,5
003218.csv,96,88,5,4
003219.csv,62,76,9,5
003220.csv,56,96,7,4
003221.csv,100,0,6,3
003222.csv,92,92,6,4
003223.csv,44,0,8,4
003224.csv,42,8,10,6
003225.csv,90,44,9,6
003226.csv,86,48,8,4
003227.csv,52,12,9,3
003228.csv,72,16,7,1
003229.csv,58,0,6,2
003230.csv,60,28,8,1
003231.csv,54,8,7,2
003232.csv,74,60,7,2
003233.csv,40,76,9,2
003234.csv,68,72,8,5
003235.csv,40,88,6,3
003236.csv,42,60,6,5
003237.csv,80,88,10,4
003238.csv,68,56,8,4
003239.csv,80,100,5,6
003240.csv,64,44,10,6
003241.csv,64,72,9,2
003242.csv,62,16,8,1
003243.csv,40,4,7,6
003244.csv,48,8,7,2
003245.csv,56,32,5,1
003246.csv,40,92,6,4
003247.csv,46,100,6,2
003248.csv,54,60,6,6
003249.csv,86,12,8,6
003250.csv,64,8,6,5
003251.csv,74,36,9,1
003252.csv,88,76,10,4
003253.csv,40,88,6,5
003254.csv,44,72,7,6
003255.csv,74,44,10,1
003256.csv,72,40,8,4
003257.csv,80,48,6,5
003258.csv,62,36,10,3
003259.csv,66,76,6,2
003260.csv,72,72,6,4
003261.csv,62,92,7,4
003262.csv,52,96,10,2
003263.csv,98,88,5,6
003264.csv,70,28,7,6
003265.csv,58,24,7,3
003266.csv,62,56,9,5
003267.csv,86,76,6,1
003268.csv,58,8,6,6
003269.csv,70,44,10,6
003270.csv,80,44,9,4
003271.csv,64,28,8,1
003272.csv,90,12,9,3
003273.csv,80,68,8,1
003274.csv,44,20,9,5
003275.csv,40,48,8,1
003276.csv,48,4,10,6
003277.csv,48,44,8,2
003278.csv,74,40,6,2
003279.csv,54,92,7,2
003280.csv,84,84,8,1
003281.csv,72,8,6,4
003282.csv,70,84,9,6
003283.csv,56,64,10,5
003284.csv,90,48,10,1
003285.csv,88,24,5,5
003286.csv,74,72,9,5
003287.csv,52,44,9,1
003288.csv,72,48,5,4
003289.csv,88,28,6,2
003290.csv,80,60,9,3
003291.csv,84,8,6,6
003292.csv,68,56,8,3
003293.csv,100,28,10,5
003294.csv,70,44,7,3
003295.csv,52,48,5,5
003296.csv,40,52,10,3
003297.csv,76,20,5,4
003298.csv,98,76,9,6
003299.csv,54,24,9,6
003300.csv,50,48,5,1
003301.csv,66,64,6,5
003302.csv,98,44,5,2
003303.csv,72,72,5,3
003304.csv,64,16,7,2
003305.csv,68,28,10,3
003306.csv,62,64,9,5
003307.csv,48,48,10,1
003308.csv,58,84,5,2
003309.csv,86,92,8,1
003310.csv,100,100,8,2
003311.csv,62,48,9,6
003312.csv,52,80,6,1
003313.csv,54,32,8,3
003314.csv,44,100,9,4
003315.csv,68,0,5,5
003316.csv,100,96,9,4
003317.csv,58,4,10,1
003318.csv,66,92,10,6
003319.csv,52,92,9,5
003320.csv,62,32,9,6
003321.csv,82,80,7,3
003322.csv,98,28,6,6
003323.csv,68,88,7,4
003324.csv,76,4,6,3
003325.csv,100,20,9,2
003326.csv,58,68,10,1
003327.csv,86,20,7,5
003328.csv,98,32,7,4
003329.csv,60,80,9,4
003330.csv,70,96,10,6
003331.csv,74,80,9,3
003332.csv,74,24,8,3
003333.csv,82,76,10,2
003334.csv,42,92,5,4
003335.csv,60,92,8,5
003336.csv,80,96,5,6
003337.csv,60,52,5,6
003338.csv,52,36,6,6
003339.csv,100,64,10,6
003340.csv,70,72,9,2
003341.csv,42,48,9,4
003342.csv,78,100,9,5
003343.csv,82,76,8,6
003344.csv,68,100,5,3
003345.csv,92,12,7,2
003346.csv,56,32,8,1
003347.csv,48,32,9,6
003348.csv,96,96,5,2
003349.csv,40,40,8,2
003350.csv,60,36,7,3
003351.csv,48,96,6,4
003352.csv,50,88,10,3
003353.csv,94,32,5,3
003354.csv,42,56,10,3
003355.csv,64,84,5,6
003356.csv,48,60,5,6
003357.csv,46,4,7,2
003358.csv,100,100,6,5
003359.csv,48,8,8,1
003360.csv,62,8,8,3
003361.csv,62,72,5,2
003362.csv,40,24,6,2
003363.csv,94,32,10,5
003364.csv,96,8,9,3
003365.csv,74,52,10,1
003366.csv,100,8,6,1
003367.csv,46,92,7,2
003368.csv,84,80,9,5
003369.csv,84,24,7,6
003370.csv,92,36,5,5
003371.csv,50,84,6,1
003372.csv,54,4,7,1
003373.csv,46,4,9,1
003374.csv,66,76,5,6
003375.csv,60,24,7,5
003376.csv,84,4,9,4
003377.csv,100,40,10,5
003378.csv,52,60,5,3
003379.csv,62,28,7,3
003380.csv,68,24,6,6
003381.csv,86,32,5,6
003382.csv,48,72,7,3
003383.csv,76,64,6,3
003384.csv,56,48,10,4
003385.csv,58,4,10,4
003386.csv,84,36,5,3
003387.csv,74,96,7,4
003388.csv,98,76,10,2
003389.csv,72,96,9,2
003390.csv,58,40,10,3
003391.csv,78,76,8,1
003392.csv,52,72,5,3
003393.csv,64,12,8,3
003394.csv,58,32,7,1
003395.csv,90,48,10,2
003396.csv,84,40,5,4
003397.csv,74,40,10,3
003398.csv,58,100,7,4
003399.csv,54,0,8,1
003400.csv,92,52,8,2
003401.csv,90,60,7,3
003402.csv,86,28,5,3
003403.csv,58,16,5,4
003404.csv,40,92,8,1
003405.csv,68,64,9,6
003406.csv,44,12,5,2
003407.csv,66,80,5,5
003408.csv,94,84,7,5
003409.csv,82,96,9,1
003410.csv,90,68,9,6
003411.csv,86,80,8,3
003412.csv,52,24,9,6
003413.csv,42,0,7,2
003414.csv,92,80,9,2
003415.csv,58,80,5,4
003416.csv,96,96,10,6
003417.csv,76,20,10,4
003418.csv,90,72,5,3
003419.csv,48,0,8,1
003420.csv,42,48,5,6
003421.csv,78,100,7,6
003422.csv,68,56,8,1
003423.csv,88,24,7,2
003424.csv,74,92,8,3
003425.csv,42,40,7,3
003426.csv,60,92,10,2
003427.csv,88,4,8,2
003428.csv,88,20,5,6
003429.csv,90,88,9,1
003430.csv,70,68,5,5
003431.csv,40,44,5,2
003432.csv,56,72,5,1
003433.csv,90,76,7,5
003434.csv,50,88,7,5
003435.csv,64,8,5,3
003436.csv,86,100,8,4
003437.csv,42,72,7,5
003438.csv,94,20,7,3
003439.csv,68,88,10,1
003440.csv,74,44,5,3
003441.csv,92,12,7,6
003442.csv,84,0,6,2
003443.csv,80,52,5,2
003444.csv,60,100,8,6
003445.csv,96,40,6,4
003446.csv,44,8,6,4
003447.csv,94,20,6,3
003448.csv,84,52,5,2
003449.csv,66,68,6,5
003450.csv,88,44,6,5
003451.csv,96,80,7,1
003452.csv,62,4,8,3
003453.csv,56,28,5,2
003454.csv,70,0,7,1
003455.csv,96,68,8,5
003456.csv,88,60,8,3
003457.csv,68,24,9,3
003458.csv,42,24,8,1
003459.csv,98,56,9,4
003460.csv,62,84,6,4
003461.csv,64,72,6,2
003462.csv,66,44,5,2
003463.csv,100,64,9,4
003464.csv,62,100,7,2
003465.csv,94,100,9,4
003466.csv,94,84,5,5
003467.csv,84,56,5,2
003468.csv,40,68,5,2
003469.csv,92,52,6,4
003470.csv,96,80,9,2
003471.csv,54,68,7,1
003472.csv,86,68,8,1
003473.csv,60,72,8,3
003474.csv,78,0,7,3
003475.csv,64,24,5,1
003476.csv,96,12,9,2
003477.csv,64,64,8,5
003478.csv,64,72,10,3
003479.csv,80,32,7,1
003480.csv,94,88,9,4
003481.csv,74,64,7,3
003482.csv,88,24,6,3
003483.csv,46,32,10,2
003484.csv,62,64,6,3
003485.csv,40,24,6,3
003486.csv,92,12,6,2
003487.csv,50,44,7,4
003488.csv,64,28,9,4
003489.csv,46,84,7,1
003490.csv,50,48,9,5
003491.csv,96,0,9,6
003492.csv,96,0,5,6
003493.csv,78,80,6,6
003494.csv,56,72,6,5
003495.csv,78,88,9,2
003496.csv,58,4,10,3
003497.csv,64,20,10,5
003498.csv,40,8,5,4
003499.csv,58,4,8,2
003500.csv,84,96,9,1
003501.csv,52,52,9,6
003502.csv,86,56,7,4
003503.csv,92,72,8,2
003504.csv,64,96,8,4
003505.csv,68,100,6,5
003506.csv,44,4,10,2
003507.csv,60,0,8,5
003508.csv,86,52,9,3
003509.csv,44,40,8,3
003510.csv,50,0,6,1
003511.csv,76,0,7,3
003512.csv,92,8,7,1
003513.csv,92,56,9,2
003514.csv,86,60,10,1
003515.csv,62,100,9,1
003516.csv,94,76,8,1
003517.csv,78,72,10,2
003518.csv,72,40,5,3
003519.csv,64,68,5,1
003520.csv,48,76,7,5
003521.csv,76,56,6,3
003522.csv,92,84,5,5
003523.csv,76,44,9,4
003524.csv,44,88,7,3
003525.csv,64,0,8,4
003526.csv,68,80,9,4
003527.csv,100,80,8,2
003528.csv,48,60,10,2
003529.csv,62,52,6,4
003530.csv,70,16,6,4
003531.csv,94,60,10,5
003532.csv,54,88,6,6
003533.csv,94,8,7,4
003534.csv,82,88,7,4
003535.csv,82,96,5,1
003536.csv,62,92,9,3
003537.csv,40,96,6,2
003538.csv,76,4,10,4
003539.csv,68,80,5,1
003540.csv,40,76,8,2
003541.csv,90,40,8,2
003542.csv,90,20,8,1
003543.csv,46,32,6,4
003544.csv,46,16,9,2
003545.csv,90,64,6,2
003546.csv,86,92,5,5
003547.csv,44,60,5,6
003548.csv,54,92,8,1
003549.csv,76,80,10,3
003550.csv,82,36,10,6
003551.csv,60,28,7,2
003552.csv,50,60,5,6
003553.csv,78,80,6,4
003554.csv,86,64,5,1
003555.csv,96,0,5,4
003556.csv,68,100,8,3
003557.csv,46,68,9,4
003558.csv,70,56,8,5
003559.csv,54,28,5,5
003560.csv,92,76,6,4
003561.csv,42,24,5,6
003562.csv,66,8,5,2
003563.csv,86,72,9,3
003564.csv,60,40,5,5
003565.csv,98,28,9,6
003566.csv,66,84,8,5
003567.csv,50,8,9,3
003568.csv,50,48,5,6
003569.csv,56,32,5,2
003570.csv,60,36,7,4
003571.csv,84,20,6,1
003572.csv,40,0,6,2
003573.csv,42,12,10,5
003574.csv,58,48,6,2
003575.csv,54,4,6,4
003576.csv,56,12,6,3
003577.csv,100,48,10,6
003578.csv,44,0,6,6
003579.csv,58,96,9,5
003580.csv,50,4,8,3
003581.csv,48,92,5,3
003582.csv,92,100,10,6
003583.csv,42,88,7,4
003584.csv,86,12,8,1
003585.csv,96,0,10,3
003586.csv,46,88,7,6
003587.csv,100,24,6,3
003588.csv,42,96,6,1
003589.csv,62,28,7,1
003590.csv,70,88,10,6
003591.csv,56,96,5,6
003592.csv,40,88,5,5
003593.csv,80,40,5,3
003594.csv,86,56,6,3
003595.csv,74,4,6,1
003596.csv,56,64,9,4
003597.csv,72,56,5,6
003598.csv,56,20,6,2
003599.csv,96,8,10,1
003600.csv,56,44,5,5
003601.csv,98,32,10,4
003602.csv,86,72,9,5
003603.csv,50,72,6,3
003604.csv,64,52,8,4
003605.csv,70,36,6,3
003606.csv,70,36,5,5
003607.csv,100,12,8,2
003608.csv,62,0,6,2
003609.csv,58,28,10,6
003610.csv,80,72,10,1
003611.csv,78,20,7,6
003612.csv,86,60,5,5
003613.csv,100,64,8,1
003614.csv,44,56,6,1
003615.csv,84,68,5,2
003616.csv,40,52,7,1
003617.csv,70,28,7,3
003618.csv,68,52,8,4
003619.csv,96,72,8,1
003620.csv,90,52,7,3
003621.csv,74,56,10,1
003622.csv,58,76,9,6
003623.csv,66,48,10,5
003624.csv,42,76,7,1
003625.csv,40,28,8,6
003626.csv,80,84,7,5
003627.csv,92,40,10,3
003628.csv,54,52,9,5
003629.csv,76,88,7,2
003630.csv,56,20,8,6
003631.csv,100,64,6,3
003632.csv,44,56,9,4
003633.csv,62,56,10,4
003634.csv,86,88,5,6
003635.csv,84,0,8,3
003636.csv,88,52,6,1
003637.csv,52,4,8,5
003638.csv,52,52,6,1
003639.csv,88,44,10,5
003640.csv,60,20,6,5
003641.csv,74,72,8,6
003642.csv,64,64,5,1
003643.csv,88,48,7,1
003644.csv,44,80,9,1
003645.csv,78,4,10,1
003646.csv,44,16,6,2
003647.csv,44,20,5,2
003648.csv,96,64,6,4
003649.csv,54,92,9,3
003650.csv,62,76,7,2
003651.csv,100,28,6,5
003652.csv,62,20,7,6
003653.csv,98,92,5,2
003654.csv,92,28,6,4
003655.csv,90,40,7,6
003656.csv,48,12,9,5
003657.csv,100,4,9,2
003658.csv,66,12,8,6
003659.csv,90,88,5,5
003660.csv,64,100,6,2
003661.csv,98,92,8,2
003662.csv,52,76,5,4
003663.csv,54,100,6,3
003664.csv,66,92,5,1
003665.csv,56,60,10,1
003666.csv,98,84,10,1
003667.csv,62,88,6,1
003668.csv,72,68,9,5
003669.csv,56,12,5,5
003670.csv,62,88,5,2
003671.csv,40,28,5,6
003672.csv,52,80,8,4
003673.csv,90,92,9,1
003674.csv,42,64,8,3
003675.csv,62,36,5,6
003676.csv,92,0,9,6
003677.csv,44,68,7,6
003678.csv,88,8,10,4
003679.csv,72,32,8,5
003680.csv,42,44,8,4
003681.csv,42,60,7,4
003682.csv,80,4,9,3
003683.csv,76,40,10,1
003684.csv,88,100,6,1
003685.csv,66,28,8,1
003686.csv,68,36,5,4
003687.csv,58,80,5,3
003688.csv,98,48,5,5
003689.csv,56,8,6,3
003690.csv,58,48,6,3
003691.csv,44,16,5,5
003692.csv,56,60,5,5
003693.csv,42,36,8,3
003694.csv,74,52,10,6
003695.csv,80,44,5,5
003696.csv,58,12,8,3
003697.csv,54,0,8,4
003698.csv,50,12,8,4
003699.csv,68,84,8,2
003700.csv,54,60,5,5
003701.csv,70,96,10,5
003702.csv,90,8,6,1
003703.csv,40,88,9,6
003704.csv,56,68,6,3
003705.csv,76,76,10,2
003706.csv,74,4,9,3
003707.csv,96,28,9,2
003708.csv,50,0,10,2
003709.csv,40,88,5,3
003710.csv,44,96,6,6
003711.csv,68,8,7,4
003712.csv,70,92,10,2
003713.csv,64,96,7,2
003714.csv,40,92,8,4
003715.csv,100,52,7,6
003716.csv,60,84,6,2
003717.csv,60,36,10,3
003718.csv,70,16,7,1
003719.csv,46,0,10,3
003720.csv,48,44,6,6
003721.csv,44,100,5,6
003722.csv,98,84,5,3
003723.csv,68,36,8,4
003724.csv,70,4,10,2
003725.csv,40,68,10,6
003726.csv,42,40,6,5
003727.csv,70,44,9,6
003728.csv,76,8,8,2
003729.csv,86,24,8,3
003730.csv,84,84,5,6
003731.csv,62,36,6,3
003732.csv,44,24,10,3
003733.csv,76,64,8,1
003734.csv,94,4,9,2
003735.csv,98,60,7,4
003736.csv,42,56,10,5
003737.csv,74,96,5,2
003738.csv,84,8,8,5
003739.csv,78,84,8,5
003740.csv,90,100,7,6
003741.csv,42,36,9,3
003742.csv,48,24,5,2
003743.csv,54,16,7,2
003744.csv,86,84,10,5
003745.csv,68,4,7,2
003746.csv,46,72,10,5
003747.csv,92,56,5,3
003748.csv,68,8,6,4
003749.csv,88,76,7,1
003750.csv,50,12,8,2
003751.csv,46,68,8,4
003752.csv,82,100,6,3
003753.csv,84,92,9,4
003754.csv,76,20,9,6
003755.csv,56,72,9,3
003756.csv,64,16,10,6
003757.csv,76,64,8,4
003758.csv,68,0,6,6
003759.csv,68,12,5,5
003760.csv,44,92,8,1
003761.csv,86,20,6,4
003762.csv,78,56,7,1
003763.csv,86,4,9,2
003764.csv,78,100,10,6
003765.csv,78,20,10,1
003766.csv,52,8,8,6
003767.csv,72,64,7,1
003768.csv,74,56,7,6
003769.csv,60,80,10,5
003770.csv,46,96,7,6
003771.csv,78,72,9,5
003772.csv,88,52,8,3
003773.csv,44,36,9,6
003774.csv,50,80,6,3
003775.csv,44,32,7,2
003776.csv,74,4,5,3
003777.csv,74,60,9,6
003778.csv,66,80,5,3
003779.csv,72,92,7,6
003780.csv,66,76,10,4
003781.csv,60,68,5,6
003782.csv,100,44,5,1
003783.csv,64,64,6,6
003784.csv,90,36,10,6
003785.csv,88,92,5,3
003786.csv,68,20,9,2
003787.csv,44,80,5,6
003788.csv,86,32,9,6
003789.csv,74,52,5,2
003790.csv,92,68,5,3
003791.csv,100,4,6,5
003792.csv,72,80,5,3
003793.csv,82,84,10,4
003794.csv,88,16,10,5
003795.csv,66,80,6,5
003796.csv,64,0,9,6
003797.csv,100,0,8,2
003798.csv,88,72,9,6
003799.csv,70,48,10,3
003800.csv,70,20,6,4
003801.csv,98,100,9,1
003802.csv,86,36,8,2
003803.csv,88,48,5,5
003804.csv,82,56,10,1
003805.csv,62,0,8,4
003806.csv,92,92,7,6
003807.csv,86,0,10,2
003808.csv,94,76,9,1
003809.csv,94,40,5,1
003810.csv,48,32,9,3
003811.csv,80,32,9,3
