filename,ps,ds,dms,cycle
018725.csv,85,10,8,3
018726.csv,85,10,8,5
018727.csv,50,45,8,1
018728.csv,50,45,8,3
018729.csv,50,45,8,5
018730.csv,80,5,7,1
018731.csv,80,5,7,3
018732.csv,80,5,7,5
018733.csv,65,80,5,1
018734.csv,65,80,5,3
018735.csv,65,80,5,5
018736.csv,90,36,5,1
018737.csv,90,36,5,3
018738.csv,90,36,5,5
018739.csv,75,108,8,1
018740.csv,75,108,8,3
018741.csv,75,108,8,5
018742.csv,55,88,7,1
018743.csv,55,88,7,3
018744.csv,55,88,7,5
018745.csv,105,68,6,1
018746.csv,105,68,6,3
018747.csv,105,68,6,5
018748.csv,60,68,9,1
018749.csv,60,68,9,3
018750.csv,60,68,9,5
018751.csv,40,64,6,1
018752.csv,40,64,6,3
018753.csv,40,64,6,5
018754.csv,75,92,7,1
018755.csv,75,92,7,3
018756.csv,75,92,7,5
018757.csv,100,80,9,1
018758.csv,100,80,9,3
018759.csv,100,80,9,5
018760.csv,40,28,10,1
018761.csv,40,28,10,3
018762.csv,40,28,10,5
018763.csv,50,68,5,1
018764.csv,50,68,5,3
018765.csv,50,68,5,5
018766.csv,80,5,11,1
018767.csv,80,5,11,3
018768.csv,80,5,11,5
018769.csv,70,88,6,1
018770.csv,70,88,6,3
018771.csv,70,88,6,5
018772.csv,70,10,7,1
018773.csv,70,10,7,3
018774.csv,70,10,7,5
018775.csv,40,50,6,1
018776.csv,40,50,6,3
018777.csv,40,50,6,5
018778.csv,70,52,10,1
018779.csv,70,52,10,3
018780.csv,70,52,10,5
018781.csv,60,30,7,1
018782.csv,60,30,7,3
018783.csv,60,30,7,5
018784.csv,55,48,6,1
018785.csv,55,48,6,3
018786.csv,55,48,6,5
018787.csv,100,60,10,1
018788.csv,100,60,10,3
018789.csv,100,60,10,5
018790.csv,85,4,7,1
018791.csv,85,4,7,3
018792.csv,85,4,7,5
018793.csv,45,72,9,1
018794.csv,45,72,9,3
018795.csv,45,72,9,5
018796.csv,55,96,7,1
018797.csv,55,96,7,3
018798.csv,55,96,7,5
018799.csv,75,72,7,1
018800.csv,75,72,7,3
018801.csv,75,72,7,5
018802.csv,105,105,9,1
018803.csv,105,105,9,3
018804.csv,105,105,9,5
018805.csv,80,84,10,1
018806.csv,80,84,10,3
018807.csv,80,84,10,5
018808.csv,50,76,10,1
018809.csv,50,76,10,3
018810.csv,50,76,10,5
018811.csv,65,70,8,1
018812.csv,65,70,8,3
018813.csv,65,70,8,5
018814.csv,55,95,9,1
018815.csv,55,95,9,3
018816.csv,55,95,9,5
018817.csv,40,84,6,1
018818.csv,40,84,6,3
018819.csv,40,84,6,5
018820.csv,105,5,7,1
018821.csv,105,5,7,3
018822.csv,105,5,7,5
018823.csv,60,44,9,1
018824.csv,60,44,9,3
018825.csv,60,44,9,5
018826.csv,60,80,11,1
018827.csv,60,80,11,3
018828.csv,60,80,11,5
018829.csv,65,96,10,1
018830.csv,65,96,10,3
018831.csv,65,96,10,5
018832.csv,60,68,8,1
018833.csv,60,68,8,3
018834.csv,60,68,8,5
018835.csv,80,20,8,1
018836.csv,80,20,8,3
018837.csv,80,20,8,5
018838.csv,50,72,6,1
018839.csv,50,72,6,3
018840.csv,50,72,6,5
018841.csv,50,95,9,1
018842.csv,50,95,9,3
018843.csv,50,95,9,5
018844.csv,45,30,6,1
018845.csv,45,30,6,3
018846.csv,45,30,6,5
018847.csv,85,68,8,1
018848.csv,85,68,8,3
018849.csv,85,68,8,5
018850.csv,65,85,7,1
018851.csv,65,85,7,3
018852.csv,65,85,7,5
018853.csv,75,25,11,1
018854.csv,75,25,11,3
018855.csv,75,25,11,5
018856.csv,85,52,6,1
018857.csv,85,52,6,3
018858.csv,85,52,6,5
018859.csv,45,60,5,1
018860.csv,45,60,5,3
018861.csv,45,60,5,5
018862.csv,80,8,10,1
018863.csv,80,8,10,3
018864.csv,80,8,10,5
018865.csv,45,52,6,1
018866.csv,45,52,6,3
018867.csv,45,52,6,5
018868.csv,40,36,8,1
018869.csv,40,36,8,3
018870.csv,40,36,8,5
018871.csv,95,52,8,1
018872.csv,95,52,8,3
018873.csv,95,52,8,5
018874.csv,50,50,11,1
018875.csv,50,50,11,3
018876.csv,50,50,11,5
018877.csv,95,88,8,1
018878.csv,95,88,8,3
018879.csv,95,88,8,5
018880.csv,50,60,10,1
018881.csv,50,60,10,3
018882.csv,50,60,10,5
018883.csv,95,96,11,1
018884.csv,95,96,11,3
018885.csv,95,96,11,5
018886.csv,40,4,9,1
018887.csv,40,4,9,3
018888.csv,40,4,9,5
018889.csv,55,75,9,1
018890.csv,55,75,9,3
018891.csv,55,75,9,5
018892.csv,80,52,7,1
018893.csv,80,52,7,3
018894.csv,80,52,7,5
018895.csv,60,15,9,1
018896.csv,60,15,9,3
018897.csv,60,15,9,5
018898.csv,110,10,7,1
018899.csv,110,10,7,3
018900.csv,110,10,7,5
018901.csv,50,20,5,1
018902.csv,50,20,5,3
018903.csv,50,20,5,5
018904.csv,70,32,10,1
018905.csv,70,32,10,3
018906.csv,70,32,10,5
018907.csv,70,20,6,1
018908.csv,70,20,6,3
018909.csv,70,20,6,5
018910.csv,70,64,7,1
018911.csv,70,64,7,3
018912.csv,70,64,7,5
018913.csv,85,28,10,1
018914.csv,85,28,10,3
018915.csv,85,28,10,5
018916.csv,80,44,6,1
018917.csv,80,44,6,3
018918.csv,80,44,6,5
018919.csv,80,45,7,1
018920.csv,80,45,7,3
018921.csv,80,45,7,5
018922.csv,50,30,5,1
018923.csv,50,30,5,3
018924.csv,50,30,5,5
018925.csv,90,108,11,1
018926.csv,90,108,11,3
018927.csv,90,108,11,5
018928.csv,105,5,10,1
018929.csv,105,5,10,3
018930.csv,105,5,10,5
018931.csv,40,44,5,1
018932.csv,40,44,5,3
018933.csv,40,44,5,5
018934.csv,40,96,6,1
018935.csv,40,96,6,3
018936.csv,40,96,6,5
018937.csv,105,40,7,1
018938.csv,105,40,7,3
018939.csv,105,40,7,5
018940.csv,60,56,8,1
018941.csv,60,56,8,3
018942.csv,60,56,8,5
018943.csv,110,30,7,1
018944.csv,110,30,7,3
018945.csv,110,30,7,5
018946.csv,80,24,8,1
018947.csv,80,24,8,3
018948.csv,80,24,8,5
018949.csv,110,44,9,1
018950.csv,110,44,9,3
018951.csv,110,44,9,5
018952.csv,65,32,7,1
018953.csv,65,32,7,3
018954.csv,65,32,7,5
018955.csv,105,105,5,1
018956.csv,105,105,5,3
018957.csv,105,105,5,5
018958.csv,40,75,10,1
018959.csv,40,75,10,3
018960.csv,40,75,10,5
018961.csv,65,15,10,1
018962.csv,65,15,10,3
018963.csv,65,15,10,5
018964.csv,55,108,11,1
018965.csv,55,108,11,3
018966.csv,55,108,11,5
018967.csv,45,30,5,1
018968.csv,45,30,5,3
018969.csv,45,30,5,5
018970.csv,40,8,11,1
018971.csv,40,8,11,3
018972.csv,40,8,11,5
018973.csv,105,95,10,1
018974.csv,105,95,10,3
018975.csv,105,95,10,5
018976.csv,50,48,8,1
018977.csv,50,48,8,3
018978.csv,50,48,8,5
018979.csv,105,10,6,1
018980.csv,105,10,6,3
018981.csv,105,10,6,5
018982.csv,105,36,9,1
018983.csv,105,36,9,3
018984.csv,105,36,9,5
018985.csv,45,60,7,1
018986.csv,45,60,7,3
018987.csv,45,60,7,5
018988.csv,75,85,7,1
018989.csv,75,85,7,3
018990.csv,75,85,7,5
018991.csv,90,108,9,1
018992.csv,90,108,9,3
018993.csv,90,108,9,5
018994.csv,50,104,11,1
018995.csv,50,104,11,3
018996.csv,50,104,11,5
018997.csv,100,32,7,1
018998.csv,100,32,7,3
018999.csv,100,32,7,5
019000.csv,75,104,10,1
019001.csv,75,104,10,3
019002.csv,75,104,10,5
019003.csv,85,92,9,1
019004.csv,85,92,9,3
019005.csv,85,92,9,5
019006.csv,95,35,6,1
019007.csv,95,35,6,3
019008.csv,95,35,6,5
019009.csv,70,108,7,1
019010.csv,70,108,7,3
019011.csv,70,108,7,5
019012.csv,75,8,8,1
019013.csv,75,8,8,3
019014.csv,75,8,8,5
019015.csv,85,68,6,1
019016.csv,85,68,6,3
019017.csv,85,68,6,5
019018.csv,45,90,8,1
019019.csv,45,90,8,3
019020.csv,45,90,8,5
019021.csv,75,68,11,1
019022.csv,75,68,11,3
019023.csv,75,68,11,5
019024.csv,50,108,9,1
019025.csv,50,108,9,3
019026.csv,50,108,9,5
019027.csv,105,30,9,1
019028.csv,105,30,9,3
019029.csv,105,30,9,5
019030.csv,55,15,8,1
019031.csv,55,15,8,3
019032.csv,55,15,8,5
019033.csv,55,104,6,1
019034.csv,55,104,6,3
019035.csv,55,104,6,5
019036.csv,50,105,8,1
019037.csv,50,105,8,3
019038.csv,50,105,8,5
019039.csv,85,95,5,1
019040.csv,85,95,5,3
019041.csv,85,95,5,5
019042.csv,75,90,9,1
019043.csv,75,90,9,3
019044.csv,75,90,9,5
019045.csv,75,52,9,1
019046.csv,75,52,9,3
019047.csv,75,52,9,5
019048.csv,110,12,5,1
019049.csv,110,12,5,3
019050.csv,110,12,5,5
019051.csv,50,36,7,1
019052.csv,50,36,7,3
019053.csv,50,36,7,5
019054.csv,70,96,10,1
019055.csv,70,96,10,3
019056.csv,70,96,10,5
019057.csv,70,96,7,1
019058.csv,70,96,7,3
019059.csv,70,96,7,5
019060.csv,55,35,10,1
019061.csv,55,35,10,3
019062.csv,55,35,10,5
019063.csv,45,104,7,1
019064.csv,45,104,7,3
019065.csv,45,104,7,5
019066.csv,40,0,11,1
019067.csv,40,0,11,3
019068.csv,40,0,11,5
019069.csv,55,48,9,1
019070.csv,55,48,9,3
019071.csv,55,48,9,5
019072.csv,60,76,5,1
019073.csv,60,76,5,3
019074.csv,60,76,5,5
019075.csv,110,8,9,1
019076.csv,110,8,9,3
019077.csv,110,8,9,5
019078.csv,75,36,9,1
019079.csv,75,36,9,3
019080.csv,75,36,9,5
019081.csv,55,25,8,1
019082.csv,55,25,8,3
019083.csv,55,25,8,5
019084.csv,105,35,8,1
019085.csv,105,35,8,3
019086.csv,105,35,8,5
019087.csv,85,4,10,1
019088.csv,85,4,10,3
019089.csv,85,4,10,5
019090.csv,90,88,5,1
019091.csv,90,88,5,3
019092.csv,90,88,5,5
019093.csv,105,16,10,1
019094.csv,105,16,10,3
019095.csv,105,16,10,5
019096.csv,50,12,7,1
019097.csv,50,12,7,3
019098.csv,50,12,7,5
019099.csv,105,50,6,1
019100.csv,105,50,6,3
019101.csv,105,50,6,5
019102.csv,60,84,9,1
019103.csv,60,84,9,3
019104.csv,60,84,9,5
019105.csv,90,90,8,1
019106.csv,90,90,8,3
019107.csv,90,90,8,5
019108.csv,40,15,11,1
019109.csv,40,15,11,3
019110.csv,40,15,11,5
019111.csv,45,4,8,1
019112.csv,45,4,8,3
019113.csv,45,4,8,5
019114.csv,95,90,10,1
019115.csv,95,90,10,3
019116.csv,95,90,10,5
019117.csv,90,100,5,1
019118.csv,90,100,5,3
019119.csv,90,100,5,5
019120.csv,105,64,10,1
019121.csv,105,64,10,3
019122.csv,105,64,10,5
019123.csv,70,35,9,1
019124.csv,70,35,9,3
019125.csv,70,35,9,5
019126.csv,90,75,10,1
019127.csv,90,75,10,3
019128.csv,90,75,10,5
019129.csv,45,10,9,1
019130.csv,45,10,9,3
019131.csv,45,10,9,5
019132.csv,110,85,7,1
019133.csv,110,85,7,3
019134.csv,110,85,7,5
019135.csv,110,44,7,1
019136.csv,110,44,7,3
019137.csv,110,44,7,5
019138.csv,95,72,11,1
019139.csv,95,72,11,3
019140.csv,95,72,11,5
019141.csv,95,30,8,1
019142.csv,95,30,8,3
019143.csv,95,30,8,5
019144.csv,85,105,5,1
019145.csv,85,105,5,3
019146.csv,85,105,5,5
019147.csv,55,104,9,1
019148.csv,55,104,9,3
019149.csv,55,104,9,5
019150.csv,85,10,10,1
019151.csv,85,10,10,3
019152.csv,85,10,10,5
019153.csv,90,88,7,1
019154.csv,90,88,7,3
019155.csv,90,88,7,5
019156.csv,90,28,9,1
019157.csv,90,28,9,3
019158.csv,90,28,9,5
019159.csv,45,75,5,1
019160.csv,45,75,5,3
019161.csv,45,75,5,5
019162.csv,65,65,7,1
019163.csv,65,65,7,3
019164.csv,65,65,7,5
019165.csv,95,20,9,1
019166.csv,95,20,9,3
019167.csv,95,20,9,5
019168.csv,50,52,8,1
019169.csv,50,52,8,3
019170.csv,50,52,8,5
019171.csv,85,60,8,1
019172.csv,85,60,8,3
019173.csv,85,60,8,5
019174.csv,55,85,11,1
019175.csv,55,85,11,3
019176.csv,55,85,11,5
019177.csv,45,56,10,1
019178.csv,45,56,10,3
019179.csv,45,56,10,5
019180.csv,90,25,7,1
019181.csv,90,25,7,3
019182.csv,90,25,7,5
019183.csv,105,4,8,1
019184.csv,105,4,8,3
019185.csv,105,4,8,5
019186.csv,40,95,7,1
019187.csv,40,95,7,3
019188.csv,40,95,7,5
019189.csv,55,44,11,1
019190.csv,55,44,11,3
019191.csv,55,44,11,5
019192.csv,85,72,11,1
019193.csv,85,72,11,3
019194.csv,85,72,11,5
019195.csv,90,40,7,1
019196.csv,90,40,7,3
019197.csv,90,40,7,5
019198.csv,105,96,7,1
019199.csv,105,96,7,3
019200.csv,105,96,7,5
019201.csv,100,90,6,1
019202.csv,100,90,6,3
019203.csv,100,90,6,5
019204.csv,40,36,7,1
019205.csv,40,36,7,3
019206.csv,40,36,7,5
019207.csv,110,12,8,1
019208.csv,110,12,8,3
019209.csv,110,12,8,5
019210.csv,70,48,7,1
019211.csv,70,48,7,3
019212.csv,70,48,7,5
019213.csv,110,20,11,1
019214.csv,110,20,11,3
019215.csv,110,20,11,5
019216.csv,100,20,9,1
019217.csv,100,20,9,3
019218.csv,100,20,9,5
019219.csv,85,105,6,1
019220.csv,85,105,6,3
019221.csv,85,105,6,5
019222.csv,90,35,10,1
019223.csv,90,35,10,3
019224.csv,90,35,10,5
019225.csv,60,68,10,1
019226.csv,60,68,10,3
019227.csv,60,68,10,5
019228.csv,90,70,10,1
019229.csv,90,70,10,3
019230.csv,90,70,10,5
019231.csv,90,105,5,1
019232.csv,90,105,5,3
019233.csv,90,105,5,5
019234.csv,85,52,7,1
019235.csv,85,52,7,3
019236.csv,85,52,7,5
019237.csv,80,4,9,1
019238.csv,80,4,9,3
019239.csv,80,4,9,5
019240.csv,65,55,5,1
019241.csv,65,55,5,3
019242.csv,65,55,5,5
019243.csv,50,70,6,1
019244.csv,50,70,6,3
019245.csv,50,70,6,5
019246.csv,60,85,11,1
019247.csv,60,85,11,3
019248.csv,60,85,11,5
019249.csv,55,84,8,1
019250.csv,55,84,8,3
019251.csv,55,84,8,5
019252.csv,100,104,6,1
019253.csv,100,104,6,3
019254.csv,100,104,6,5
019255.csv,50,105,7,1
019256.csv,50,105,7,3
019257.csv,50,105,7,5
019258.csv,75,32,10,1
019259.csv,75,32,10,3
019260.csv,75,32,10,5
019261.csv,85,104,6,1
019262.csv,85,104,6,3
019263.csv,85,104,6,5
019264.csv,105,16,7,1
019265.csv,105,16,7,3
019266.csv,105,16,7,5
019267.csv,45,45,9,1
019268.csv,45,45,9,3
019269.csv,45,45,9,5
019270.csv,95,52,7,1
019271.csv,95,52,7,3
019272.csv,95,52,7,5
019273.csv,45,108,5,1
019274.csv,45,108,5,3
019275.csv,45,108,5,5
019276.csv,80,36,6,1
019277.csv,80,36,6,3
019278.csv,80,36,6,5
019279.csv,85,48,6,1
019280.csv,85,48,6,3
019281.csv,85,48,6,5
019282.csv,95,92,6,1
019283.csv,95,92,6,3
019284.csv,95,92,6,5
019285.csv,55,45,10,1
019286.csv,55,45,10,3
019287.csv,55,45,10,5
019288.csv,85,75,8,1
019289.csv,85,75,8,3
019290.csv,85,75,8,5
019291.csv,60,44,8,1
019292.csv,60,44,8,3
019293.csv,60,44,8,5
019294.csv,55,24,11,1
019295.csv,55,24,11,3
019296.csv,55,24,11,5
019297.csv,70,88,7,1
019298.csv,70,88,7,3
019299.csv,70,88,7,5
019300.csv,75,95,10,1
019301.csv,75,95,10,3
019302.csv,75,95,10,5
019303.csv,70,105,5,1
019304.csv,70,105,5,3
019305.csv,70,105,5,5
019306.csv,110,56,11,1
019307.csv,110,56,11,3
019308.csv,110,56,11,5
019309.csv,65,24,5,1
019310.csv,65,24,5,3
019311.csv,65,24,5,5
019312.csv,100,85,8,1
019313.csv,100,85,8,3
019314.csv,100,85,8,5
019315.csv,60,24,6,1
019316.csv,60,24,6,3
019317.csv,60,24,6,5
019318.csv,65,95,7,1
019319.csv,65,95,7,3
019320.csv,65,95,7,5
019321.csv,95,88,6,1
019322.csv,95,88,6,3
019323.csv,95,88,6,5
019324.csv,80,20,11,1
019325.csv,80,20,11,3
019326.csv,80,20,11,5
019327.csv,105,104,8,1
019328.csv,105,104,8,3
019329.csv,105,104,8,5
019330.csv,45,52,9,1
019331.csv,45,52,9,3
019332.csv,45,52,9,5
019333.csv,40,90,7,1
019334.csv,40,90,7,3
019335.csv,40,90,7,5
019336.csv,70,25,7,1
019337.csv,70,25,7,3
019338.csv,70,25,7,5
019339.csv,40,108,7,1
019340.csv,40,108,7,3
019341.csv,40,108,7,5
019342.csv,110,48,8,1
019343.csv,110,48,8,3
019344.csv,110,48,8,5
019345.csv,50,20,9,1
019346.csv,50,20,9,3
019347.csv,50,20,9,5
019348.csv,65,4,8,1
019349.csv,65,4,8,3
019350.csv,65,4,8,5
019351.csv,75,12,6,1
019352.csv,75,12,6,3
019353.csv,75,12,6,5
019354.csv,105,90,7,1
019355.csv,105,90,7,3
019356.csv,105,90,7,5
019357.csv,90,8,7,1
019358.csv,90,8,7,3
019359.csv,90,8,7,5
019360.csv,90,0,9,1
019361.csv,90,0,9,3
019362.csv,90,0,9,5
019363.csv,40,12,11,1
019364.csv,40,12,11,3
019365.csv,40,12,11,5
019366.csv,110,72,9,1
019367.csv,110,72,9,3
019368.csv,110,72,9,5
019369.csv,65,4,7,1
019370.csv,65,4,7,3
019371.csv,65,4,7,5
019372.csv,60,10,9,1
019373.csv,60,10,9,3
019374.csv,60,10,9,5
019375.csv,80,0,5,1
019376.csv,80,0,5,3
019377.csv,80,0,5,5
019378.csv,50,88,9,1
019379.csv,50,88,9,3
019380.csv,50,88,9,5
019381.csv,80,64,10,1
019382.csv,80,64,10,3
019383.csv,80,64,10,5
019384.csv,65,44,9,1
019385.csv,65,44,9,3
019386.csv,65,44,9,5
019387.csv,110,64,11,1
019388.csv,110,64,11,3
019389.csv,110,64,11,5
019390.csv,90,72,9,1
019391.csv,90,72,9,3
019392.csv,90,72,9,5
019393.csv,95,40,5,1
019394.csv,95,40,5,3
019395.csv,95,40,5,5
019396.csv,55,40,10,1
019397.csv,55,40,10,3
019398.csv,55,40,10,5
019399.csv,65,25,7,1
019400.csv,65,25,7,3
019401.csv,65,25,7,5
019402.csv,95,95,8,1
019403.csv,95,95,8,3
019404.csv,95,95,8,5
019405.csv,40,65,10,1
019406.csv,40,65,10,3
019407.csv,40,65,10,5
019408.csv,55,4,6,1
019409.csv,55,4,6,3
019410.csv,55,4,6,5
019411.csv,40,88,11,1
019412.csv,40,88,11,3
019413.csv,40,88,11,5
019414.csv,45,16,5,1
019415.csv,45,16,5,3
019416.csv,45,16,5,5
019417.csv,40,96,10,1
019418.csv,40,96,10,3
019419.csv,40,96,10,5
019420.csv,65,64,7,1
019421.csv,65,64,7,3
019422.csv,65,64,7,5
019423.csv,60,84,5,1
019424.csv,60,84,5,3
019425.csv,60,84,5,5
019426.csv,75,108,10,1
019427.csv,75,108,10,3
019428.csv,75,108,10,5
019429.csv,75,44,10,1
019430.csv,75,44,10,3
019431.csv,75,44,10,5
019432.csv,70,25,10,1
019433.csv,70,25,10,3
019434.csv,70,25,10,5
019435.csv,45,108,6,1
019436.csv,45,108,6,3
019437.csv,45,108,6,5
019438.csv,110,20,8,1
019439.csv,110,20,8,3
019440.csv,110,20,8,5
019441.csv,60,50,7,1
019442.csv,60,50,7,3
019443.csv,60,50,7,5
019444.csv,45,5,11,1
019445.csv,45,5,11,3
019446.csv,45,5,11,5
019447.csv,50,56,9,1
019448.csv,50,56,9,3
019449.csv,50,56,9,5
019450.csv,100,35,9,1
019451.csv,100,35,9,3
019452.csv,100,35,9,5
019453.csv,90,75,9,1
019454.csv,90,75,9,3
019455.csv,90,75,9,5
019456.csv,70,40,7,1
019457.csv,70,40,7,3
019458.csv,70,40,7,5
019459.csv,80,28,6,1
019460.csv,80,28,6,3
019461.csv,80,28,6,5
019462.csv,80,85,11,1
019463.csv,80,85,11,3
019464.csv,80,85,11,5
019465.csv,105,85,7,1
019466.csv,105,85,7,3
019467.csv,105,85,7,5
019468.csv,70,95,6,1
019469.csv,70,95,6,3
019470.csv,70,95,6,5
019471.csv,85,35,10,1
019472.csv,85,35,10,3
019473.csv,85,35,10,5
019474.csv,50,60,5,1
019475.csv,50,60,5,3
019476.csv,50,60,5,5
019477.csv,80,105,5,1
019478.csv,80,105,5,3
019479.csv,80,105,5,5
019480.csv,80,90,7,1
019481.csv,80,90,7,3
019482.csv,80,90,7,5
019483.csv,45,75,9,1
019484.csv,45,75,9,3
019485.csv,45,75,9,5
019486.csv,95,40,9,1
019487.csv,95,40,9,3
019488.csv,95,40,9,5
019489.csv,55,100,11,1
019490.csv,55,100,11,3
019491.csv,55,100,11,5
019492.csv,55,55,10,1
019493.csv,55,55,10,3
019494.csv,55,55,10,5
019495.csv,55,32,7,1
019496.csv,55,32,7,3
019497.csv,55,32,7,5
019498.csv,60,60,8,1
019499.csv,60,60,8,3
019500.csv,60,60,8,5
019501.csv,65,65,6,1
019502.csv,65,65,6,3
019503.csv,65,65,6,5
019504.csv,85,36,6,1
019505.csv,85,36,6,3
019506.csv,85,36,6,5
019507.csv,95,90,5,1
019508.csv,95,90,5,3
019509.csv,95,90,5,5
019510.csv,60,4,10,1
019511.csv,60,4,10,3
019512.csv,60,4,10,5
019513.csv,95,65,7,1
019514.csv,95,65,7,3
019515.csv,95,65,7,5
019516.csv,95,68,7,1
019517.csv,95,68,7,3
019518.csv,95,68,7,5
019519.csv,40,50,10,1
019520.csv,40,50,10,3
019521.csv,40,50,10,5
019522.csv,40,4,6,1
019523.csv,40,4,6,3
019524.csv,40,4,6,5
019525.csv,110,10,11,1
019526.csv,110,10,11,3
019527.csv,110,10,11,5
019528.csv,95,70,7,1
019529.csv,95,70,7,3
019530.csv,95,70,7,5
019531.csv,40,28,8,1
019532.csv,40,28,8,3
019533.csv,40,28,8,5
019534.csv,70,45,9,1
019535.csv,70,45,9,3
019536.csv,70,45,9,5
019537.csv,75,16,10,1
019538.csv,75,16,10,3
019539.csv,75,16,10,5
019540.csv,90,105,7,1
019541.csv,90,105,7,3
019542.csv,90,105,7,5
019543.csv,55,65,5,1
019544.csv,55,65,5,3
019545.csv,55,65,5,5
019546.csv,60,75,7,1
019547.csv,60,75,7,3
019548.csv,60,75,7,5
019549.csv,65,108,10,1
019550.csv,65,108,10,3
019551.csv,65,108,10,5
019552.csv,95,50,11,1
019553.csv,95,50,11,3
019554.csv,95,50,11,5
019555.csv,105,10,5,1
019556.csv,105,10,5,3
019557.csv,105,10,5,5
019558.csv,45,16,7,1
019559.csv,45,16,7,3
019560.csv,45,16,7,5
019561.csv,70,24,9,1
019562.csv,70,24,9,3
019563.csv,70,24,9,5
019564.csv,45,64,8,1
019565.csv,45,64,8,3
019566.csv,45,64,8,5
019567.csv,55,92,9,1
019568.csv,55,92,9,3
019569.csv,55,92,9,5
019570.csv,40,4,11,1
019571.csv,40,4,11,3
019572.csv,40,4,11,5
019573.csv,80,100,9,1
019574.csv,80,100,9,3
019575.csv,80,100,9,5
019576.csv,110,5,6,1
019577.csv,110,5,6,3
019578.csv,110,5,6,5
019579.csv,85,24,7,1
019580.csv,85,24,7,3
019581.csv,85,24,7,5
019582.csv,65,25,5,1
019583.csv,65,25,5,3
019584.csv,65,25,5,5
019585.csv,75,25,5,1
019586.csv,75,25,5,3
019587.csv,75,25,5,5
019588.csv,50,50,6,1
019589.csv,50,50,6,3
019590.csv,50,50,6,5
019591.csv,55,48,11,1
019592.csv,55,48,11,3
019593.csv,55,48,11,5
019594.csv,40,30,11,1
019595.csv,40,30,11,3
019596.csv,40,30,11,5
019597.csv,40,30,5,1
019598.csv,40,30,5,3
019599.csv,40,30,5,5
019600.csv,105,60,10,1
019601.csv,105,60,10,3
019602.csv,105,60,10,5
019603.csv,105,65,5,1
019604.csv,105,65,5,3
019605.csv,105,65,5,5
019606.csv,95,56,5,1
019607.csv,95,56,5,3
019608.csv,95,56,5,5
019609.csv,55,15,5,1
019610.csv,55,15,5,3
019611.csv,55,15,5,5
019612.csv,110,45,9,1
019613.csv,110,45,9,3
019614.csv,110,45,9,5
019615.csv,95,45,6,1
019616.csv,95,45,6,3
019617.csv,95,45,6,5
019618.csv,95,68,8,1
019619.csv,95,68,8,3
019620.csv,95,68,8,5
019621.csv,40,20,8,1
019622.csv,40,20,8,3
019623.csv,40,20,8,5
019624.csv,100,12,10,1
019625.csv,100,12,10,3
019626.csv,100,12,10,5
019627.csv,70,25,5,1
019628.csv,70,25,5,3
019629.csv,70,25,5,5
019630.csv,70,45,7,1
019631.csv,70,45,7,3
019632.csv,70,45,7,5
019633.csv,110,15,11,1
019634.csv,110,15,11,3
019635.csv,110,15,11,5
019636.csv,100,96,7,1
019637.csv,100,96,7,3
019638.csv,100,96,7,5
019639.csv,65,48,5,1
019640.csv,65,48,5,3
019641.csv,65,48,5,5
019642.csv,110,96,8,1
019643.csv,110,96,8,3
019644.csv,110,96,8,5
019645.csv,110,24,5,1
019646.csv,110,24,5,3
019647.csv,110,24,5,5
019648.csv,95,104,9,1
019649.csv,95,104,9,3
019650.csv,95,104,9,5
019651.csv,45,60,6,1
019652.csv,45,60,6,3
019653.csv,45,60,6,5
019654.csv,110,30,9,1
019655.csv,110,30,9,3
019656.csv,110,30,9,5
019657.csv,55,68,9,1
019658.csv,55,68,9,3
019659.csv,55,68,9,5
019660.csv,50,35,6,1
019661.csv,50,35,6,3
019662.csv,50,35,6,5
019663.csv,70,80,7,1
019664.csv,70,80,7,3
019665.csv,70,80,7,5
019666.csv,85,96,10,1
019667.csv,85,96,10,3
019668.csv,85,96,10,5
019669.csv,110,5,11,1
019670.csv,110,5,11,3
019671.csv,110,5,11,5
019672.csv,70,72,8,1
019673.csv,70,72,8,3
019674.csv,70,72,8,5
019675.csv,60,50,5,1
019676.csv,60,50,5,3
019677.csv,60,50,5,5
019678.csv,105,68,11,1
019679.csv,105,68,11,3
019680.csv,105,68,11,5
019681.csv,105,95,8,1
019682.csv,105,95,8,3
019683.csv,105,95,8,5
019684.csv,80,80,6,1
019685.csv,80,80,6,3
019686.csv,80,80,6,5
019687.csv,80,90,6,1
019688.csv,80,90,6,3
019689.csv,80,90,6,5
019690.csv,45,28,11,1
019691.csv,45,28,11,3
019692.csv,45,28,11,5
019693.csv,75,40,5,1
019694.csv,75,40,5,3
019695.csv,75,40,5,5
019696.csv,60,0,11,1
019697.csv,60,0,11,3
019698.csv,60,0,11,5
019699.csv,40,20,7,1
019700.csv,40,20,7,3
019701.csv,40,20,7,5
019702.csv,45,92,6,1
019703.csv,45,92,6,3
019704.csv,45,92,6,5
019705.csv,105,0,5,1
019706.csv,105,0,5,3
019707.csv,105,0,5,5
019708.csv,80,50,5,1
019709.csv,80,50,5,3
019710.csv,80,50,5,5
019711.csv,90,68,11,1
019712.csv,90,68,11,3
019713.csv,90,68,11,5
019714.csv,40,8,10,1
019715.csv,40,8,10,3
019716.csv,40,8,10,5
019717.csv,100,32,9,1
019718.csv,100,32,9,3
019719.csv,100,32,9,5
019720.csv,90,104,6,1
019721.csv,90,104,6,3
019722.csv,90,104,6,5
