filename,ps,ds,dms,cycle
008477.csv,40,56,6,4
008478.csv,40,56,6,6
008479.csv,80,28,9,2
008480.csv,80,28,9,4
008481.csv,80,28,9,6
008482.csv,85,88,7,2
008483.csv,85,88,7,4
008484.csv,85,88,7,6
008485.csv,45,104,6,2
008486.csv,45,104,6,4
008487.csv,45,104,6,6
008488.csv,95,24,6,2
008489.csv,95,24,6,4
008490.csv,95,24,6,6
008491.csv,100,92,7,2
008492.csv,100,92,7,4
008493.csv,100,92,7,6
008494.csv,85,68,5,2
008495.csv,85,68,5,4
008496.csv,85,68,5,6
008497.csv,80,72,6,2
008498.csv,80,72,6,4
008499.csv,80,72,6,6
008500.csv,65,96,10,2
008501.csv,65,96,10,4
008502.csv,65,96,10,6
008503.csv,95,4,10,2
008504.csv,95,4,10,4
008505.csv,95,4,10,6
008506.csv,100,72,10,2
008507.csv,100,72,10,4
008508.csv,100,72,10,6
008509.csv,95,76,11,2
008510.csv,95,76,11,4
008511.csv,95,76,11,6
008512.csv,65,52,9,2
008513.csv,65,52,9,4
008514.csv,65,52,9,6
008515.csv,45,12,6,2
008516.csv,45,12,6,4
008517.csv,45,12,6,6
008518.csv,60,44,5,2
008519.csv,60,44,5,4
008520.csv,60,44,5,6
008521.csv,95,88,6,2
008522.csv,95,88,6,4
008523.csv,95,88,6,6
008524.csv,45,104,10,2
008525.csv,45,104,10,4
008526.csv,45,104,10,6
008527.csv,105,96,8,2
008528.csv,105,96,8,4
008529.csv,105,96,8,6
008530.csv,80,36,6,2
008531.csv,80,36,6,4
008532.csv,80,36,6,6
008533.csv,55,28,5,2
008534.csv,55,28,5,4
008535.csv,55,28,5,6
008536.csv,55,4,9,2
008537.csv,55,4,9,4
008538.csv,55,4,9,6
008539.csv,45,108,9,2
008540.csv,45,108,9,4
008541.csv,45,108,9,6
008542.csv,65,84,6,2
008543.csv,65,84,6,4
008544.csv,65,84,6,6
008545.csv,50,108,7,2
008546.csv,50,108,7,4
008547.csv,50,108,7,6
008548.csv,55,12,5,2
008549.csv,55,12,5,4
008550.csv,55,12,5,6
008551.csv,70,52,8,2
008552.csv,70,52,8,4
008553.csv,70,52,8,6
008554.csv,90,8,7,2
008555.csv,90,8,7,4
008556.csv,90,8,7,6
008557.csv,75,12,8,2
008558.csv,75,12,8,4
008559.csv,75,12,8,6
008560.csv,90,56,5,2
008561.csv,90,56,5,4
008562.csv,90,56,5,6
008563.csv,50,16,6,2
008564.csv,50,16,6,4
008565.csv,50,16,6,6
008566.csv,85,24,7,2
008567.csv,85,24,7,4
008568.csv,85,24,7,6
008569.csv,60,72,6,2
008570.csv,60,72,6,4
008571.csv,60,72,6,6
008572.csv,40,24,8,2
008573.csv,40,24,8,4
008574.csv,40,24,8,6
008575.csv,55,92,10,2
008576.csv,55,92,10,4
008577.csv,55,92,10,6
008578.csv,50,108,10,2
008579.csv,50,108,10,4
008580.csv,50,108,10,6
008581.csv,95,76,9,2
008582.csv,95,76,9,4
008583.csv,95,76,9,6
008584.csv,70,32,10,2
008585.csv,70,32,10,4
008586.csv,70,32,10,6
008587.csv,75,4,7,2
008588.csv,75,4,7,4
008589.csv,75,4,7,6
008590.csv,80,72,9,2
008591.csv,80,72,9,4
008592.csv,80,72,9,6
008593.csv,85,104,5,2
008594.csv,85,104,5,4
008595.csv,85,104,5,6
008596.csv,105,12,7,2
008597.csv,105,12,7,4
008598.csv,105,12,7,6
008599.csv,40,84,5,2
008600.csv,40,84,5,4
008601.csv,40,84,5,6
008602.csv,70,28,11,2
008603.csv,70,28,11,4
008604.csv,70,28,11,6
008605.csv,45,76,6,2
008606.csv,45,76,6,4
008607.csv,45,76,6,6
008608.csv,90,24,7,2
008609.csv,90,24,7,4
008610.csv,90,24,7,6
008611.csv,55,96,11,2
008612.csv,55,96,11,4
008613.csv,55,96,11,6
008614.csv,80,8,11,2
008615.csv,80,8,11,4
008616.csv,80,8,11,6
008617.csv,70,72,8,2
008618.csv,70,72,8,4
008619.csv,70,72,8,6
008620.csv,55,28,10,2
008621.csv,55,28,10,4
008622.csv,55,28,10,6
008623.csv,80,56,9,2
008624.csv,80,56,9,4
008625.csv,80,56,9,6
008626.csv,65,28,11,2
008627.csv,65,28,11,4
008628.csv,65,28,11,6
008629.csv,110,84,7,2
008630.csv,110,84,7,4
008631.csv,110,84,7,6
008632.csv,85,72,6,2
008633.csv,85,72,6,4
008634.csv,85,72,6,6
008635.csv,70,56,7,2
008636.csv,70,56,7,4
008637.csv,70,56,7,6
008638.csv,40,88,7,2
008639.csv,40,88,7,4
008640.csv,40,88,7,6
008641.csv,55,52,6,2
008642.csv,55,52,6,4
008643.csv,55,52,6,6
008644.csv,90,12,6,2
008645.csv,90,12,6,4
008646.csv,90,12,6,6
008647.csv,45,52,6,2
008648.csv,45,52,6,4
008649.csv,45,52,6,6
008650.csv,85,108,6,2
008651.csv,85,108,6,4
008652.csv,85,108,6,6
008653.csv,110,12,7,2
008654.csv,110,12,7,4
008655.csv,110,12,7,6
008656.csv,105,52,9,2
008657.csv,105,52,9,4
008658.csv,105,52,9,6
008659.csv,90,36,9,2
008660.csv,90,36,9,4
008661.csv,90,36,9,6
008662.csv,100,84,7,2
008663.csv,100,84,7,4
008664.csv,100,84,7,6
008665.csv,45,68,9,2
008666.csv,45,68,9,4
008667.csv,45,68,9,6
008668.csv,65,92,7,2
008669.csv,65,92,7,4
008670.csv,65,92,7,6
008671.csv,70,4,9,2
008672.csv,70,4,9,4
008673.csv,70,4,9,6
008674.csv,95,28,10,2
008675.csv,95,28,10,4
008676.csv,95,28,10,6
008677.csv,105,8,11,2
008678.csv,105,8,11,4
008679.csv,105,8,11,6
008680.csv,80,52,10,2
008681.csv,80,52,10,4
008682.csv,80,52,10,6
008683.csv,85,56,8,2
008684.csv,85,56,8,4
008685.csv,85,56,8,6
008686.csv,50,64,10,2
008687.csv,50,64,10,4
008688.csv,50,64,10,6
008689.csv,110,24,6,2
008690.csv,110,24,6,4
008691.csv,110,24,6,6
008692.csv,95,52,10,2
008693.csv,95,52,10,4
008694.csv,95,52,10,6
008695.csv,90,24,6,2
008696.csv,90,24,6,4
008697.csv,90,24,6,6
008698.csv,85,12,11,2
008699.csv,85,12,11,4
008700.csv,85,12,11,6
008701.csv,45,56,7,2
008702.csv,45,56,7,4
008703.csv,45,56,7,6
008704.csv,45,76,11,2
008705.csv,45,76,11,4
008706.csv,45,76,11,6
008707.csv,110,56,6,2
008708.csv,110,56,6,4
008709.csv,110,56,6,6
008710.csv,60,12,6,2
008711.csv,60,12,6,4
008712.csv,60,12,6,6
008713.csv,95,108,6,2
008714.csv,95,108,6,4
008715.csv,95,108,6,6
008716.csv,85,64,9,2
008717.csv,85,64,9,4
008718.csv,85,64,9,6
008719.csv,100,4,10,2
008720.csv,100,4,10,4
008721.csv,100,4,10,6
008722.csv,55,96,9,2
008723.csv,55,96,9,4
008724.csv,55,96,9,6
008725.csv,90,64,11,2
008726.csv,90,64,11,4
008727.csv,90,64,11,6
008728.csv,50,12,7,2
008729.csv,50,12,7,4
008730.csv,50,12,7,6
008731.csv,85,96,11,2
008732.csv,85,96,11,4
008733.csv,85,96,11,6
008734.csv,80,96,9,2
008735.csv,80,96,9,4
008736.csv,80,96,9,6
008737.csv,105,4,11,2
008738.csv,105,4,11,4
008739.csv,105,4,11,6
008740.csv,105,72,7,2
008741.csv,105,72,7,4
008742.csv,105,72,7,6
008743.csv,110,68,8,2
008744.csv,110,68,8,4
008745.csv,110,68,8,6
008746.csv,50,108,11,2
008747.csv,50,108,11,4
008748.csv,50,108,11,6
008749.csv,75,84,6,2
008750.csv,75,84,6,4
008751.csv,75,84,6,6
008752.csv,70,76,5,2
008753.csv,70,76,5,4
008754.csv,70,76,5,6
008755.csv,95,84,5,2
008756.csv,95,84,5,4
008757.csv,95,84,5,6
008758.csv,60,108,7,2
008759.csv,60,108,7,4
008760.csv,60,108,7,6
008761.csv,40,68,5,2
008762.csv,40,68,5,4
008763.csv,40,68,5,6
008764.csv,45,24,11,2
008765.csv,45,24,11,4
008766.csv,45,24,11,6
008767.csv,105,92,8,2
008768.csv,105,92,8,4
008769.csv,105,92,8,6
008770.csv,65,24,5,2
008771.csv,65,24,5,4
008772.csv,65,24,5,6
008773.csv,105,56,7,2
008774.csv,105,56,7,4
008775.csv,105,56,7,6
008776.csv,85,32,11,2
008777.csv,85,32,11,4
008778.csv,85,32,11,6
008779.csv,90,108,5,2
008780.csv,90,108,5,4
008781.csv,90,108,5,6
008782.csv,60,32,9,2
008783.csv,60,32,9,4
008784.csv,60,32,9,6
008785.csv,40,96,7,2
008786.csv,40,96,7,4
008787.csv,40,96,7,6
008788.csv,110,84,11,2
008789.csv,110,84,11,4
008790.csv,110,84,11,6
008791.csv,50,64,5,2
008792.csv,50,64,5,4
008793.csv,50,64,5,6
008794.csv,60,88,6,2
008795.csv,60,88,6,4
008796.csv,60,88,6,6
008797.csv,100,96,8,2
008798.csv,100,96,8,4
008799.csv,100,96,8,6
008800.csv,75,8,5,2
008801.csv,75,8,5,4
008802.csv,75,8,5,6
008803.csv,110,104,11,2
008804.csv,110,104,11,4
008805.csv,110,104,11,6
008806.csv,40,48,11,2
008807.csv,40,48,11,4
008808.csv,40,48,11,6
008809.csv,50,84,5,2
008810.csv,50,84,5,4
008811.csv,50,84,5,6
008812.csv,45,36,5,2
008813.csv,45,36,5,4
008814.csv,45,36,5,6
008815.csv,65,64,7,2
008816.csv,65,64,7,4
008817.csv,65,64,7,6
008818.csv,45,68,5,2
008819.csv,45,68,5,4
008820.csv,45,68,5,6
008821.csv,100,104,10,2
008822.csv,100,104,10,4
008823.csv,100,104,10,6
008824.csv,55,24,8,2
008825.csv,55,24,8,4
008826.csv,55,24,8,6
008827.csv,45,32,6,2
008828.csv,45,32,6,4
008829.csv,45,32,6,6
008830.csv,70,8,8,2
008831.csv,70,8,8,4
008832.csv,70,8,8,6
008833.csv,70,56,11,2
008834.csv,70,56,11,4
008835.csv,70,56,11,6
008836.csv,80,92,6,2
008837.csv,80,92,6,4
008838.csv,80,92,6,6
008839.csv,55,56,7,2
008840.csv,55,56,7,4
008841.csv,55,56,7,6
008842.csv,95,32,9,2
008843.csv,95,32,9,4
008844.csv,95,32,9,6
008845.csv,100,8,5,2
008846.csv,100,8,5,4
008847.csv,100,8,5,6
008848.csv,90,32,8,2
008849.csv,90,32,8,4
008850.csv,90,32,8,6
008851.csv,110,12,9,2
008852.csv,110,12,9,4
008853.csv,110,12,9,6
008854.csv,90,8,11,2
008855.csv,90,8,11,4
008856.csv,90,8,11,6
008857.csv,95,84,8,2
008858.csv,95,84,8,4
008859.csv,95,84,8,6
008860.csv,45,28,11,2
008861.csv,45,28,11,4
008862.csv,45,28,11,6
008863.csv,85,104,6,2
008864.csv,85,104,6,4
008865.csv,85,104,6,6
008866.csv,100,76,9,2
008867.csv,100,76,9,4
008868.csv,100,76,9,6
008869.csv,90,36,7,2
008870.csv,90,36,7,4
008871.csv,90,36,7,6
008872.csv,100,72,11,2
008873.csv,100,72,11,4
008874.csv,100,72,11,6
008875.csv,75,52,6,2
008876.csv,75,52,6,4
008877.csv,75,52,6,6
008878.csv,95,44,6,2
008879.csv,95,44,6,4
008880.csv,95,44,6,6
008881.csv,65,44,11,2
008882.csv,65,44,11,4
008883.csv,65,44,11,6
008884.csv,75,68,9,2
008885.csv,75,68,9,4
008886.csv,75,68,9,6
008887.csv,60,68,6,2
008888.csv,60,68,6,4
008889.csv,60,68,6,6
008890.csv,55,68,10,2
008891.csv,55,68,10,4
008892.csv,55,68,10,6
008893.csv,55,48,10,2
008894.csv,55,48,10,4
008895.csv,55,48,10,6
008896.csv,85,72,5,2
008897.csv,85,72,5,4
008898.csv,85,72,5,6
008899.csv,75,76,9,2
008900.csv,75,76,9,4
008901.csv,75,76,9,6
008902.csv,55,44,8,2
008903.csv,55,44,8,4
008904.csv,55,44,8,6
008905.csv,55,48,5,2
008906.csv,55,48,5,4
008907.csv,55,48,5,6
008908.csv,45,16,11,2
008909.csv,45,16,11,4
008910.csv,45,16,11,6
008911.csv,95,72,10,2
008912.csv,95,72,10,4
008913.csv,95,72,10,6
008914.csv,45,96,8,2
008915.csv,45,96,8,4
008916.csv,45,96,8,6
008917.csv,110,56,10,2
008918.csv,110,56,10,4
008919.csv,110,56,10,6
008920.csv,95,28,5,2
008921.csv,95,28,5,4
008922.csv,95,28,5,6
008923.csv,65,8,11,2
008924.csv,65,8,11,4
008925.csv,65,8,11,6
008926.csv,80,52,5,2
008927.csv,80,52,5,4
008928.csv,80,52,5,6
008929.csv,40,44,7,2
008930.csv,40,44,7,4
008931.csv,40,44,7,6
008932.csv,55,108,9,2
008933.csv,55,108,9,4
008934.csv,55,108,9,6
008935.csv,40,44,5,2
008936.csv,40,44,5,4
008937.csv,40,44,5,6
008938.csv,40,16,11,2
008939.csv,40,16,11,4
008940.csv,40,16,11,6
008941.csv,105,88,10,2
008942.csv,105,88,10,4
008943.csv,105,88,10,6
008944.csv,110,28,9,2
008945.csv,110,28,9,4
008946.csv,110,28,9,6
008947.csv,55,24,9,2
008948.csv,55,24,9,4
008949.csv,55,24,9,6
008950.csv,65,28,8,2
008951.csv,65,28,8,4
008952.csv,65,28,8,6
008953.csv,80,56,10,2
008954.csv,80,56,10,4
008955.csv,80,56,10,6
008956.csv,95,16,10,2
008957.csv,95,16,10,4
008958.csv,95,16,10,6
008959.csv,70,12,8,2
008960.csv,70,12,8,4
008961.csv,70,12,8,6
008962.csv,65,28,6,2
008963.csv,65,28,6,4
008964.csv,65,28,6,6
008965.csv,105,12,10,2
008966.csv,105,12,10,4
008967.csv,105,12,10,6
008968.csv,70,12,6,2
008969.csv,70,12,6,4
008970.csv,70,12,6,6
008971.csv,65,76,6,2
008972.csv,65,76,6,4
008973.csv,65,76,6,6
008974.csv,105,104,11,2
008975.csv,105,104,11,4
008976.csv,105,104,11,6
008977.csv,40,48,8,2
008978.csv,40,48,8,4
008979.csv,40,48,8,6
008980.csv,70,8,10,2
008981.csv,70,8,10,4
008982.csv,70,8,10,6
008983.csv,90,68,9,2
008984.csv,90,68,9,4
008985.csv,90,68,9,6
008986.csv,60,24,7,2
008987.csv,60,24,7,4
008988.csv,60,24,7,6
008989.csv,100,24,11,2
008990.csv,100,24,11,4
008991.csv,100,24,11,6
008992.csv,85,28,6,2
008993.csv,85,28,6,4
008994.csv,85,28,6,6
008995.csv,95,8,5,2
008996.csv,95,8,5,4
008997.csv,95,8,5,6
008998.csv,55,28,6,2
008999.csv,55,28,6,4
009000.csv,55,28,6,6
009001.csv,110,56,9,2
009002.csv,110,56,9,4
009003.csv,110,56,9,6
009004.csv,95,12,5,2
009005.csv,95,12,5,4
009006.csv,95,12,5,6
009007.csv,40,12,9,2
009008.csv,40,12,9,4
009009.csv,40,12,9,6
009010.csv,55,24,11,2
009011.csv,55,24,11,4
009012.csv,55,24,11,6
009013.csv,65,52,6,2
009014.csv,65,52,6,4
009015.csv,65,52,6,6
009016.csv,85,8,9,2
009017.csv,85,8,9,4
009018.csv,85,8,9,6
009019.csv,90,92,10,2
009020.csv,90,92,10,4
009021.csv,90,92,10,6
009022.csv,100,108,5,2
009023.csv,100,108,5,4
009024.csv,100,108,5,6
009025.csv,70,48,6,2
009026.csv,70,48,6,4
009027.csv,70,48,6,6
009028.csv,40,52,9,2
009029.csv,40,52,9,4
009030.csv,40,52,9,6
009031.csv,105,24,9,2
009032.csv,105,24,9,4
009033.csv,105,24,9,6
009034.csv,85,68,7,2
009035.csv,85,68,7,4
009036.csv,85,68,7,6
009037.csv,95,96,10,2
009038.csv,95,96,10,4
009039.csv,95,96,10,6
009040.csv,100,88,6,2
009041.csv,100,88,6,4
009042.csv,100,88,6,6
009043.csv,60,44,6,2
009044.csv,60,44,6,4
009045.csv,60,44,6,6
009046.csv,80,92,8,2
009047.csv,80,92,8,4
009048.csv,80,92,8,6
009049.csv,50,52,9,2
009050.csv,50,52,9,4
009051.csv,50,52,9,6
009052.csv,45,12,8,2
009053.csv,45,12,8,4
009054.csv,45,12,8,6
009055.csv,100,104,9,2
009056.csv,100,104,9,4
009057.csv,100,104,9,6
009058.csv,95,36,9,2
009059.csv,95,36,9,4
009060.csv,95,36,9,6
009061.csv,105,84,9,2
009062.csv,105,84,9,4
009063.csv,105,84,9,6
009064.csv,100,36,8,2
009065.csv,100,36,8,4
009066.csv,100,36,8,6
009067.csv,100,48,8,2
009068.csv,100,48,8,4
009069.csv,100,48,8,6
009070.csv,85,32,9,2
009071.csv,85,32,9,4
009072.csv,85,32,9,6
009073.csv,40,92,7,2
009074.csv,40,92,7,4
009075.csv,40,92,7,6
009076.csv,50,52,8,2
009077.csv,50,52,8,4
009078.csv,50,52,8,6
009079.csv,105,28,11,2
009080.csv,105,28,11,4
009081.csv,105,28,11,6
009082.csv,100,96,7,2
009083.csv,100,96,7,4
009084.csv,100,96,7,6
009085.csv,90,44,8,2
009086.csv,90,44,8,4
009087.csv,90,44,8,6
009088.csv,55,48,8,2
009089.csv,55,48,8,4
009090.csv,55,48,8,6
009091.csv,80,84,10,2
009092.csv,80,84,10,4
009093.csv,80,84,10,6
009094.csv,45,92,9,2
009095.csv,45,92,9,4
009096.csv,45,92,9,6
009097.csv,50,28,5,2
009098.csv,50,28,5,4
009099.csv,50,28,5,6
009100.csv,85,64,6,2
009101.csv,85,64,6,4
009102.csv,85,64,6,6
009103.csv,65,4,5,2
009104.csv,65,4,5,4
009105.csv,65,4,5,6
009106.csv,80,24,6,2
009107.csv,80,24,6,4
009108.csv,80,24,6,6
009109.csv,50,4,5,2
009110.csv,50,4,5,4
009111.csv,50,4,5,6
009112.csv,65,76,8,2
009113.csv,65,76,8,4
009114.csv,65,76,8,6
009115.csv,85,88,9,2
009116.csv,85,88,9,4
009117.csv,85,88,9,6
009118.csv,55,64,5,2
009119.csv,55,64,5,4
009120.csv,55,64,5,6
009121.csv,100,28,5,2
009122.csv,100,28,5,4
009123.csv,100,28,5,6
009124.csv,65,84,10,2
009125.csv,65,84,10,4
009126.csv,65,84,10,6
009127.csv,75,64,7,2
009128.csv,75,64,7,4
009129.csv,75,64,7,6
009130.csv,110,28,5,2
009131.csv,110,28,5,4
009132.csv,110,28,5,6
009133.csv,105,8,9,2
009134.csv,105,8,9,4
009135.csv,105,8,9,6
009136.csv,95,48,7,2
009137.csv,95,48,7,4
009138.csv,95,48,7,6
009139.csv,110,12,10,2
009140.csv,110,12,10,4
009141.csv,110,12,10,6
009142.csv,40,44,6,2
009143.csv,40,44,6,4
009144.csv,40,44,6,6
009145.csv,70,24,6,2
009146.csv,70,24,6,4
009147.csv,70,24,6,6
009148.csv,60,104,10,2
009149.csv,60,104,10,4
009150.csv,60,104,10,6
009151.csv,45,56,6,2
009152.csv,45,56,6,4
009153.csv,45,56,6,6
009154.csv,55,108,11,2
009155.csv,55,108,11,4
009156.csv,55,108,11,6
009157.csv,80,24,11,2
009158.csv,80,24,11,4
009159.csv,80,24,11,6
009160.csv,50,84,10,2
009161.csv,50,84,10,4
009162.csv,50,84,10,6
009163.csv,60,84,8,2
009164.csv,60,84,8,4
009165.csv,60,84,8,6
009166.csv,60,92,10,2
009167.csv,60,92,10,4
009168.csv,60,92,10,6
009169.csv,50,4,8,2
009170.csv,50,4,8,4
009171.csv,50,4,8,6
009172.csv,45,16,7,2
009173.csv,45,16,7,4
009174.csv,45,16,7,6
009175.csv,50,36,11,2
009176.csv,50,36,11,4
009177.csv,50,36,11,6
009178.csv,40,32,9,2
009179.csv,40,32,9,4
009180.csv,40,32,9,6
009181.csv,55,88,5,2
009182.csv,55,88,5,4
009183.csv,55,88,5,6
009184.csv,75,4,9,2
009185.csv,75,4,9,4
009186.csv,75,4,9,6
009187.csv,60,52,8,2
009188.csv,60,52,8,4
009189.csv,60,52,8,6
009190.csv,85,24,10,2
009191.csv,85,24,10,4
009192.csv,85,24,10,6
009193.csv,100,68,11,2
009194.csv,100,68,11,4
009195.csv,100,68,11,6
009196.csv,95,88,7,2
009197.csv,95,88,7,4
009198.csv,95,88,7,6
009199.csv,45,68,10,2
009200.csv,45,68,10,4
009201.csv,45,68,10,6
009202.csv,45,56,10,2
009203.csv,45,56,10,4
009204.csv,45,56,10,6
009205.csv,105,48,8,2
009206.csv,105,48,8,4
009207.csv,105,48,8,6
009208.csv,85,36,5,2
009209.csv,85,36,5,4
009210.csv,85,36,5,6
009211.csv,110,104,5,2
009212.csv,110,104,5,4
009213.csv,110,104,5,6
009214.csv,70,84,7,2
009215.csv,70,84,7,4
009216.csv,70,84,7,6
009217.csv,85,44,8,2
009218.csv,85,44,8,4
009219.csv,85,44,8,6
009220.csv,55,8,8,2
009221.csv,55,8,8,4
009222.csv,55,8,8,6
009223.csv,105,64,9,2
009224.csv,105,64,9,4
009225.csv,105,64,9,6
009226.csv,85,4,6,2
009227.csv,85,4,6,4
009228.csv,85,4,6,6
009229.csv,110,92,6,2
009230.csv,110,92,6,4
009231.csv,110,92,6,6
009232.csv,75,84,11,2
009233.csv,75,84,11,4
009234.csv,75,84,11,6
009235.csv,85,64,11,2
009236.csv,85,64,11,4
009237.csv,85,64,11,6
009238.csv,85,4,7,2
009239.csv,85,4,7,4
009240.csv,85,4,7,6
009241.csv,80,44,7,2
009242.csv,80,44,7,4
009243.csv,80,44,7,6
009244.csv,65,76,10,2
009245.csv,65,76,10,4
009246.csv,65,76,10,6
009247.csv,85,108,7,2
009248.csv,85,108,7,4
009249.csv,85,108,7,6
009250.csv,90,4,10,2
009251.csv,90,4,10,4
009252.csv,90,4,10,6
009253.csv,70,52,6,2
009254.csv,70,52,6,4
009255.csv,70,52,6,6
009256.csv,40,108,11,2
009257.csv,40,108,11,4
009258.csv,40,108,11,6
009259.csv,65,108,5,2
009260.csv,65,108,5,4
009261.csv,65,108,5,6
009262.csv,50,28,8,2
009263.csv,50,28,8,4
009264.csv,50,28,8,6
009265.csv,60,108,6,2
009266.csv,60,108,6,4
009267.csv,60,108,6,6
009268.csv,80,68,7,2
009269.csv,80,68,7,4
009270.csv,80,68,7,6
009271.csv,100,12,11,2
009272.csv,100,12,11,4
009273.csv,100,12,11,6
009274.csv,70,72,6,2
009275.csv,70,72,6,4
009276.csv,70,72,6,6
009277.csv,95,12,7,2
009278.csv,95,12,7,4
009279.csv,95,12,7,6
009280.csv,80,88,7,2
009281.csv,80,88,7,4
009282.csv,80,88,7,6
009283.csv,70,72,10,2
009284.csv,70,72,10,4
009285.csv,70,72,10,6
009286.csv,65,96,5,2
009287.csv,65,96,5,4
009288.csv,65,96,5,6
009289.csv,45,88,10,2
009290.csv,45,88,10,4
009291.csv,45,88,10,6
009292.csv,60,76,5,2
009293.csv,60,76,5,4
009294.csv,60,76,5,6
009295.csv,80,88,10,2
009296.csv,80,88,10,4
009297.csv,80,88,10,6
009298.csv,60,32,8,2
009299.csv,60,32,8,4
009300.csv,60,32,8,6
009301.csv,65,72,7,2
009302.csv,65,72,7,4
009303.csv,65,72,7,6
009304.csv,55,8,9,2
009305.csv,55,8,9,4
009306.csv,55,8,9,6
009307.csv,110,8,7,2
009308.csv,110,8,7,4
009309.csv,110,8,7,6
009310.csv,50,8,10,2
009311.csv,50,8,10,4
009312.csv,50,8,10,6
009313.csv,75,56,5,2
009314.csv,75,56,5,4
009315.csv,75,56,5,6
009316.csv,60,16,10,2
009317.csv,60,16,10,4
009318.csv,60,16,10,6
009319.csv,100,32,8,2
009320.csv,100,32,8,4
009321.csv,100,32,8,6
009322.csv,95,28,7,2
009323.csv,95,28,7,4
009324.csv,95,28,7,6
009325.csv,90,52,9,2
009326.csv,90,52,9,4
009327.csv,90,52,9,6
009328.csv,40,96,6,2
009329.csv,40,96,6,4
009330.csv,40,96,6,6
009331.csv,75,84,10,2
009332.csv,75,84,10,4
009333.csv,75,84,10,6
009334.csv,45,96,6,2
009335.csv,45,96,6,4
009336.csv,45,96,6,6
009337.csv,85,4,11,2
009338.csv,85,4,11,4
009339.csv,85,4,11,6
009340.csv,105,36,9,2
009341.csv,105,36,9,4
009342.csv,105,36,9,6
009343.csv,105,4,8,2
009344.csv,105,4,8,4
009345.csv,105,4,8,6
009346.csv,80,8,6,2
009347.csv,80,8,6,4
009348.csv,80,8,6,6
009349.csv,45,76,10,2
009350.csv,45,76,10,4
009351.csv,45,76,10,6
009352.csv,50,108,6,2
009353.csv,50,108,6,4
009354.csv,50,108,6,6
009355.csv,105,48,6,2
009356.csv,105,48,6,4
009357.csv,105,48,6,6
009358.csv,45,68,7,2
009359.csv,45,68,7,4
009360.csv,45,68,7,6
009361.csv,105,84,10,2
009362.csv,105,84,10,4
009363.csv,105,84,10,6
009364.csv,60,68,7,2
009365.csv,60,68,7,4
009366.csv,60,68,7,6
009367.csv,70,44,10,2
009368.csv,70,44,10,4
009369.csv,70,44,10,6
009370.csv,95,108,5,2
009371.csv,95,108,5,4
009372.csv,95,108,5,6
009373.csv,85,68,11,2
009374.csv,85,68,11,4
009375.csv,85,68,11,6
009376.csv,80,52,7,2
009377.csv,80,52,7,4
009378.csv,80,52,7,6
009379.csv,65,68,7,2
009380.csv,65,68,7,4
009381.csv,65,68,7,6
009382.csv,110,36,6,2
009383.csv,110,36,6,4
009384.csv,110,36,6,6
009385.csv,75,48,11,2
009386.csv,75,48,11,4
009387.csv,75,48,11,6
009388.csv,100,96,11,2
009389.csv,100,96,11,4
009390.csv,100,96,11,6
009391.csv,65,8,7,2
009392.csv,65,8,7,4
009393.csv,65,8,7,6
009394.csv,105,64,11,2
009395.csv,105,64,11,4
009396.csv,105,64,11,6
009397.csv,50,36,5,2
009398.csv,50,36,5,4
009399.csv,50,36,5,6
009400.csv,40,76,11,2
009401.csv,40,76,11,4
009402.csv,40,76,11,6
009403.csv,75,48,6,2
009404.csv,75,48,6,4
009405.csv,75,48,6,6
009406.csv,100,36,6,2
009407.csv,100,36,6,4
009408.csv,100,36,6,6
009409.csv,100,64,11,2
009410.csv,100,64,11,4
009411.csv,100,64,11,6
009412.csv,95,72,9,2
009413.csv,95,72,9,4
009414.csv,95,72,9,6
009415.csv,65,108,8,2
009416.csv,65,108,8,4
009417.csv,65,108,8,6
009418.csv,40,16,8,2
009419.csv,40,16,8,4
009420.csv,40,16,8,6
009421.csv,50,8,8,2
009422.csv,50,8,8,4
009423.csv,50,8,8,6
009424.csv,80,32,9,2
009425.csv,80,32,9,4
009426.csv,80,32,9,6
009427.csv,90,92,5,2
009428.csv,90,92,5,4
009429.csv,90,92,5,6
009430.csv,60,48,5,2
009431.csv,60,48,5,4
009432.csv,60,48,5,6
009433.csv,65,48,7,2
009434.csv,65,48,7,4
009435.csv,65,48,7,6
009436.csv,95,8,10,2
009437.csv,95,8,10,4
009438.csv,95,8,10,6
009439.csv,65,8,5,2
009440.csv,65,8,5,4
009441.csv,65,8,5,6
009442.csv,90,52,8,2
009443.csv,90,52,8,4
009444.csv,90,52,8,6
009445.csv,80,36,5,2
009446.csv,80,36,5,4
009447.csv,80,36,5,6
009448.csv,80,72,11,2
009449.csv,80,72,11,4
009450.csv,80,72,11,6
009451.csv,100,72,8,2
009452.csv,100,72,8,4
009453.csv,100,72,8,6
009454.csv,100,96,6,2
009455.csv,100,96,6,4
009456.csv,100,96,6,6
009457.csv,75,16,9,2
009458.csv,75,16,9,4
009459.csv,75,16,9,6
009460.csv,95,48,9,2
009461.csv,95,48,9,4
009462.csv,95,48,9,6
009463.csv,75,108,9,2
009464.csv,75,108,9,4
009465.csv,75,108,9,6
009466.csv,55,76,5,2
009467.csv,55,76,5,4
009468.csv,55,76,5,6
009469.csv,75,4,6,2
009470.csv,75,4,6,4
009471.csv,75,4,6,6
009472.csv,55,8,6,2
009473.csv,55,8,6,4
009474.csv,55,8,6,6
